full_name,city,engine_capacity,insurance,transmission_type,categoria_marca,kms_driven,ano,marca,modelo,mileage,seats,engine_capacity,body_type,fuel_type,kms_driven,max_power,owner_type,resale_price_Lakh
2018 Maruti Swift Dzire AMT ZDI,Chennai,1248.0,Third Party,Automatic,baixa,117827.0,2018.0,Maruti,Swift Dzire AMT ZDI,25.24,5.0,1248.0,Sedan,Diesel,117827.0,74.0,Second Owner,6.5
2010 Chevrolet Spark 1.0 LS,Chennai,995.0,Third Party,Manual,baixa,48956.0,2010.0,Chevrolet,Spark 1.0 LS,27.4,5.0,995.0,Hatchback,Petrol,48956.0,62.1,First Owner,1.85
2017 BMW 7 Series 730Ld DPE Signature,Mumbai,2993.0,Comprehensive,Automatic,alta,34000.0,2017.0,BMW,7 Series 730Ld DPE Signature,17.0,5.0,2993.0,Sedan,Diesel,34000.0,261.4,Second Owner,49.95
2017 Maruti Swift LDI BSIV,Gurgaon,1248.0,Third Party,Manual,baixa,70000.0,2017.0,Maruti,Swift LDI BSIV,14.3,5.0,1248.0,Hatchback,Diesel,70000.0,74.0,First Owner,3.5
2020 Hyundai Creta 1.6 SX Option,Bangalore,1591.0,Comprehensive,Manual,baixa,11000.0,2020.0,Hyundai,Creta 1.6 SX Option,24.43,5.0,1591.0,SUV,Petrol,11000.0,121.3,First Owner,15.9
2015 Honda City i VTEC V,Kolkata,1497.0,Third Party,Manual,baixa,72000.0,2015.0,Honda,City i VTEC V,16.82,5.0,1497.0,Sedan,Petrol,72000.0,117.3,First Owner,3.35
2015 Toyota Corolla Altis VL AT,Mumbai,1798.0,Comprehensive,Automatic,baixa,73944.0,2015.0,Toyota,Corolla Altis VL AT,20.3,5.0,1798.0,Sedan,Petrol,73944.0,138.0,Second Owner,7.75
2013 Mercedes-Benz C-Class C 220CDIBE Avantgarde Command,Pune,2143.0,Third Party,Automatic,alta,70000.0,2013.0,Mercedes-Benz,2013  C-Class C 220CDIBE Avantgarde Command,16.8,5.0,2143.0,Sedan,Diesel,70000.0,170.0,Fourth Owner,15.0
2014 Honda City i VTEC SV,Chandigarh,1497.0,Third Party,Manual,baixa,70000.0,2014.0,Honda,City i VTEC SV,22.32,5.0,1497.0,Sedan,Petrol,70000.0,117.3,First Owner,4.5
2016 Hyundai Grand i10 AT Asta,Chennai,1197.0,Third Party,Automatic,baixa,42856.0,2016.0,Hyundai,Grand i10 AT Asta,18.6,5.0,1197.0,Hatchback,Petrol,42856.0,82.0,First Owner,5.2
2009 Maruti Wagon R VXI BSIII,Kolkata,998.0,Third Party,Manual,baixa,120000.0,2009.0,Maruti,Wagon R VXI BSIII,22.05,5.0,998.0,Hatchback,Petrol,120000.0,67.1,Second Owner,1.4
2020 Maruti Eeco 7 Seater STD 2020-2022,Bangalore,1196.0,Third Party,Manual,baixa,30000.0,2020.0,Maruti,Eeco 7 Seater STD 2020-2022,18.69,7.0,1196.0,Minivans,Petrol,30000.0,72.4,First Owner,4.35
2012 Mahindra XUV500 W8 FWD,Hyderabad,2179.0,Third Party,Manual,baixa,120000.0,2012.0,Mahindra,XUV500 W8 FWD,18.6,7.0,2179.0,SUV,Diesel,120000.0,140.0,Third Owner,6.0
2012 Maruti Swift Dzire VXI,Delhi,1197.0,Comprehensive,Manual,baixa,45605.0,2012.0,Maruti,Swift Dzire VXI,16.25,5.0,1197.0,Sedan,Petrol,45605.0,88.5,Second Owner,2.69
2022 Maruti XL6 Alpha,Lucknow,1462.0,Third Party,Manual,baixa,44809.0,2022.0,Maruti,XL6 Alpha,20.89,6.0,1462.0,MUV,Petrol,44809.0,103.2,First Owner,12.51
2014 Maruti Swift VXI,Hyderabad,1197.0,Third Party,Manual,baixa,45311.0,2014.0,Maruti,Swift VXI,21.7,5.0,1197.0,Hatchback,Petrol,45311.0,81.8,First Owner,4.0
2019 Maruti Baleno 1.2 CVT Delta,Ahmedabad,1197.0,Third Party,Automatic,baixa,39000.0,2019.0,Maruti,Baleno 1.2 CVT Delta,25.8,5.0,1197.0,Hatchback,Petrol,39000.0,83.1,Second Owner,5.9
2015 Maruti Swift VXI,Mumbai,1197.0,Comprehensive,Manual,baixa,43563.0,2015.0,Maruti,Swift VXI,20.89,5.0,1197.0,Hatchback,Petrol,43563.0,88.5,First Owner,4.54
2011 Audi A4 1.8 TFSI,Bangalore,1781.0,Comprehensive,Automatic,alta,37000.0,2011.0,Audi,A4 1.8 TFSI,12.8,5.0,1781.0,Sedan,Petrol,37000.0,163.2,First Owner,10.45
2022 Hyundai Creta SX BSVI,Bangalore,1497.0,Third Party,Manual,baixa,30000.0,2022.0,Hyundai,Creta SX BSVI,22.05,5.0,1497.0,SUV,Petrol,30000.0,113.1,First Owner,18.0
2019 Renault Duster 1.5 Petrol RXE,Bangalore,1498.0,Third Party,Manual,baixa,30000.0,2019.0,Renault,Duster 1.5 Petrol RXE,18.9,5.0,1498.0,SUV,Petrol,30000.0,104.5,First Owner,9.0
2013 Maruti Swift Dzire VXI,Pune,1197.0,Comprehensive,Manual,baixa,57512.0,2013.0,Maruti,Swift Dzire VXI,17.5,5.0,1197.0,Sedan,Petrol,57512.0,88.5,First Owner,4.51
2021 Maruti Baleno Zeta,Delhi,1197.0,Zero Dep,Manual,baixa,11464.0,2021.0,Maruti,Baleno Zeta,19.0,5.0,1197.0,Hatchback,Petrol,11464.0,81.8,First Owner,7.84
2018 Maruti Alto K10 VXI,Chennai,998.0,Third Party,Manual,baixa,18228.0,2018.0,Maruti,Alto K10 VXI,16.8,5.0,998.0,Hatchback,Petrol,18228.0,67.0,Second Owner,3.82
2017 Renault KWID RXT,Bangalore,799.0,Comprehensive,Manual,baixa,43775.0,2017.0,Renault,KWID RXT,24.3,5.0,799.0,Hatchback,Petrol,43775.0,53.3,First Owner,3.75
2017 Hyundai Creta 1.6 SX Automatic Diesel,Hyderabad,1582.0,Comprehensive,Automatic,baixa,91000.0,2017.0,Hyundai,Creta 1.6 SX Automatic Diesel,21.4,5.0,1582.0,SUV,Diesel,91000.0,126.2,First Owner,11.5
2018 Jeep Compass 1.4 Limited,Ahmedabad,1368.0,Comprehensive,Automatic,baixa,43000.0,2018.0,Jeep,Compass 1.4 Limited,33.0,5.0,1368.0,SUV,Petrol,43000.0,160.0,First Owner,12.75
2021 Tata Tiago XZ Plus,Pune,1199.0,Comprehensive,Manual,baixa,38000.0,2021.0,Tata,Tiago XZ Plus,28.09,5.0,1199.0,Hatchback,Petrol,38000.0,83.8,First Owner,6.25
2014 BMW X1 sDrive 20d Sportline,Ahmedabad,1995.0,Third Party,Automatic,alta,100000.0,2014.0,BMW,X1 sDrive 20d Sportline,26.59,5.0,1995.0,SUV,Diesel,100000.0,184.0,First Owner,11.5
2014 Hyundai Elantra CRDi SX AT,Kolkata,1582.0,Comprehensive,Automatic,baixa,57727.0,2014.0,Hyundai,Elantra CRDi SX AT,15.1,5.0,1582.0,Sedan,Diesel,57727.0,126.2,First Owner,6.27
2014 Ford Ecosport 1.5 DV5 MT Trend,Gurgaon,1498.0,Third Party,Manual,baixa,66000.0,2014.0,Ford,Ecosport 1.5 DV5 MT Trend,16.11,5.0,1498.0,SUV,Diesel,66000.0,89.8,First Owner,3.95
2021 Kia Seltos HTK Plus iMT,Bangalore,1497.0,Zero Dep,Manual,baixa,9348.0,2021.0,Kia,Seltos HTK Plus iMT,19.5,5.0,1497.0,SUV,Petrol,9348.0,113.4,First Owner,12.5
2011 Maruti Swift 1.2 VDI BSII,Hyderabad,1248.0,Third Party,Manual,baixa,97213.0,2011.0,Maruti,Swift 1.2 VDI BSII,18.9,5.0,1248.0,Hatchback,Diesel,97213.0,103.88974615994809,First Owner,3.1
2015 Ford Ecosport 1.0 Ecoboost Titanium,Kolkata,999.0,Comprehensive,Manual,baixa,45000.0,2015.0,Ford,Ecosport 1.0 Ecoboost Titanium,16.8,5.0,999.0,SUV,Petrol,45000.0,123.3,First Owner,4.25
2019 Hyundai Venue SX Plus Turbo DCT,Chennai,998.0,Comprehensive,Automatic,baixa,12000.0,2019.0,Hyundai,Venue SX Plus Turbo DCT,15.8,5.0,998.0,SUV,Petrol,12000.0,118.3,First Owner,10.5
2015 Hyundai i20 Sportz Option 1.2,Bangalore,1197.0,Comprehensive,Manual,baixa,26502.0,2015.0,Hyundai,i20 Sportz Option 1.2,22.05,5.0,1197.0,Hatchback,Petrol,26502.0,81.8,Second Owner,5.74
2018 Maruti Vitara Brezza VDi Option,Delhi,1248.0,Third Party,Manual,baixa,67756.0,2018.0,Maruti,Vitara Brezza VDi Option,24.3,5.0,1248.0,SUV,Diesel,67756.0,88.5,First Owner,7.7
2020 Jeep Compass 2.0 Longitude Option,Delhi,1956.0,Comprehensive,Manual,baixa,22800.0,2020.0,Jeep,Compass 2.0 Longitude Option,13.0,5.0,1956.0,SUV,Diesel,22800.0,170.0,First Owner,17.6
2019 Tata Tiago 1.2 Revotron XZA,Gurgaon,1199.0,Comprehensive,Automatic,baixa,43220.0,2019.0,Tata,Tiago 1.2 Revotron XZA,22.1,5.0,1199.0,Hatchback,Petrol,43220.0,83.8,Second Owner,5.95
2023 BMW iX xDrive40,Pune,0.0,Zero Dep,Automatic,alta,5369.0,2023.0,BMW,iX xDrive40,12.99,5.0,0.0,SUV,Electric,5369.0,321.8,First Owner,122.0
2016 Hyundai Grand i10 Sportz,Bangalore,1197.0,Comprehensive,Manual,baixa,69819.0,2016.0,Hyundai,Grand i10 Sportz,23.1,5.0,1197.0,Hatchback,Petrol,69819.0,82.0,First Owner,4.63
2018 Tata Tigor XZ Plus BSVI,Pune,1199.0,Comprehensive,Manual,baixa,68000.0,2018.0,Tata,Tigor XZ Plus BSVI,23.9,5.0,1199.0,Sedan,Petrol,68000.0,84.8,Second Owner,4.95
2014 Maruti Swift Dzire VXI,Kolkata,1197.0,Third Party,Manual,baixa,76725.0,2014.0,Maruti,Swift Dzire VXI,19.81,5.0,1197.0,Sedan,Petrol,76725.0,88.5,First Owner,3.89
2008 Hyundai i10 Sportz 1.2,Hyderabad,1197.0,Third Party,Manual,baixa,46000.0,2008.0,Hyundai,i10 Sportz 1.2,23.84,5.0,1197.0,Hatchback,Petrol,46000.0,78.9,First Owner,2.5
2020 Hyundai Creta SX BSVI,Kolkata,1497.0,Third Party,Manual,baixa,20000.0,2020.0,Hyundai,Creta SX BSVI,18.2,5.0,1497.0,SUV,Petrol,20000.0,113.1,First Owner,12.0
2022 Skoda Kushaq 1.0 TSI Ambition AT BSVI,Chennai,999.0,Third Party,Automatic,baixa,20000.0,2022.0,Skoda,Kushaq 1.0 TSI Ambition AT BSVI,25.1,5.0,999.0,SUV,Petrol,20000.0,113.9,First Owner,13.0
2018 Mercedes-Benz GLE 250d,Ahmedabad,2143.0,Comprehensive,Automatic,alta,102000.0,2018.0,Mercedes-Benz,2018  GLE 250d,20.04,5.0,2143.0,SUV,Diesel,102000.0,201.1,First Owner,45.0
2022 Kia Sonet HTK Plus BSVI,Pune,1197.0,Third Party,Manual,baixa,30000.0,2022.0,Kia,Sonet HTK Plus BSVI,33.44,5.0,1197.0,SUV,Petrol,30000.0,81.8,First Owner,10.5
2005 Maruti Wagon R PRIMEA,Delhi,998.0,Third Party,Manual,baixa,120000.0,2005.0,Maruti,Wagon R PRIMEA,17.8,5.0,998.0,Hatchback,Petrol,120000.0,67.0,First Owner,0.4
2019 Ford Ecosport 1.5 Petrol Titanium,Mumbai,1496.0,Comprehensive,Manual,baixa,12000.0,2019.0,Ford,Ecosport 1.5 Petrol Titanium,16.1,5.0,1496.0,SUV,Petrol,12000.0,120.6,First Owner,8.3
2019 Maruti Vitara Brezza ZDi AMT,Mumbai,1248.0,Third Party,Automatic,baixa,60000.0,2019.0,Maruti,Vitara Brezza ZDi AMT,15.04,5.0,1248.0,SUV,Diesel,60000.0,88.5,First Owner,10.2
2015 Hyundai Grand i10 Sportz,Delhi,1197.0,Third Party,Manual,baixa,73224.0,2015.0,Hyundai,Grand i10 Sportz,16.1,5.0,1197.0,Hatchback,Petrol,73224.0,82.0,Second Owner,3.55
2009 Honda Jazz Basic,Delhi,1198.0,Third Party,Manual,baixa,100000.0,2009.0,Honda,Jazz Basic,13.58,5.0,1198.0,Hatchback,Petrol,100000.0,88.8,First Owner,1.45
2012 Maruti Swift LXI,Gurgaon,1197.0,Comprehensive,Manual,baixa,52991.0,2012.0,Maruti,Swift LXI,23.1,5.0,1197.0,Hatchback,Petrol,52991.0,88.5,Second Owner,2.73
2018 Maruti Vitara Brezza ZDi Plus,Hyderabad,1248.0,Third Party,Manual,baixa,45000.0,2018.0,Maruti,Vitara Brezza ZDi Plus,19.7,5.0,1248.0,SUV,Diesel,45000.0,88.5,First Owner,9.75
2016 Maruti Swift LDI Optional,Delhi,1248.0,Third Party,Manual,baixa,120000.0,2016.0,Maruti,Swift LDI Optional,20.89,5.0,1248.0,Hatchback,Diesel,120000.0,74.0,First Owner,4.0
2016 Volkswagen Vento 1.5 TDI Highline AT,Ahmedabad,1498.0,Third Party,Automatic,baixa,62000.0,2016.0,Volkswagen,Vento 1.5 TDI Highline AT,24.3,5.0,1498.0,Sedan,Diesel,62000.0,108.6,First Owner,7.8
2015 Toyota Innova 2.5 ZX Diesel 7 Seater,Hyderabad,2494.0,Third Party,Manual,baixa,100000.0,2015.0,Toyota,Innova 2.5 ZX Diesel 7 Seater,15.68,7.0,2494.0,MUV,Diesel,100000.0,100.6,First Owner,15.0
2022 Renault KWID 1.0 RXT BSVI,Chennai,999.0,Zero Dep,Manual,baixa,10103.0,2022.0,Renault,KWID 1.0 RXT BSVI,15.4,5.0,999.0,Hatchback,Petrol,10103.0,67.0,Second Owner,4.88
2022 Tata Altroz XT Diesel BSVI,Ahmedabad,1497.0,Third Party,Manual,baixa,15857.0,2022.0,Tata,Altroz XT Diesel BSVI,20.36,5.0,1497.0,Hatchback,Diesel,15857.0,88.7,First Owner,9.11
2021 Hyundai Alcazar Signature (O) Diesel AT BSVI,Delhi,1493.0,Comprehensive,Automatic,baixa,35000.0,2021.0,Hyundai,Alcazar Signature (O) Diesel AT BSVI,19.7,6.0,1493.0,SUV,Diesel,35000.0,113.9,First Owner,19.5
2018 Jeep Compass 1.4 Limited,Bangalore,1368.0,Comprehensive,Automatic,baixa,33000.0,2018.0,Jeep,Compass 1.4 Limited,15.1,5.0,1368.0,SUV,Petrol,33000.0,160.0,First Owner,17.75
2012 Skoda Laura Ambiente 2.0 TDI CR MT,Jaipur,1968.0,Not Available,Manual,baixa,114192.0,2012.0,Skoda,Laura Ambiente 2.0 TDI CR MT,18.4,5.0,1968.0,Sedan,Diesel,114192.0,108.5,First Owner,3.65
2011 Hyundai i10 Era,Delhi,1086.0,Third Party,Manual,baixa,70000.0,2011.0,Hyundai,i10 Era,17.01,5.0,1086.0,Hatchback,Petrol,70000.0,68.0,Third Owner,1.85
2018 Maruti Vitara Brezza ZDi Plus AMT,Hyderabad,1248.0,Third Party,Automatic,baixa,98000.0,2018.0,Maruti,Vitara Brezza ZDi Plus AMT,18.0,5.0,1248.0,SUV,Diesel,98000.0,88.5,First Owner,9.9
2015 Maruti Swift Dzire VXI AT,Mumbai,1197.0,Comprehensive,Automatic,baixa,66451.0,2015.0,Maruti,Swift Dzire VXI AT,18.0,5.0,1197.0,Sedan,Petrol,66451.0,88.5,Third Owner,3.96
2018 Tata Nexon 1.2 Revotron XZA Plus,Hyderabad,1198.0,Third Party,Automatic,baixa,69776.0,2018.0,Tata,Nexon 1.2 Revotron XZA Plus,21.21,5.0,1198.0,SUV,Petrol,69776.0,108.5,First Owner,8.04
2008 Maruti 800 AC Uniq,Jaipur,796.0,Third Party,Manual,baixa,50000.0,2008.0,Maruti,800 AC Uniq,17.03,4.0,796.0,Hatchback,Petrol,50000.0,37.0,First Owner,0.75
2014 Honda City i VTEC V,Hyderabad,1497.0,Comprehensive,Manual,baixa,124781.0,2014.0,Honda,City i VTEC V,14.99,5.0,1497.0,Sedan,Petrol,124781.0,117.3,First Owner,5.29
2013 Mercedes-Benz E-Class 220 CDI,Mumbai,2143.0,Comprehensive,Automatic,alta,70000.0,2013.0,Mercedes-Benz,2013  E-Class 220 CDI,13.1,5.0,2143.0,Sedan,Diesel,70000.0,170.0,First Owner,9.75
2015 Audi Q7 35 TDI Quattro Premium Plus,Delhi,2967.0,Comprehensive,Automatic,alta,44000.0,2015.0,Audi,Q7 35 TDI Quattro Premium Plus,17.5,7.0,2967.0,SUV,Diesel,44000.0,241.4,First Owner,23.5
2015 Maruti Alto 800 LXI,Jaipur,796.0,Third Party,Manual,baixa,100000.0,2015.0,Maruti,Alto 800 LXI,20.7,5.0,796.0,Hatchback,Petrol,100000.0,47.3,Fourth Owner,1.1
2019 Mahindra Thar CRDe,Delhi,2498.0,Third Party,Manual,baixa,48405.0,2019.0,Mahindra,Thar CRDe,22.54,6.0,2498.0,SUV,Diesel,48405.0,105.0,Second Owner,7.83
2016 Hyundai i20 Magna 1.2,Delhi,1197.0,Comprehensive,Manual,baixa,44000.0,2016.0,Hyundai,i20 Magna 1.2,17.4,5.0,1197.0,Hatchback,Petrol,44000.0,81.8,First Owner,5.45
2018 Hyundai Grand i10 1.2 Kappa Sportz BSIV,Gurgaon,1197.0,Third Party,Manual,baixa,50000.0,2018.0,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,21.4,5.0,1197.0,Hatchback,Petrol,50000.0,81.8,First Owner,4.25
2010 Maruti Swift Dzire 1.2 Vxi BSIV,Mumbai,1197.0,Comprehensive,Manual,baixa,79300.0,2010.0,Maruti,Swift Dzire 1.2 Vxi BSIV,22.54,5.0,1197.0,Sedan,Petrol,79300.0,85.8,Second Owner,2.46
2021 Toyota Camry Hybrid 2.5,Mumbai,2487.0,Comprehensive,Automatic,baixa,18500.0,2021.0,Toyota,Camry Hybrid 2.5,17.8,5.0,2487.0,Sedan,Petrol,18500.0,214.5,First Owner,39.75
2021 Hyundai Aura S CNG,Pune,1197.0,Third Party,Manual,baixa,41392.0,2021.0,Hyundai,Aura S CNG,11.7,5.0,1197.0,Sedan,CNG,41392.0,68.0,First Owner,8.18
2013 Maruti Wagon R VXI BS IV,Delhi,998.0,Comprehensive,Manual,baixa,41681.0,2013.0,Maruti,Wagon R VXI BS IV,16.82,5.0,998.0,Hatchback,Petrol,41681.0,67.1,Second Owner,2.59
2020 Honda City VX MT,Chennai,1498.0,Comprehensive,Manual,baixa,30168.0,2020.0,Honda,City VX MT,13.5,5.0,1498.0,Sedan,Petrol,30168.0,119.3,First Owner,10.92
2019 Kia Seltos GTX DCT,Agra,1353.0,Third Party,Automatic,baixa,20000.0,2019.0,Kia,Seltos GTX DCT,24.7,5.0,1353.0,SUV,Petrol,20000.0,138.0,First Owner,13.75
2021 Hyundai Verna SX Diesel,Ahmedabad,1493.0,Comprehensive,Manual,baixa,50000.0,2021.0,Hyundai,Verna SX Diesel,18.9,5.0,1493.0,Sedan,Diesel,50000.0,113.4,First Owner,13.9
2020 Kia Seltos HTE Diesel,Ahmedabad,1493.0,Third Party,Manual,baixa,60000.0,2020.0,Kia,Seltos HTE Diesel,18.9,5.0,1493.0,SUV,Diesel,60000.0,113.4,First Owner,10.75
2011 Tata New Safari DICOR 2.2 EX 4x2,Chandigarh,2179.0,Third Party,Manual,baixa,150000.0,2011.0,Tata,New Safari DICOR 2.2 EX 4x2,18.0,7.0,2179.0,SUV,Diesel,150000.0,138.1,First Owner,4.0
2014 Nissan Sunny XL,Delhi,1498.0,Third Party,Manual,baixa,43000.0,2014.0,Nissan,Sunny XL,19.62,5.0,1498.0,Sedan,Petrol,43000.0,97.7,Second Owner,3.0
2017 Maruti Ciaz VXi Plus,Pune,1373.0,Third Party,Manual,baixa,58000.0,2017.0,Maruti,Ciaz VXi Plus,23.01,5.0,1373.0,Sedan,Petrol,58000.0,91.1,Second Owner,6.5
2018 Toyota Fortuner 2.8 2WD AT,Delhi,2755.0,Comprehensive,Automatic,baixa,48000.0,2018.0,Toyota,Fortuner 2.8 2WD AT,28.4,7.0,2755.0,SUV,Diesel,48000.0,174.5,First Owner,30.9
2015 Mahindra XUV500 W8 2WD,Mumbai,2179.0,Third Party,Manual,baixa,110000.0,2015.0,Mahindra,XUV500 W8 2WD,18.9,7.0,2179.0,SUV,Diesel,110000.0,140.0,First Owner,5.5
2010 Fiat Linea Emotion,Delhi,1368.0,Comprehensive,Manual,baixa,49800.0,2010.0,Fiat,Linea Emotion,23.01,5.0,1368.0,Sedan,Petrol,49800.0,88.77,First Owner,1.25
2017 BMW X5 xDrive 30d Design Pure Experience 5 Seater,Mumbai,2993.0,Comprehensive,Automatic,alta,66508.0,2017.0,BMW,X5 xDrive 30d Design Pure Experience 5 Seater,25.8,5.0,2993.0,SUV,Diesel,66508.0,258.0,Second Owner,37.0
2015 Maruti Swift Dzire VXI,Jaipur,1197.0,Comprehensive,Manual,baixa,87168.0,2015.0,Maruti,Swift Dzire VXI,23.84,5.0,1197.0,Sedan,Petrol,87168.0,88.5,First Owner,4.5
2016 BMW X5 xDrive 30d M Sport,Delhi,2993.0,Third Party,Automatic,alta,52000.0,2016.0,BMW,X5 xDrive 30d M Sport,19.28,5.0,2993.0,SUV,Diesel,52000.0,258.0,Second Owner,37.5
2010 Chevrolet Cruze LT,Delhi,1991.0,Third Party,Manual,baixa,120000.0,2010.0,Chevrolet,Cruze LT,27.28,5.0,1991.0,Sedan,Diesel,120000.0,147.9,Third Owner,2.0
2017 Honda City i VTEC V,Hyderabad,1497.0,Third Party,Manual,baixa,40000.0,2017.0,Honda,City i VTEC V,19.1,5.0,1497.0,Sedan,Petrol,40000.0,117.3,Second Owner,8.25
2010 Honda City 1.5 V MT,Gurgaon,1497.0,Not Available,Manual,baixa,83813.0,2010.0,Honda,City 1.5 V MT,19.0,5.0,1497.0,Sedan,Petrol,83813.0,116.39,Second Owner,2.65
2015 Fiat Punto Pure 1.3L Advanced Multi-Jet,Chennai,1248.0,Comprehensive,Manual,baixa,67129.0,2015.0,Fiat,Punto Pure 1.3L Advanced Multi-Jet,18.5,5.0,1248.0,Hatchback,Diesel,67129.0,75.0,First Owner,3.4
2013 Maruti Ertiga VXI,Delhi,1462.0,Third Party,Manual,baixa,72200.0,2013.0,Maruti,Ertiga VXI,14.7,7.0,1462.0,MUV,Petrol,72200.0,101.6,First Owner,4.85
2015 Hyundai i20 Active 1.2 SX,Kolkata,1197.0,Third Party,Manual,baixa,55648.0,2015.0,Hyundai,i20 Active 1.2 SX,16.0,5.0,1197.0,Hatchback,Petrol,55648.0,81.8,First Owner,4.47
2021 Maruti Swift VXI AMT BSVI,Delhi,1197.0,Third Party,Automatic,baixa,21000.0,2021.0,Maruti,Swift VXI AMT BSVI,24.4,5.0,1197.0,Hatchback,Petrol,21000.0,88.5,First Owner,6.99
2013 Renault Scala Diesel RxZ,Delhi,1461.0,Comprehensive,Manual,baixa,85000.0,2013.0,Renault,Scala Diesel RxZ,18.6,5.0,1461.0,Sedan,Diesel,85000.0,84.8,First Owner,2.95
2017 Honda City i VTEC V,Delhi,1497.0,Comprehensive,Manual,baixa,47000.0,2017.0,Honda,City i VTEC V,18.9,5.0,1497.0,Sedan,Petrol,47000.0,117.3,First Owner,7.75
2017 Hyundai Xcent 1.2 VTVT S,Delhi,1197.0,Comprehensive,Manual,baixa,53620.0,2017.0,Hyundai,Xcent 1.2 VTVT S,25.17,5.0,1197.0,Sedan,Petrol,53620.0,81.8,First Owner,4.59
2022 Tata Tiago XTA AMT BSVI,Ahmedabad,1199.0,Third Party,Automatic,baixa,9574.0,2022.0,Tata,Tiago XTA AMT BSVI,20.36,5.0,1199.0,Hatchback,Petrol,9574.0,84.8,First Owner,6.8
2013 Hyundai i10 Era 1.1 iTech SE,Ahmedabad,1086.0,Third Party,Manual,baixa,71000.0,2013.0,Hyundai,i10 Era 1.1 iTech SE,13.2,5.0,1086.0,Hatchback,Petrol,71000.0,68.0,First Owner,3.25
2013 Ford Ecosport 1.5 Ti VCT MT Ambiente,Pune,1499.0,Third Party,Manual,baixa,80000.0,2013.0,Ford,Ecosport 1.5 Ti VCT MT Ambiente,17.6,5.0,1499.0,SUV,Petrol,80000.0,110.0,Second Owner,3.0
2011 Toyota Etios Liva V,Delhi,1197.0,Third Party,Manual,baixa,92000.0,2011.0,Toyota,Etios Liva V,23.0,5.0,1197.0,Hatchback,Petrol,92000.0,103.88974615994809,First Owner,2.25
2017 Ford Ecosport 1.5 Diesel Titanium BSIV,Hyderabad,1498.0,Third Party,Manual,baixa,80000.0,2017.0,Ford,Ecosport 1.5 Diesel Titanium BSIV,28.09,5.0,1498.0,SUV,Diesel,80000.0,98.9,First Owner,7.0
2017 Toyota Innova Crysta 2.4 VX MT BSIV,Delhi,2393.0,Third Party,Manual,baixa,60000.0,2017.0,Toyota,Innova Crysta 2.4 VX MT BSIV,20.5,7.0,2393.0,MUV,Diesel,60000.0,147.8,First Owner,15.0
2016 Maruti Celerio VXI Optional,Hyderabad,998.0,Third Party,Manual,baixa,44000.0,2016.0,Maruti,Celerio VXI Optional,21.01,5.0,998.0,Hatchback,Petrol,44000.0,67.0,First Owner,4.4
2018 Honda WR-V i-VTEC VX,Bangalore,1199.0,Comprehensive,Manual,baixa,54097.0,2018.0,Honda,WR-V i-VTEC VX,24.76,5.0,1199.0,SUV,Petrol,54097.0,88.7,First Owner,8.25
2011 Volkswagen Vento IPL II Petrol Highline AT,Chandigarh,1598.0,Third Party,Automatic,baixa,70000.0,2011.0,Volkswagen,Vento IPL II Petrol Highline AT,14.2,5.0,1598.0,Sedan,Petrol,70000.0,103.56,First Owner,2.8
2012 BMW 3 Series 320d Luxury Line,Gurgaon,1995.0,Third Party,Automatic,alta,100000.0,2012.0,BMW,3 Series 320d Luxury Line,17.4,5.0,1995.0,Sedan,Diesel,100000.0,184.0,Third Owner,6.0
2014 Renault Duster 85PS Diesel RxE,Delhi,1461.0,Third Party,Manual,baixa,110000.0,2014.0,Renault,Duster 85PS Diesel RxE,22.74,5.0,1461.0,SUV,Diesel,110000.0,83.8,First Owner,3.9
2014 Maruti Ertiga ZDI,Jaipur,1248.0,Third Party,Manual,baixa,100227.0,2014.0,Maruti,Ertiga ZDI,21.1,7.0,1248.0,MUV,Diesel,100227.0,88.8,First Owner,6.6
2021 Maruti Wagon R ZXI 1.2,Bangalore,1197.0,Comprehensive,Manual,baixa,9716.0,2021.0,Maruti,Wagon R ZXI 1.2,14.67,5.0,1197.0,Hatchback,Petrol,9716.0,81.8,First Owner,7.28
2021 Hyundai Venue SX Opt Executive Diesel,Agra,1493.0,Third Party,Manual,baixa,60000.0,2021.0,Hyundai,Venue SX Opt Executive Diesel,15.1,5.0,1493.0,SUV,Diesel,60000.0,98.6,First Owner,12.5
2020 Maruti Ignis 1.2 Sigma BSIV,Ahmedabad,1197.0,Third Party,Manual,baixa,20764.0,2020.0,Maruti,Ignis 1.2 Sigma BSIV,22.54,5.0,1197.0,Hatchback,Petrol,20764.0,81.8,First Owner,4.84
2016 Maruti Celerio ZXI,Mumbai,998.0,Third Party,Manual,baixa,63848.0,2016.0,Maruti,Celerio ZXI,23.95,5.0,998.0,Hatchback,Petrol,63848.0,65.7,Second Owner,3.89
2014 Maruti Swift VDI BSIV,Chandigarh,1248.0,Third Party,Manual,baixa,43370.0,2014.0,Maruti,Swift VDI BSIV,20.51,5.0,1248.0,Hatchback,Diesel,43370.0,74.0,Second Owner,3.74
2019 Datsun RediGO T Option,Bangalore,799.0,Third Party,Manual,baixa,20000.0,2019.0,Datsun,RediGO T Option,18.15,5.0,799.0,Hatchback,Petrol,20000.0,53.6,Second Owner,2.9
