mileage,ano,seats,engine_capacity,kms_driven,max_power,ID
24.3,2020.0,5.0,1353.0,20450.0,138.0,3302
23.59,2021.0,5.0,1199.0,30000.0,84.8,3303
21.1,2019.0,7.0,2755.0,54000.0,171.5,3304
19.01,2020.0,8.0,1497.0,20000.0,120.9,3305
15.15,2019.0,5.0,2499.0,75000.0,134.0,3306
17.7,2020.0,5.0,1950.0,9000.0,201.1,3307
20.37,2016.0,5.0,1496.0,46000.0,120.6,3308
21.21,2011.0,5.0,1197.0,16920.0,78.91,3309
19.0,2013.0,5.0,1198.0,37000.0,86.7,3310
18.53,2017.0,5.0,1396.0,145032.0,88.7,3311
18.6,2013.0,5.0,1396.0,51321.0,88.8,3312
18.6,2015.0,5.0,1248.0,98295.0,88.5,3313
20.36,2018.0,5.0,1199.0,40000.0,84.0,3314
18.0,2017.0,5.0,1798.0,59000.0,138.0,3315
24.3,2017.0,5.0,1373.0,115434.0,91.1,3316
21.01,2022.0,7.0,1353.0,22560.0,138.0,3317
26.21,2013.0,8.0,2179.0,75000.0,120.0,3318
24.0,2017.0,5.0,1248.0,110000.0,88.7,3319
15.1,2015.0,5.0,1798.0,34000.0,167.6,3320
15.73,2015.0,5.0,1396.0,110000.0,88.7,3321
18.5,2013.0,7.0,2696.0,120000.0,184.0,3322
20.7,2021.0,5.0,2487.0,21000.0,214.5,3323
20.0,2022.0,5.0,796.0,16141.0,47.3,3324
14.28,2006.0,5.0,796.0,90000.0,46.3,3325
19.27,2013.0,7.0,1399.0,150000.0,98.8,3326
16.8,2019.0,5.0,1197.0,16461.0,81.8,3327
15.4,2018.0,5.0,1194.0,58710.0,94.6,3328
18.6,2017.0,5.0,1598.0,32000.0,103.2,3329
22.05,2012.0,5.0,1198.0,40000.0,86.8,3330
20.3,2015.0,5.0,1197.0,40071.0,82.0,3331
17.92,2020.0,5.0,1086.0,32611.0,59.1,3332
21.4,2017.0,5.0,1956.0,42333.0,170.0,3333
14.3,2017.0,5.0,998.0,28000.0,67.0,3334
16.2,2014.0,5.0,1197.0,54916.0,82.0,3335
25.24,2012.0,5.0,1591.0,89000.0,121.3,3336
20.3,2022.0,5.0,1197.0,5239.0,81.8,3337
17.32,2017.0,5.0,998.0,60000.0,67.0,3338
22.05,2012.0,5.0,998.0,100000.0,58.2,3339
15.4,2021.0,4.0,2184.0,20857.0,130.0,3340
24.39,2016.0,5.0,998.0,87908.0,67.0,3341
17.5,2020.0,5.0,1197.0,22328.0,81.8,3342
13.0,2019.0,5.0,1799.0,40972.0,139.4,3343
18.0,2016.0,5.0,796.0,65000.0,47.3,3344
18.9,2007.0,5.0,1799.0,150000.0,130.0,3345
18.6,2014.0,5.0,1197.0,35872.0,88.5,3346
22.38,2017.0,6.0,2498.0,30000.0,105.0,3347
15.1,2018.0,5.0,999.0,58284.0,67.0,3348
20.85,2006.0,5.0,1399.0,60000.0,92.7,3349
21.63,2013.0,5.0,1591.0,35000.0,121.4,3350
17.0,2015.0,5.0,1498.0,93128.0,98.5,3351
17.68,2016.0,5.0,1197.0,20000.0,83.1,3352
24.7,2015.0,7.0,2967.0,60492.0,241.4,3353
27.3,2012.0,5.0,1405.0,20000.0,70.0,3354
15.81,2018.0,5.0,1956.0,69000.0,170.0,3355
14.67,2017.0,5.0,1969.0,69000.0,150.0,3356
20.7,2016.0,5.0,998.0,58862.0,65.7,3357
23.84,2011.0,5.0,1197.0,52887.0,78.9,3358
13.5,2013.0,5.0,1598.0,89900.0,136.0,3359
18.9,2016.0,5.0,1248.0,70000.0,74.0,3360
18.9,2016.0,7.0,2179.0,80000.0,153.8,3361
18.0,2015.0,5.0,1197.0,75492.0,82.0,3362
19.81,2021.0,5.0,1498.0,63152.0,98.9,3363
18.2,2015.0,5.0,1591.0,49000.0,121.3,3364
21.7,2015.0,5.0,1968.0,99000.0,174.3,3365
17.52,2018.0,7.0,2198.0,48000.0,158.0,3366
20.68,2018.0,7.0,1198.0,14126.0,67.0,3367
19.7,2015.0,5.0,1373.0,98885.0,91.1,3368
19.81,2014.0,5.0,1197.0,38783.0,82.0,3369
15.1,2020.0,5.0,1197.0,24958.0,81.8,3370
19.2,2013.0,5.0,1598.0,110807.0,103.6,3371
20.77,2018.0,5.0,1199.0,51690.0,88.7,3372
18.9,2013.0,8.0,2523.0,80000.0,63.0,3373
17.0,2017.0,5.0,1498.0,92708.0,98.6,3374
11.0,2023.0,5.0,1956.0,8559.0,167.6,3375
24.39,2016.0,5.0,1582.0,50000.0,126.2,3376
15.04,2018.0,5.0,1248.0,44000.0,88.5,3377
17.5,2021.0,5.0,1197.0,5000.0,81.8,3378
26.6,2019.0,7.0,2179.0,60000.0,153.8,3379
25.17,2017.0,5.0,2993.0,42001.0,261.4,3380
18.0,2018.0,5.0,1969.0,20000.0,190.0,3381
20.37,2015.0,5.0,1497.0,58930.0,117.3,3382
18.6,2019.0,8.0,2393.0,109000.0,147.5,3383
28.4,2015.0,5.0,1373.0,87249.0,91.1,3384
23.01,2015.0,7.0,2179.0,90000.0,140.0,3385
17.8,2011.0,5.0,1197.0,93305.0,78.91,3386
18.7,2021.0,5.0,1353.0,46865.0,138.0,3387
22.38,2023.0,7.0,1996.0,20000.0,212.5,3388
19.520446149306576,2022.0,5.0,998.0,3602.0,65.7,3389
19.520446149306576,2021.0,7.0,2179.0,29400.0,152.8,3390
19.520446149306576,2013.0,5.0,1461.0,120000.0,108.4,3391
19.520446149306576,2008.0,5.0,1341.0,80000.0,82.9,3392
19.520446149306576,2016.0,5.0,998.0,14476.0,65.7,3393
19.520446149306576,2019.0,5.0,998.0,17484.0,118.3,3394
19.520446149306576,2019.0,5.0,1498.0,36780.0,98.6,3395
19.520446149306576,2017.0,5.0,1591.0,65000.0,121.3,3396
19.520446149306576,2019.0,5.0,1199.0,28737.0,88.7,3397
19.520446149306576,2019.0,5.0,1396.0,81099.0,88.7,3398
19.520446149306576,2019.0,5.0,1248.0,40000.0,88.5,3399
19.520446149306576,2018.0,5.0,1364.0,51911.0,67.0,3400
19.520446149306576,2016.0,5.0,814.0,68336.0,55.2,3401
19.520446149306576,2015.0,5.0,1461.0,100000.0,108.5,3402
19.520446149306576,2014.0,2.0,2995.0,31828.0,375.5,3403
19.520446149306576,2005.0,5.0,1497.0,150000.0,78.0,3404
19.520446149306576,2021.0,5.0,1995.0,25000.0,187.7,3405
19.520446149306576,2018.0,5.0,1197.0,94753.0,81.8,3406
19.520446149306576,2017.0,5.0,1199.0,97248.0,88.7,3407
19.520446149306576,2020.0,5.0,1199.0,60000.0,84.8,3408
19.520446149306576,2018.0,5.0,1197.0,29470.0,81.8,3409
19.520446149306576,2013.0,5.0,1197.0,120000.0,82.8,3410
19.520446149306576,2012.0,5.0,1197.0,47650.0,78.9,3411
19.520446149306576,2016.0,5.0,1198.0,19356.0,86.7,3412
19.520446149306576,2019.0,5.0,1248.0,58792.0,88.5,3413
19.520446149306576,2020.0,5.0,1197.0,40000.0,81.8,3414
19.520446149306576,2015.0,5.0,1248.0,73000.0,88.5,3415
19.520446149306576,2013.0,5.0,1120.0,102867.0,70.0,3416
19.520446149306576,2020.0,7.0,2179.0,58579.0,152.8,3417
19.520446149306576,2021.0,4.0,2995.0,18400.0,335.0,3418
19.520446149306576,2014.0,5.0,1968.0,60000.0,174.3,3419
19.520446149306576,2012.0,5.0,1985.0,85000.0,163.0,3420
19.520446149306576,2021.0,5.0,1197.0,10000.0,81.8,3421
19.520446149306576,2022.0,7.0,999.0,4899.0,71.0,3422
19.520446149306576,2015.0,5.0,1798.0,62000.0,138.0,3423
19.520446149306576,2017.0,5.0,2143.0,30000.0,170.0,3424
19.520446149306576,2013.0,5.0,1497.0,83831.0,116.39,3425
19.520446149306576,2014.0,9.0,2523.0,110000.0,75.0,3426
19.520446149306576,2016.0,5.0,1197.0,29821.0,81.8,3427
19.520446149306576,2015.0,5.0,796.0,44492.0,47.3,3428
19.520446149306576,2020.0,5.0,1086.0,22511.0,68.0,3429
19.520446149306576,2012.0,5.0,1086.0,52258.0,62.1,3430
19.520446149306576,2018.0,5.0,1197.0,120000.0,83.1,3431
19.520446149306576,2015.0,5.0,1598.0,54900.0,103.6,3432
19.520446149306576,2010.0,5.0,1599.0,120000.0,101.79,3433
19.520446149306576,2015.0,5.0,998.0,93504.0,65.7,3434
19.520446149306576,2019.0,5.0,1086.0,38264.0,68.0,3435
19.520446149306576,2015.0,5.0,1968.0,120000.0,138.1,3436
19.520446149306576,2022.0,5.0,1497.0,16000.0,113.1,3437
19.520446149306576,2019.0,5.0,796.0,30000.0,47.3,3438
19.520446149306576,2020.0,7.0,2179.0,30000.0,136.7,3439
19.520446149306576,2011.0,5.0,998.0,41181.0,65.7,3440
19.520446149306576,2012.0,5.0,1298.0,65190.0,85.8,3441
19.520446149306576,2015.0,7.0,2982.0,92000.0,168.5,3442
19.520446149306576,2013.0,5.0,1198.0,56000.0,86.7,3443
19.520446149306576,2018.0,5.0,1197.0,37371.0,81.8,3444
19.520446149306576,2014.0,5.0,1197.0,90000.0,81.8,3445
19.520446149306576,2017.0,5.0,1197.0,55262.0,88.5,3446
19.520446149306576,2014.0,7.0,2179.0,92509.0,140.0,3447
19.520446149306576,2022.0,5.0,1956.0,12900.0,167.6,3448
19.520446149306576,2016.0,5.0,1197.0,60516.0,83.1,3449
19.520446149306576,2021.0,5.0,998.0,10000.0,67.0,3450
19.520446149306576,2019.0,5.0,1591.0,62000.0,121.3,3451
19.520446149306576,2013.0,5.0,1968.0,83384.0,174.3,3452
19.520446149306576,2018.0,5.0,796.0,69107.0,47.3,3453
19.520446149306576,2018.0,5.0,1498.0,101883.0,98.6,3454
19.520446149306576,2022.0,5.0,1984.0,40000.0,187.7,3455
19.520446149306576,2016.0,5.0,1798.0,41200.0,177.4,3456
19.520446149306576,2022.0,5.0,1197.0,10000.0,81.8,3457
19.520446149306576,2019.0,5.0,1199.0,38000.0,84.0,3458
19.520446149306576,2010.0,5.0,1799.0,120000.0,130.0,3459
19.520446149306576,2016.0,5.0,1197.0,25000.0,82.0,3460
19.520446149306576,2009.0,5.0,1061.0,50000.0,67.0,3461
19.520446149306576,2020.0,5.0,998.0,22101.0,118.3,3462
19.520446149306576,2015.0,5.0,1086.0,66816.0,68.0,3463
19.520446149306576,2016.0,5.0,1199.0,68000.0,88.7,3464
19.520446149306576,2022.0,5.0,998.0,5632.0,65.7,3465
19.520446149306576,2020.0,5.0,1197.0,19920.0,81.8,3466
19.520446149306576,2017.0,5.0,1995.0,65000.0,188.0,3467
19.520446149306576,2005.0,5.0,796.0,77000.0,46.3,3468
19.520446149306576,2008.0,5.0,1086.0,90000.0,68.0,3469
19.520446149306576,2013.0,7.0,2179.0,59157.0,140.0,3470
19.520446149306576,2022.0,5.0,999.0,15400.0,113.9,3471
19.520446149306576,2012.0,7.0,1248.0,102382.0,88.7,3472
19.520446149306576,2016.0,5.0,1197.0,53162.0,82.0,3473
19.520446149306576,2012.0,5.0,1497.0,58404.0,116.39,3474
19.520446149306576,2019.0,7.0,2987.0,24500.0,258.0,3475
19.520446149306576,2015.0,5.0,998.0,110874.0,65.7,3476
19.520446149306576,2013.0,5.0,1598.0,75000.0,103.6,3477
19.520446149306576,2019.0,5.0,1199.0,50923.0,88.7,3478
19.520446149306576,2015.0,5.0,998.0,150000.0,58.1,3479
19.520446149306576,2017.0,5.0,799.0,110000.0,53.3,3480
19.520446149306576,2016.0,5.0,1198.0,104427.0,86.7,3481
19.520446149306576,2018.0,5.0,1995.0,38106.0,187.7,3482
19.520446149306576,2015.0,5.0,1197.0,94868.0,81.8,3483
19.520446149306576,2016.0,5.0,1248.0,72000.0,74.0,3484
19.520446149306576,2022.0,5.0,1422.9962697274032,30000.0,73.7,3485
19.520446149306576,2017.0,5.0,999.0,64024.0,67.0,3486
19.520446149306576,2017.0,5.0,1497.0,39000.0,117.3,3487
19.520446149306576,2016.0,5.0,1199.0,33000.0,88.7,3488
19.520446149306576,2017.0,5.0,1197.0,14097.0,88.5,3489
