mileage,ano,seats,engine_capacity,kms_driven,max_power,resale_price_Lakh
18.76,2017.0,5.0,1197.0,66000.0,82.0,5.5
18.7,2023.0,5.0,1197.0,10000.0,81.8,9.0
10.26,2014.0,5.0,814.0,29268.0,55.2,3.3
16.47,2011.0,8.0,2179.0,60000.0,120.0,4.0
22.38,2020.0,5.0,1497.0,39573.0,113.1,11.11
22.95,2015.0,5.0,1582.0,84308.0,126.2,6.95
18.6,2016.0,5.0,999.0,110000.0,123.2,5.7
25.17,2013.0,5.0,1461.0,92274.0,108.4,3.55
21.01,2013.0,5.0,998.0,50244.0,67.1,2.96
21.4,2014.0,5.0,1461.0,57000.0,84.8,3.9
15.4,2018.0,5.0,1248.0,138000.0,74.0,5.56
110.0,2022.0,5.0,1498.0,10000.0,108.4,15.56
18.9,2013.0,5.0,1086.0,91000.0,68.0,2.35
18.9,2018.0,5.0,1196.0,19001.0,86.8,5.24
37.492,2022.0,5.0,999.0,10000.0,71.0,5.85
13.2,2021.0,5.0,1493.0,62000.0,98.6,11.5
17.21,2011.0,5.0,1968.0,93000.0,147.5,11.99
16.5,2015.0,5.0,796.0,60000.0,34.2,2.88
18.05,2017.0,5.0,1197.0,98895.0,81.8,4.47
11.5,2018.0,5.0,1582.0,125345.0,126.2,7.29
14.8,2021.0,5.0,999.0,53000.0,108.6,10.5
21.21,2015.0,5.0,998.0,63000.0,67.0,4.4
13.0,2015.0,5.0,1198.0,63761.0,86.7,4.13
23.01,2020.0,5.0,1498.0,30000.0,119.3,9.85
15.96,2014.0,5.0,1197.0,91617.0,82.0,4.02
11.74,2014.0,5.0,998.0,121909.0,67.0,2.5
11.88,2020.0,5.0,1497.0,30015.0,121.3,8.78
16.5,2015.0,5.0,1197.0,120000.0,81.8,3.5
18.2,2010.0,5.0,1197.0,71000.0,78.91,1.9
19.01,2021.0,5.0,998.0,12563.0,65.7,5.01
17.03,2017.0,7.0,1497.0,25000.0,117.3,6.75
19.87,2022.0,5.0,1999.0,14300.0,197.1,19.45
20.28,2020.0,5.0,999.0,9000.0,75.0,7.25
15.1,2015.0,5.0,796.0,34326.0,47.3,3.15
19.67,2018.0,5.0,1798.0,24000.0,178.0,16.74
25.8,2022.0,5.0,999.0,10066.0,113.9,14.88
12.0,2014.0,5.0,814.0,60000.0,55.2,3.25
15.81,2020.0,5.0,1956.0,64000.0,167.6,17.9
17.3,2018.0,5.0,1591.0,52000.0,121.3,9.8
20.36,2019.0,5.0,1197.0,38000.0,81.8,7.95
16.1,2022.0,5.0,1498.0,20000.0,108.4,17.5
22.7,2012.0,5.0,1497.0,107069.0,116.3,2.71
24.97,2019.0,5.0,1197.0,40000.0,81.8,5.0
22.54,2022.0,5.0,1197.0,20000.0,81.8,8.5
24.3,2016.0,5.0,1497.0,80002.0,121.3,6.15
19.02,2012.0,5.0,1598.0,95000.0,103.5,4.15
18.43,2021.0,5.0,1197.0,27697.0,81.8,5.95
16.78,2018.0,5.0,1248.0,20367.0,74.0,8.25
19.81,2017.0,5.0,1956.0,94215.0,170.0,13.0
22.0,2012.0,8.0,2494.0,120000.0,100.0,4.55
17.0,2020.0,5.0,1497.0,33000.0,113.4,12.9
20.51,2023.0,5.0,1956.0,15000.0,167.6,18.5
21.0,2018.0,5.0,1197.0,21481.0,81.8,4.89
23.59,2015.0,5.0,1198.0,74385.0,86.7,4.58
18.1,2018.0,5.0,1497.0,20000.0,117.6,10.5
17.57,2018.0,7.0,1493.0,47300.0,100.0,7.4
22.0,2016.0,5.0,1197.0,47462.0,88.5,5.11
21.4,2009.0,5.0,1299.0,83106.0,70.0,0.8
16.5,2011.0,5.0,1198.0,70000.0,73.9,3.0
20.3,2022.0,5.0,1199.0,10000.0,84.8,5.8
18.6,2012.0,5.0,1198.0,60526.0,86.8,3.15
20.51,2011.0,5.0,1968.0,80000.0,147.5,5.5
19.16,2019.0,7.0,2179.0,53000.0,152.8,18.0
18.0,2014.0,5.0,998.0,83856.0,58.1,3.39
21.5,2015.0,7.0,1373.0,90000.0,93.7,5.5
20.65,2011.0,5.0,1598.0,89000.0,103.6,4.74
18.6,2016.0,5.0,1582.0,78000.0,126.2,8.15
20.3,2018.0,5.0,1591.0,35000.0,121.3,10.75
14.95,2019.0,5.0,998.0,39547.0,65.7,5.49
20.92,2017.0,5.0,1798.0,53000.0,138.0,11.25
19.81,2017.0,5.0,998.0,30000.0,67.0,4.0
16.73,2021.0,5.0,1497.0,14523.0,113.1,11.19
14.99,2016.0,5.0,1798.0,36000.0,187.7,29.5
17.01,2015.0,5.0,1248.0,84877.0,74.0,6.28
17.19,2018.0,5.0,998.0,120000.0,58.1,3.17
22.3,2017.0,5.0,1498.0,73986.0,98.5,6.76
17.0,2018.0,5.0,1248.0,40000.0,74.0,6.9
17.7,2016.0,5.0,1496.0,74000.0,120.6,5.65
18.49,2017.0,7.0,2179.0,38000.0,140.0,8.0
21.43,2018.0,7.0,2179.0,14500.0,147.9,11.0
16.46,2016.0,5.0,998.0,42591.0,65.7,2.91
22.25,2021.0,5.0,1197.0,42115.0,83.1,8.91
15.1,2018.0,7.0,1493.0,44000.0,100.0,8.25
18.9,2017.0,5.0,1395.0,46800.0,150.0,21.5
14.24,2014.0,7.0,2982.0,130000.0,168.5,13.49
17.41,2012.0,5.0,1197.0,73172.0,88.5,3.65
13.7,2017.0,5.0,1248.0,80000.0,88.5,7.75
26.21,2014.0,5.0,1396.0,108263.0,88.7,4.0
18.5,2014.0,5.0,1498.0,98000.0,97.7,3.18
17.8,2021.0,7.0,1956.0,42553.0,167.6,17.91
20.3,2010.0,5.0,1497.0,70000.0,116.39,3.4
20.36,2017.0,5.0,1995.0,70000.0,183.0,14.0
14.8,2021.0,5.0,1998.0,19000.0,254.7,51.9
18.5,2016.0,5.0,1498.0,80155.0,108.6,5.56
12.8,2015.0,5.0,1197.0,119128.0,81.8,5.35
18.0,2020.0,5.0,1197.0,24000.0,81.8,5.74
19.02,2010.0,5.0,1596.0,120000.0,103.88974615994809,1.5
15.1,2017.0,5.0,1196.0,7000.0,86.8,5.15
14.53,2009.0,5.0,1086.0,89822.0,62.1,0.90135
17.52,2013.0,5.0,1197.0,50000.0,85.8,2.4
18.6,2014.0,5.0,1598.0,82101.0,102.5,3.57
18.0,2019.0,5.0,1197.0,56907.0,88.5,5.42
22.5,2021.0,5.0,998.0,39502.0,118.4,9.65
18.6,2009.0,5.0,1497.0,80000.0,116.39,1.2
21.1,2020.0,5.0,1498.0,32000.0,98.9,10.8
24.39,2017.0,5.0,1497.0,80000.0,108.5,6.5
16.8,2019.0,5.0,1199.0,22250.0,88.7,6.05
18.56,2013.0,5.0,1199.0,120000.0,82.4,2.0
18.0,2012.0,5.0,1197.0,58861.0,85.8,2.14
18.53,2018.0,5.0,1995.0,120000.0,187.7,35.0
15.2,2010.0,5.0,1799.0,80000.0,130.2,2.5
21.7,2015.0,8.0,2494.0,125000.0,102.0,8.35
20.89,2017.0,5.0,1197.0,34423.0,83.1,5.86
16.93,2017.0,5.0,998.0,80000.0,67.0,3.8
16.0,2013.0,5.0,1461.0,110000.0,83.8,3.25
18.6,2013.0,5.0,1197.0,49572.0,88.5,3.59
20.3,2014.0,5.0,1995.0,64000.0,184.0,14.5
19.33,2020.0,7.0,1462.0,45000.0,91.1,10.75
18.5,2018.0,5.0,999.0,60283.0,75.0,5.38
17.57,2010.0,5.0,1497.0,71619.0,116.4,2.55
18.88,2017.0,5.0,1197.0,110066.0,83.1,4.8
19.27,2018.0,5.0,1373.0,29158.0,91.1,8.02
18.0,2021.0,5.0,1197.0,25783.0,81.8,6.62
17.0,2018.0,5.0,998.0,52286.0,67.0,3.75
22.38,2019.0,5.0,1197.0,51000.0,81.8,5.5
20.52,2011.0,5.0,1591.0,70000.0,121.3,2.5
17.0,2009.0,5.0,1497.0,100000.0,116.39,1.1
20.51,2012.0,5.0,814.0,195000.0,55.2,1.95
15.1,2009.0,5.0,1197.0,65000.0,85.8,3.2
25.5,2015.0,5.0,1197.0,100817.0,81.8,4.52
23.01,2015.0,5.0,1197.0,235736.0,85.8,2.7
14.82,2014.0,5.0,1968.0,34500.0,174.3,15.5
20.5,2014.0,5.0,1086.0,31181.0,68.0,3.11
20.3,2022.0,5.0,1197.0,10000.0,81.8,9.9
21.4,2016.0,5.0,1248.0,95000.0,88.5,4.75
21.79,2021.0,6.0,1999.0,10000.0,156.9,22.0
24.7,2016.0,5.0,1598.0,45007.0,103.5,5.65
33.54,2012.0,5.0,1582.0,100000.0,126.3,4.0
18.9,2020.0,5.0,998.0,31178.0,67.0,5.25
16.3,2022.0,5.0,998.0,14000.0,65.7,4.75
28.4,2020.0,5.0,1086.0,47463.0,58.0,5.33
19.01,2016.0,7.0,2982.0,80000.0,168.5,20.0
19.5,2017.0,5.0,998.0,60000.0,67.0,4.5
15.96,2015.0,5.0,1197.0,49000.0,82.0,4.95
19.81,2015.0,5.0,1196.0,34185.0,86.8,3.0
17.0,2018.0,5.0,1396.0,65200.0,88.7,7.89
18.6,2013.0,5.0,1497.0,64000.0,116.4,4.45
22.05,2022.0,5.0,1498.0,10000.0,119.3,12.0
17.5,2017.0,5.0,1197.0,53740.0,81.8,5.85
18.9,2019.0,5.0,1199.0,69049.0,83.8,5.59
18.7,2016.0,5.0,1197.0,59532.0,82.0,4.58
18.9,2014.0,5.0,1498.0,100000.0,98.6,3.8
23.95,2022.0,5.0,1497.0,16330.0,113.1,12.89
33.44,2012.0,5.0,1197.0,45923.0,88.5,3.03
15.1,2019.0,5.0,1248.0,82183.0,88.5,6.97
19.01,2014.0,5.0,1248.0,115000.0,74.0,4.6
18.9,2018.0,5.0,1197.0,66154.0,81.8,5.9
18.5,2017.0,5.0,1196.0,150000.0,61.7,3.0
21.4,2014.0,7.0,2179.0,80812.0,140.0,5.1
23.7,2011.0,5.0,998.0,110000.0,67.1,1.3
19.87,2012.0,5.0,1197.0,80000.0,85.8,3.66
18.7,2013.0,5.0,1497.0,49873.0,116.3,5.49
22.77,2019.0,7.0,1373.0,29000.0,91.1,10.0
25.2,2008.0,5.0,1598.0,20315.0,102.5,1.47
17.43,2011.0,5.0,1197.0,123488.0,78.91,2.5
18.6,2015.0,5.0,998.0,36627.0,65.7,2.9
25.4,2018.0,5.0,1462.0,45621.0,103.2,8.09
14.8,2017.0,7.0,2179.0,102229.0,140.0,10.0
14.74,2015.0,5.0,1999.0,110000.0,147.5,24.5
18.0,2014.0,5.0,1198.0,18499.0,67.0,2.45
26.0,2018.0,5.0,799.0,49390.0,53.2,2.97
17.0,2020.0,5.0,1451.0,42000.0,141.0,13.25
17.0,2018.0,5.0,998.0,36711.0,67.0,5.0
20.89,2017.0,5.0,1248.0,79270.0,88.5,7.8
18.6,2022.0,5.0,1498.0,10000.0,119.3,13.99
18.6,2013.0,5.0,1198.0,47778.0,86.7,3.31
21.13,2017.0,5.0,999.0,5407.0,67.0,3.99
24.3,2020.0,5.0,1497.0,40000.0,113.4,13.0
18.0,2016.0,7.0,2179.0,76000.0,140.0,12.75
19.494050409624325,2013.0,5.0,998.0,82871.0,67.1,2.25
19.494050409624325,2022.0,5.0,1956.0,9900.0,167.6,30.9
19.494050409624325,2012.0,8.0,2179.0,120000.0,120.0,4.25
19.494050409624325,2018.0,5.0,1498.0,90038.0,98.6,5.04
19.494050409624325,2018.0,5.0,1197.0,80000.0,83.1,7.4
19.494050409624325,2022.0,5.0,1197.0,6324.0,88.5,7.96
19.494050409624325,2019.0,5.0,1969.0,36000.0,231.7,58.0
19.494050409624325,2017.0,5.0,1248.0,80000.0,74.0,4.9
19.494050409624325,2012.0,5.0,1995.0,90000.0,154.0,7.5
19.494050409624325,2011.0,5.0,1598.0,59000.0,103.6,4.45
19.494050409624325,2015.0,5.0,1798.0,55000.0,177.5,9.0
19.494050409624325,2021.0,5.0,999.0,29336.0,71.0,4.17
19.494050409624325,2016.0,5.0,998.0,45665.0,67.0,2.9
19.494050409624325,2018.0,5.0,1591.0,96620.0,121.3,10.1
19.494050409624325,2018.0,5.0,1196.0,70000.0,61.7,3.6
19.494050409624325,2019.0,5.0,1197.0,89899.0,88.5,6.84
19.494050409624325,2010.0,5.0,1086.0,77326.0,68.0,1.97
19.494050409624325,2010.0,5.0,998.0,29141.0,66.1,1.88
19.494050409624325,2015.0,5.0,1120.0,43308.0,71.0,3.09
19.494050409624325,2012.0,5.0,1197.0,63556.0,78.9,2.37
19.494050409624325,2017.0,7.0,1498.0,88923.0,98.6,7.75
19.494050409624325,2015.0,7.0,2179.0,61138.0,140.0,7.0
19.494050409624325,2021.0,5.0,1197.0,50000.0,86.7,8.3
19.494050409624325,2016.0,5.0,1248.0,73341.0,74.0,6.46
19.494050409624325,2018.0,5.0,1197.0,70000.0,81.8,4.0
19.494050409624325,2013.0,5.0,1396.0,83000.0,88.7,5.75
19.494050409624325,2019.0,5.0,1197.0,32000.0,81.8,4.86
19.494050409624325,2022.0,5.0,1497.0,10000.0,113.4,15.4
19.494050409624325,2013.0,5.0,1396.0,65000.0,88.7,4.41
19.494050409624325,2008.0,5.0,2354.0,120000.0,141.1,1.8
19.494050409624325,2021.0,5.0,1498.0,20000.0,119.3,12.45
19.494050409624325,2016.0,5.0,1591.0,51580.0,121.3,9.36
19.494050409624325,2020.0,5.0,1197.0,59549.0,81.8,6.26
19.494050409624325,2013.0,5.0,1197.0,29408.0,85.8,3.54
19.494050409624325,2010.0,5.0,1086.0,110000.0,62.1,1.5
19.494050409624325,2019.0,5.0,1197.0,18000.0,81.8,8.45
19.494050409624325,2014.0,5.0,1498.0,90000.0,98.6,5.5
19.494050409624325,2014.0,5.0,1995.0,100000.0,184.0,10.0
19.494050409624325,2016.0,5.0,2993.0,70000.0,258.0,39.81
19.494050409624325,2015.0,7.0,2179.0,95000.0,120.0,10.5
19.494050409624325,2021.0,5.0,998.0,18000.0,118.4,12.95
19.494050409624325,2010.0,5.0,1586.0,66000.0,103.3,1.9
19.494050409624325,2015.0,5.0,1497.0,62466.0,117.3,7.29
19.494050409624325,2020.0,5.0,1353.0,80000.0,138.1,16.75
19.494050409624325,2021.0,5.0,1197.0,40000.0,68.0,6.5
19.494050409624325,2015.0,5.0,1197.0,72036.0,82.0,4.3
19.494050409624325,2013.0,5.0,1598.0,52304.0,103.6,3.5
19.494050409624325,2013.0,5.0,1461.0,120000.0,108.4,4.0
19.494050409624325,2018.0,5.0,1248.0,72348.0,74.0,7.54
19.494050409624325,2019.0,5.0,1591.0,40873.0,121.3,8.95
19.494050409624325,2017.0,5.0,1248.0,43486.0,74.0,8.65
19.494050409624325,2009.0,5.0,1086.0,70123.0,68.0,1.8
19.494050409624325,2011.0,5.0,1798.0,80000.0,157.7,4.2
19.494050409624325,2017.0,5.0,1248.0,80000.0,74.0,5.5
19.494050409624325,2009.0,5.0,1061.0,90000.0,67.0,0.7
19.494050409624325,2017.0,5.0,1197.0,18097.0,81.8,7.43
19.494050409624325,2022.0,5.0,1199.0,3666.0,86.8,6.5
19.494050409624325,2019.0,5.0,1197.0,80000.0,78.9,4.0
19.494050409624325,2016.0,5.0,1197.0,55615.0,83.1,5.42
19.494050409624325,2015.0,5.0,1198.0,52000.0,86.7,4.25
19.494050409624325,2021.0,5.0,1197.0,30000.0,81.8,6.0
19.494050409624325,2017.0,5.0,1373.0,58698.0,91.1,6.86
19.494050409624325,2022.0,7.0,2393.0,28124.0,148.0,28.5
19.494050409624325,2010.0,5.0,1197.0,79076.0,88.5,1.87
19.494050409624325,2008.0,5.0,1298.0,110000.0,85.8,1.75
19.494050409624325,2014.0,5.0,998.0,58231.0,67.0,3.75
19.494050409624325,2016.0,5.0,1199.0,85607.0,84.0,4.0
19.494050409624325,2016.0,5.0,1598.0,70594.0,103.2,5.5
19.494050409624325,2017.0,5.0,1197.0,48000.0,81.8,5.85
19.494050409624325,2015.0,5.0,1399.0,84325.0,68.0,1.8
19.494050409624325,2019.0,5.0,1368.0,46726.0,160.7,14.32
19.494050409624325,2015.0,5.0,1497.0,40765.0,117.3,6.0
19.494050409624325,2021.0,5.0,1197.0,14567.0,88.5,6.28
19.494050409624325,2020.0,5.0,1497.0,40000.0,113.4,13.0
19.494050409624325,2019.0,5.0,1197.0,82334.0,78.9,5.44
19.494050409624325,2022.0,5.0,1199.0,10000.0,86.6,7.85
19.494050409624325,2016.0,5.0,998.0,51605.0,67.0,2.94
19.494050409624325,2015.0,5.0,1199.0,52000.0,88.7,4.15
19.494050409624325,2021.0,5.0,998.0,13126.0,65.7,6.52
19.494050409624325,2012.0,5.0,1197.0,49297.0,85.8,2.22
19.494050409624325,2015.0,5.0,1248.0,109968.0,88.5,4.68
19.494050409624325,2018.0,5.0,1248.0,78099.0,74.0,7.11
19.494050409624325,2016.0,5.0,1598.0,69000.0,103.2,5.5
19.494050409624325,2019.0,5.0,1199.0,68766.0,83.8,5.19
19.494050409624325,2021.0,5.0,1496.0,36453.0,105.9,10.08
19.494050409624325,2019.0,5.0,998.0,20000.0,67.1,3.95
19.494050409624325,2018.0,5.0,1197.0,89322.0,81.8,4.53
19.494050409624325,2012.0,5.0,1582.0,99158.0,126.3,5.09
19.494050409624325,2022.0,5.0,999.0,16123.0,67.0,5.98
19.494050409624325,2021.0,5.0,998.0,21751.0,118.3,11.3
19.494050409624325,2021.0,5.0,1956.0,30000.0,167.6,16.9
19.494050409624325,2019.0,5.0,1086.0,45000.0,58.0,4.85
19.494050409624325,2017.0,5.0,1498.0,66900.0,108.6,8.45
19.494050409624325,2022.0,5.0,1368.0,14000.0,160.7,25.9
19.494050409624325,2016.0,5.0,1086.0,49570.0,68.0,3.66
19.494050409624325,2019.0,5.0,1086.0,28413.0,68.0,4.61
19.494050409624325,2018.0,5.0,1582.0,80000.0,126.2,8.5
19.494050409624325,2018.0,5.0,1199.0,45000.0,88.7,9.25
19.494050409624325,2012.0,5.0,1598.0,116470.0,103.6,3.83
19.494050409624325,2013.0,5.0,1591.0,78202.0,121.3,3.8
19.494050409624325,2015.0,5.0,796.0,79566.0,47.3,2.75
19.494050409624325,2017.0,5.0,1396.0,40000.0,88.7,6.25
19.494050409624325,2020.0,7.0,1462.0,50000.0,103.2,10.1
19.494050409624325,2010.0,5.0,998.0,80320.0,67.1,2.93
19.494050409624325,2017.0,5.0,999.0,40000.0,67.0,4.1
19.494050409624325,2011.0,5.0,796.0,90000.0,46.3,2.0
19.494050409624325,2014.0,7.0,1373.0,120000.0,93.7,4.15
19.494050409624325,2015.0,5.0,1498.0,80000.0,89.7,2.5
19.494050409624325,2012.0,5.0,1248.0,120000.0,88.8,3.0
19.494050409624325,2017.0,5.0,1373.0,79000.0,91.1,6.5
19.494050409624325,2019.0,5.0,1497.0,65403.0,117.6,9.71
19.494050409624325,2014.0,5.0,1396.0,40000.0,105.5,3.5
19.494050409624325,2022.0,5.0,0.0,13000.0,141.0,17.75
19.494050409624325,2011.0,7.0,2179.0,70000.0,138.1,3.5
19.494050409624325,2021.0,5.0,1194.0,7243.0,95.4,7.95
19.494050409624325,2018.0,5.0,1197.0,41552.0,81.8,7.44
19.494050409624325,2013.0,5.0,1497.0,65000.0,116.4,4.51
19.494050409624325,2013.0,7.0,1248.0,90000.0,88.8,5.75
19.494050409624325,2020.0,5.0,1197.0,40000.0,81.8,5.6
19.494050409624325,2019.0,5.0,1248.0,110000.0,74.0,6.5
19.494050409624325,2017.0,5.0,1197.0,63633.0,83.1,5.78
19.494050409624325,2013.0,5.0,1364.0,106211.0,67.0,2.96
19.494050409624325,2022.0,5.0,1197.0,10000.0,81.8,6.7
19.494050409624325,2013.0,5.0,1199.0,54044.0,75.0,2.97
19.494050409624325,2015.0,5.0,1373.0,80000.0,91.1,5.6
19.494050409624325,2019.0,5.0,1197.0,51562.0,81.8,5.39
19.494050409624325,2019.0,5.0,1194.0,44000.0,94.9,5.95
19.494050409624325,2020.0,5.0,1330.0,31500.0,153.8,11.99
19.494050409624325,2021.0,5.0,2993.0,10000.0,261.5,67.7
19.494050409624325,2021.0,5.0,1956.0,30000.0,167.6,16.5
19.494050409624325,2015.0,7.0,2982.0,85000.0,168.5,17.0
19.494050409624325,2017.0,5.0,1591.0,58000.0,121.3,9.4
19.494050409624325,2020.0,5.0,998.0,61292.0,58.3,5.62
19.494050409624325,2012.0,5.0,1197.0,59707.0,78.91,1.9
19.494050409624325,2017.0,5.0,1199.0,50000.0,88.7,6.0
19.494050409624325,2016.0,5.0,1086.0,31355.0,68.0,3.8
19.494050409624325,2019.0,5.0,1086.0,46370.0,68.0,4.45
19.494050409624325,2018.0,5.0,1496.0,92585.0,105.9,7.69
19.494050409624325,2010.0,5.0,995.0,70000.0,62.0,1.3
19.494050409624325,2016.0,5.0,1197.0,69000.0,78.9,3.95
19.494050409624325,2013.0,5.0,1248.0,103659.0,74.0,3.43
19.494050409624325,2016.0,5.0,1364.0,65041.0,67.0,3.89
19.494050409624325,2018.0,5.0,1197.0,47000.0,70.6,4.49
19.494050409624325,2021.0,5.0,1497.0,37000.0,88.7,7.8
19.494050409624325,2021.0,5.0,1199.0,30000.0,118.3,11.75
19.494050409624325,2014.0,5.0,1497.0,71086.0,117.3,6.0
19.494050409624325,2018.0,5.0,1248.0,40722.0,88.5,7.25
19.494050409624325,2018.0,5.0,998.0,35849.0,65.7,3.65
19.494050409624325,2017.0,5.0,1197.0,59841.0,81.8,5.0
19.494050409624325,2016.0,5.0,998.0,49124.0,67.0,4.36
19.494050409624325,2015.0,7.0,1497.0,80000.0,117.3,4.95
19.494050409624325,2016.0,5.0,1198.0,17456.0,73.7,5.07
19.494050409624325,2018.0,5.0,1591.0,42812.0,121.3,12.99
19.494050409624325,2014.0,5.0,1497.0,62002.0,117.3,5.21
19.494050409624325,2020.0,7.0,1497.0,110000.0,120.9,9.5
19.494050409624325,2014.0,4.0,2967.0,26000.0,246.7,31.75
19.494050409624325,2011.0,4.0,624.0,30000.0,35.0,0.666
19.494050409624325,2022.0,5.0,1197.0,20000.0,88.5,7.25
19.494050409624325,2020.0,5.0,1497.0,47554.0,113.1,16.6
19.494050409624325,2010.0,5.0,998.0,70000.0,67.1,1.15
19.494050409624325,2010.0,5.0,2993.0,120000.0,258.0,11.0
19.494050409624325,2003.0,5.0,1599.0,120000.0,94.0,0.95
19.494050409624325,2019.0,7.0,2755.0,35000.0,171.5,21.0
19.494050409624325,2014.0,5.0,1497.0,65000.0,117.3,5.35
19.494050409624325,2012.0,8.0,2494.0,260000.0,100.6,6.75
19.494050409624325,2021.0,5.0,1086.0,20000.0,68.0,5.5
19.494050409624325,2019.0,5.0,1497.0,46147.0,115.0,10.25
19.494050409624325,2013.0,5.0,1197.0,96645.0,85.8,4.25
19.494050409624325,2019.0,5.0,998.0,111234.0,67.0,5.46
19.494050409624325,2022.0,5.0,1353.0,10000.0,138.1,19.25
19.494050409624325,2020.0,5.0,999.0,23746.0,108.6,7.8
19.494050409624325,2018.0,5.0,1199.0,71295.0,88.7,6.85
19.494050409624325,2013.0,5.0,1798.0,34700.0,167.6,10.5
19.494050409624325,2007.0,5.0,1061.0,199969.0,67.0,0.60896
19.494050409624325,2020.0,5.0,1497.0,17013.0,88.7,6.88
19.494050409624325,2019.0,5.0,1999.0,37428.0,149.9,14.19
19.494050409624325,2014.0,5.0,1197.0,56753.0,85.8,4.32
19.494050409624325,2017.0,5.0,1199.0,90000.0,84.0,3.95
19.494050409624325,2016.0,5.0,1248.0,95014.0,74.0,3.91
19.494050409624325,2010.0,5.0,1199.0,100000.0,73.9,3.6
19.494050409624325,2021.0,4.0,1997.0,30000.0,150.0,13.7
19.494050409624325,2017.0,5.0,1197.0,32157.0,83.1,5.9
19.494050409624325,2014.0,5.0,1461.0,68000.0,83.8,3.95
19.494050409624325,2018.0,5.0,1373.0,72458.0,91.1,6.66
19.494050409624325,2015.0,5.0,1499.0,60000.0,110.0,6.3
19.494050409624325,2009.0,5.0,1497.0,110000.0,116.39,1.25
19.494050409624325,2018.0,5.0,1995.0,32001.0,187.7,47.75
19.494050409624325,2019.0,5.0,1591.0,52000.0,121.3,12.75
19.494050409624325,2013.0,7.0,2179.0,120000.0,140.0,6.0
19.494050409624325,2020.0,5.0,1197.0,45751.0,108.6,8.3
19.494050409624325,2017.0,5.0,998.0,66092.0,58.1,4.13
19.494050409624325,2017.0,5.0,799.0,46806.0,53.3,3.29
19.494050409624325,2016.0,5.0,1461.0,58000.0,83.8,4.65
19.494050409624325,2015.0,5.0,1198.0,50000.0,86.8,3.1
19.494050409624325,2019.0,5.0,1798.0,48000.0,178.0,21.5
19.494050409624325,2015.0,5.0,796.0,23100.0,47.3,2.95
19.494050409624325,2017.0,5.0,1197.0,111363.0,81.8,4.4
19.494050409624325,2016.0,6.0,1198.0,40000.0,82.0,3.0
19.494050409624325,2015.0,5.0,1198.0,56042.0,86.8,3.21
19.494050409624325,2011.0,5.0,1497.0,111686.0,116.39,2.2
19.494050409624325,2017.0,5.0,1199.0,59541.0,88.7,5.77
19.494050409624325,2009.0,5.0,2496.0,86500.0,179.5,2.75
19.494050409624325,2017.0,5.0,1199.0,70000.0,88.7,6.6
19.494050409624325,2011.0,5.0,796.0,48387.0,46.3,1.57
19.494050409624325,2016.0,5.0,1497.0,30000.0,117.3,6.2
19.494050409624325,2016.0,5.0,814.0,53098.0,55.2,2.93
19.494050409624325,2017.0,5.0,1248.0,120000.0,74.0,4.8
19.494050409624325,2015.0,5.0,1498.0,120580.0,103.2,4.01
19.494050409624325,2018.0,5.0,998.0,82558.0,67.0,4.79
19.494050409624325,2013.0,7.0,2179.0,100000.0,140.0,4.2
19.494050409624325,2017.0,5.0,1499.0,77946.0,110.4,5.52
19.494050409624325,2019.0,5.0,1497.0,25284.0,117.6,9.25
19.494050409624325,2016.0,5.0,1248.0,72632.0,75.0,4.65
19.494050409624325,2022.0,5.0,1462.0,12000.0,103.2,11.75
19.494050409624325,2016.0,5.0,1199.0,58730.0,88.7,4.43
19.494050409624325,2018.0,7.0,2694.0,53000.0,163.7,31.5
19.494050409624325,2011.0,5.0,1198.0,60000.0,73.9,1.9
19.494050409624325,2017.0,5.0,1197.0,52616.0,88.5,5.77
19.494050409624325,2015.0,5.0,1248.0,100000.0,74.0,3.5
19.494050409624325,2018.0,5.0,1197.0,37000.0,81.8,6.35
19.494050409624325,2015.0,5.0,799.0,11171.0,53.3,2.6
19.494050409624325,2018.0,5.0,1197.0,39580.0,81.8,6.2
19.494050409624325,2017.0,5.0,1197.0,40000.0,83.1,5.8
19.494050409624325,2016.0,7.0,2179.0,72058.0,120.0,8.75
19.494050409624325,2017.0,4.0,1423.1701441170144,19000.0,25.4,4.9
19.494050409624325,2016.0,5.0,1197.0,85435.0,82.0,3.42
19.494050409624325,2011.0,5.0,998.0,60000.0,67.1,2.25
19.494050409624325,2022.0,5.0,1197.0,31000.0,70.6,6.21
19.494050409624325,2011.0,5.0,1495.0,120000.0,93.7,1.25
19.494050409624325,2015.0,5.0,1197.0,50000.0,103.6,6.0
19.494050409624325,2014.0,5.0,1499.0,51000.0,110.0,5.85
19.494050409624325,2021.0,5.0,1199.0,15957.0,108.4,8.12
19.494050409624325,2011.0,7.0,2982.0,120000.0,168.66,6.5
19.494050409624325,2019.0,5.0,1497.0,37655.0,121.3,9.9
19.494050409624325,2018.0,5.0,1197.0,44452.0,81.8,6.19
19.494050409624325,2019.0,4.0,4951.0,40000.0,395.0,88.0
19.494050409624325,2016.0,5.0,999.0,49451.0,67.0,3.41
19.494050409624325,2014.0,7.0,2523.0,65000.0,62.1,3.75
19.494050409624325,2011.0,5.0,1086.0,73671.0,62.1,1.52
19.494050409624325,2022.0,6.0,1353.0,8000.0,138.0,18.9
19.494050409624325,2008.0,5.0,998.0,88049.0,67.1,0.32397
