full_name,city,engine_capacity,insurance,transmission_type,categoria_marca,kms_driven,ano,marca,modelo,mileage,seats,engine_capacity.1,body_type,fuel_type,kms_driven.1,max_power,owner_type,resale_price_Lakh,prediction,precisaoNew,prejuizoNew,variacaoPrecisao,precisaoOld,prejuizoOld,satisfacaoOld,satisfacaoNew
2011 Hyundai i20 1.2 Sportz,Pune,1197.0,Third Party,Manual,baixa,80000.0,2011.0,Hyundai,i20 1.2 Sportz,17.8,5.0,1197.0,Hatchback,Petrol,80000.0,78.91,Second Owner,3.11,2.891600000000005,0,0,7.02250803858505,0,0.0,86.6405328780402,86.6405328780402
2022 Hyundai Grand i10 Nios AMT Asta,Bangalore,1197.0,Comprehensive,Automatic,baixa,9440.0,2022.0,Hyundai,Grand i10 Nios AMT Asta,16.2,5.0,1197.0,Hatchback,Petrol,9440.0,81.8,Second Owner,8.3,7.811299999999997,0,0,5.887951807228966,0,0.0,82.49804899731932,82.49804899731932
2007 Chevrolet Aveo U-VA 1.2 LS,Jaipur,1150.0,Third Party,Manual,baixa,60000.0,2007.0,Chevrolet,Aveo U-VA 1.2 LS,16.38,5.0,1150.0,Hatchback,Petrol,60000.0,74.9,First Owner,0.9,1.0694000000000006,0,0,18.822222222222283,1,0.841593416869272,50.0,100.0
2016 Hyundai i20 Sportz 1.2,Hyderabad,1197.0,Third Party,Manual,baixa,47875.0,2016.0,Hyundai,i20 Sportz 1.2,21.1,5.0,1197.0,Hatchback,Petrol,47875.0,81.8,First Owner,5.91,5.137899999999999,0,0,13.064297800338423,1,1.15027540434808,50.0,100.0
2012 Skoda Superb Elegance 1.8 TSI,Bangalore,1798.0,Third Party,Manual,baixa,100000.0,2012.0,Skoda,Superb Elegance 1.8 TSI,19.01,5.0,1798.0,Sedan,Petrol,100000.0,157.7,Second Owner,3.85,4.017000000000002,0,0,4.33766233766239,0,0.0,76.83764278681807,76.83764278681807
2018 Ford Ecosport 1.5 Petrol Titanium,Bangalore,1496.0,Third Party,Manual,baixa,48833.0,2018.0,Ford,Ecosport 1.5 Petrol Titanium,18.15,5.0,1496.0,SUV,Petrol,48833.0,120.6,Second Owner,8.68,7.980599999999988,0,0,8.057603686636075,1,1.0876375209883984,50.0,100.0
2018 Hyundai Tucson 2.0 e-VGT 2WD AT GL,Pune,1995.0,Third Party,Automatic,baixa,70615.0,2018.0,Hyundai,Tucson 2.0 e-VGT 2WD AT GL,17.0,5.0,1995.0,SUV,Diesel,70615.0,182.4,First Owner,18.75,18.111300000000004,0,0,3.406399999999981,0,0.0,73.4374241675276,73.4374241675276
2021 Maruti Wagon R VXI,Delhi,998.0,Third Party,Manual,baixa,40000.0,2021.0,Maruti,Wagon R VXI,20.89,5.0,998.0,Hatchback,Petrol,40000.0,67.0,First Owner,5.1,4.951300000000006,0,0,2.915686274509679,0,0.0,71.64573360013951,71.64573360013951
2012 Toyota Fortuner 4x2 Manual,Ahmedabad,2982.0,Third Party,Manual,baixa,145000.0,2012.0,Toyota,Fortuner 4x2 Manual,16.2,7.0,2982.0,SUV,Diesel,145000.0,168.5,Second Owner,9.51,9.901899999999998,0,0,4.120925341745509,0,0.0,76.04629416334048,76.04629416334048
2017 Hyundai i20 1.2 Magna Executive,Delhi,1197.0,Comprehensive,Manual,baixa,84181.0,2017.0,Hyundai,i20 1.2 Magna Executive,17.74,5.0,1197.0,Hatchback,Petrol,84181.0,81.8,Second Owner,5.1,5.1974000000000045,0,0,1.909803921568722,0,0.0,67.97306289612419,67.97306289612419
2020 Maruti S-Presso VXI Plus 2019-2022,Delhi,998.0,Comprehensive,Manual,baixa,65935.0,2020.0,Maruti,S-Presso VXI Plus 2019-2022,21.4,5.0,998.0,Hatchback,Petrol,65935.0,65.7,First Owner,4.37,4.383400000000004,0,0,0.30663615560650564,0,0.0,62.119587814812455,62.119587814812455
2021 Tata Nexon EV Prime XZ Plus LUX,Kolkata,0.0,Comprehensive,Automatic,baixa,26000.0,2021.0,Tata,Nexon EV Prime XZ Plus LUX,25.24,5.0,0.0,SUV,Electric,26000.0,127.0,First Owner,14.21,14.552400000000016,0,0,2.4095707248417706,0,0.0,69.79780799862432,69.79780799862432
2012 Hyundai i10 Magna,Chennai,1197.0,Comprehensive,Manual,baixa,69680.0,2012.0,Hyundai,i10 Magna,22.41,5.0,1197.0,Hatchback,Petrol,69680.0,78.9,Second Owner,2.96,3.0086,0,0,1.641891891891891,0,0.0,66.99486434261489,66.99486434261489
2018 Maruti Ertiga VXI Petrol,Mumbai,1462.0,Comprehensive,Manual,baixa,50062.0,2018.0,Maruti,Ertiga VXI Petrol,22.9,7.0,1462.0,MUV,Petrol,50062.0,103.0,First Owner,8.35,8.318200000000001,0,0,0.38083832335327805,0,0.0,62.39051425751345,62.39051425751345
2016 Maruti Alto 800 LXI,Pune,796.0,Comprehensive,Manual,baixa,24378.0,2016.0,Maruti,Alto 800 LXI,11.57,5.0,796.0,Hatchback,Petrol,24378.0,47.3,First Owner,3.32,2.908800000000002,0,0,12.385542168674633,1,1.1413641364136404,50.0,100.0
2011 Hyundai i10 Magna 1.2 iTech SE,Delhi,1197.0,Third Party,Manual,baixa,100000.0,2011.0,Hyundai,i10 Magna 1.2 iTech SE,20.5,5.0,1197.0,Hatchback,Petrol,100000.0,78.9,Second Owner,3.2,2.771299999999998,0,0,13.396875000000072,1,1.1546927434777912,50.0,100.0
2016 Maruti Alto 800 LXI,Pune,796.0,Not Available,Manual,baixa,20127.0,2016.0,Maruti,Alto 800 LXI,18.9,5.0,796.0,Hatchback,Petrol,20127.0,47.3,Second Owner,2.4,2.339800000000002,0,0,2.5083333333332423,0,0.0,70.15840935304539,70.15840935304539
2019 Tata Tigor 1.05 Revotorq XZ,Chennai,1047.0,Third Party,Manual,baixa,50000.0,2019.0,Tata,Tigor 1.05 Revotorq XZ,20.0,5.0,1047.0,Sedan,Diesel,50000.0,69.0,First Owner,6.2,5.183599999999997,0,0,16.393548387096832,1,1.1960799444401582,50.0,100.0
2018 Maruti Baleno 1.2 CVT Delta,Delhi,1197.0,Third Party,Automatic,baixa,19244.0,2018.0,Maruti,Baleno 1.2 CVT Delta,21.01,5.0,1197.0,Hatchback,Petrol,19244.0,83.1,First Owner,6.31,6.348699999999996,0,0,0.6133122028525508,0,0.0,63.239321281704164,63.239321281704164
2018 BMW 5 Series 520d Luxury Line,Pune,1995.0,Third Party,Automatic,alta,22565.0,2018.0,BMW,5 Series 520d Luxury Line,23.4,5.0,1995.0,Sedan,Diesel,22565.0,187.7,First Owner,48.5,44.21240000000001,0,0,8.840412371134002,1,1.0969773185803076,50.0,100.0
2017 Maruti Swift VXI,Mumbai,1197.0,Comprehensive,Manual,baixa,57454.0,2017.0,Maruti,Swift VXI,23.01,5.0,1197.0,Hatchback,Petrol,57454.0,88.5,Second Owner,4.92,4.959400000000003,0,0,0.8008130081301466,0,0.0,63.923922927720646,63.923922927720646
2014 Volkswagen Polo 1.2 MPI Trendline,Kolkata,1198.0,Third Party,Manual,baixa,60000.0,2014.0,Volkswagen,Polo 1.2 MPI Trendline,22.05,5.0,1198.0,Hatchback,Petrol,60000.0,74.0,Second Owner,3.0,3.4012000000000007,0,0,13.373333333333356,1,0.8820416323650475,50.0,100.0
2014 Hyundai i20 Asta Option 1.2,Mumbai,1197.0,Comprehensive,Manual,baixa,47100.0,2014.0,Hyundai,i20 Asta Option 1.2,16.8,5.0,1197.0,Hatchback,Petrol,47100.0,81.8,First Owner,5.25,4.992500000000003,0,0,4.904761904761842,0,0.0,78.90823281184078,78.90823281184078
2020 Honda Civic ZX,Delhi,1799.0,Comprehensive,Automatic,baixa,8100.0,2020.0,Honda,Civic ZX,20.51,5.0,1799.0,Sedan,Petrol,8100.0,139.4,First Owner,19.9,19.2692,0,0,3.1698492462311414,0,0.0,72.57373168814422,72.57373168814422
2016 Mercedes-Benz B Class B200 CDI Sport,Delhi,2143.0,Comprehensive,Automatic,alta,58000.0,2016.0,Mercedes-Benz,2016  B Class B200 CDI Sport,18.6,5.0,2143.0,Hatchback,Diesel,58000.0,134.1,First Owner,11.95,16.298400000000004,0,0,36.3882845188285,1,0.7332008049869924,50.0,100.0
2016 Maruti Alto K10 VXI AMT,Chandigarh,998.0,Comprehensive,Automatic,baixa,112891.0,2016.0,Maruti,Alto K10 VXI AMT,20.0,5.0,998.0,Hatchback,Petrol,112891.0,67.0,First Owner,3.19,3.3469999999999995,0,0,4.921630094043874,0,0.0,78.96982182811567,78.96982182811567
2017 Skoda Rapid 1.6 MPI Ambition BSIV,Hyderabad,1598.0,Third Party,Manual,baixa,60000.0,2017.0,Skoda,Rapid 1.6 MPI Ambition BSIV,28.4,5.0,1598.0,Sedan,Petrol,60000.0,103.2,First Owner,7.5,7.295700000000002,0,0,2.7239999999999753,0,0.0,70.94584999775272,70.94584999775272
2017 Mercedes-Benz GLE 250d,Pune,2143.0,Third Party,Automatic,alta,100000.0,2017.0,Mercedes-Benz,2017  GLE 250d,26.21,5.0,2143.0,SUV,Diesel,100000.0,201.1,First Owner,35.0,35.5945,0,0,1.6985714285714184,0,0.0,67.20181227571207,67.20181227571207
2016 Maruti Celerio ZXI AMT,Bangalore,998.0,Comprehensive,Automatic,baixa,41464.0,2016.0,Maruti,Celerio ZXI AMT,21.01,5.0,998.0,Hatchback,Petrol,41464.0,65.7,First Owner,4.8,4.726399999999997,0,0,1.5333333333333865,0,0.0,66.59849608292504,66.59849608292504
2015 Hyundai Grand i10 AT Asta,Delhi,1197.0,Third Party,Automatic,baixa,44559.0,2015.0,Hyundai,Grand i10 AT Asta,20.1,5.0,1197.0,Hatchback,Petrol,44559.0,82.0,First Owner,4.95,4.842199999999995,0,0,2.1777777777778877,0,0.0,68.95148719024161,68.95148719024161
2018 Hyundai Verna CRDi 1.6 SX Option,Mumbai,1582.0,Comprehensive,Manual,baixa,90000.0,2018.0,Hyundai,Verna CRDi 1.6 SX Option,17.5,5.0,1582.0,Sedan,Diesel,90000.0,126.2,First Owner,9.75,9.585199999999997,0,0,1.6902564102564428,0,0.0,67.17145253823435,67.17145253823435
2019 Maruti Vitara Brezza VDi,Delhi,1248.0,Third Party,Manual,baixa,120000.0,2019.0,Maruti,Vitara Brezza VDi,14.62,5.0,1248.0,SUV,Diesel,120000.0,88.5,First Owner,8.0,7.778600000000003,0,0,2.767499999999967,0,0.0,71.10467689749655,71.10467689749655
2014 Hyundai i10 Sportz 1.1L,Hyderabad,1086.0,Comprehensive,Manual,baixa,87711.0,2014.0,Hyundai,i10 Sportz 1.1L,19.3,5.0,1086.0,Hatchback,Petrol,87711.0,68.0,First Owner,3.39,3.111999999999999,0,0,8.2005899705015,1,1.0893316195372753,50.0,100.0
2017 Hyundai Grand i10 1.2 Kappa Asta,Bangalore,1197.0,Comprehensive,Manual,baixa,44268.0,2017.0,Hyundai,Grand i10 1.2 Kappa Asta,18.0,5.0,1197.0,Hatchback,Petrol,44268.0,81.8,Second Owner,5.85,5.545100000000006,0,0,5.2119658119657055,0,0.0,80.02989359736695,80.02989359736695
2010 Hyundai i10 Sportz 1.2,Delhi,1197.0,Comprehensive,Manual,baixa,39838.0,2010.0,Hyundai,i10 Sportz 1.2,15.1,5.0,1197.0,Hatchback,Petrol,39838.0,78.9,First Owner,1.9,2.3834999999999997,0,0,25.447368421052623,1,0.7971470526536606,50.0,100.0
2022 Tata Nexon XZ Plus P Dark Edition,Ahmedabad,1199.0,Third Party,Manual,baixa,10000.0,2022.0,Tata,Nexon XZ Plus P Dark Edition,18.6,5.0,1199.0,SUV,Petrol,10000.0,118.3,First Owner,13.22,12.491300000000017,0,0,5.512102874432555,0,0.0,81.1257519681678,81.1257519681678
2017 Maruti SX4 S Cross DDiS 200 Alpha,Gurgaon,1248.0,Third Party,Manual,baixa,67437.0,2017.0,Maruti,SX4 S Cross DDiS 200 Alpha,18.3,5.0,1248.0,SUV,Diesel,67437.0,88.5,First Owner,6.25,6.8343,0,0,9.348799999999997,1,0.914504777372957,50.0,100.0
2020 Kia Seltos HTX G,Kolkata,1497.0,Third Party,Manual,baixa,20000.0,2020.0,Kia,Seltos HTX G,24.0,5.0,1497.0,SUV,Petrol,20000.0,113.4,First Owner,11.1,11.519900000000002,0,0,3.782882882882901,0,0.0,74.81203587085916,74.81203587085916
2012 Hyundai i20 1.4 CRDi Sportz,Jaipur,1396.0,Not Available,Manual,baixa,180039.0,2012.0,Hyundai,i20 1.4 CRDi Sportz,21.79,5.0,1396.0,Hatchback,Diesel,180039.0,88.77,First Owner,2.66,2.7667999999999995,0,0,4.015037593984937,0,0.0,75.65967754960091,75.65967754960091
2016 Maruti Alto 800 LXI,Hyderabad,796.0,Third Party,Manual,baixa,60610.0,2016.0,Maruti,Alto 800 LXI,23.84,5.0,796.0,Hatchback,Petrol,60610.0,47.3,Second Owner,2.45,2.5098999999999974,0,0,2.444897959183558,0,0.0,69.92679455280893,69.92679455280893
2021 MG Hector Plus Select Diesel MT 7 STR,Delhi,1956.0,Comprehensive,Manual,baixa,21000.0,2021.0,MG,Hector Plus Select Diesel MT 7 STR,18.9,7.0,1956.0,SUV,Diesel,21000.0,167.6,First Owner,19.5,19.4815,0,0,0.0948717948717924,0,0.0,61.34639524258869,61.34639524258869
2019 Mahindra XUV300 W8 Option BSIV,Bangalore,1197.0,Third Party,Manual,baixa,70000.0,2019.0,Mahindra,XUV300 W8 Option BSIV,18.0,5.0,1197.0,SUV,Petrol,70000.0,110.0,Second Owner,8.0,8.189499999999997,0,0,2.368749999999964,0,0.0,69.64876364984453,69.64876364984453
2016 Honda Jazz 1.2 S i VTEC,Kolkata,1199.0,Third Party,Manual,baixa,82286.0,2016.0,Honda,Jazz 1.2 S i VTEC,24.04,5.0,1199.0,Hatchback,Petrol,82286.0,88.7,First Owner,3.99,5.065499999999996,0,0,26.954887218045,1,0.7876813740005929,50.0,100.0
2017 Maruti Ignis 1.3 AMT Zeta,Lucknow,1248.0,Third Party,Automatic,baixa,60579.0,2017.0,Maruti,Ignis 1.3 AMT Zeta,23.95,5.0,1248.0,Hatchback,Diesel,60579.0,74.0,First Owner,5.62,5.806700000000004,0,0,3.3220640569395665,0,0.0,73.12949735434921,73.12949735434921
2015 Hyundai Creta 1.6 CRDi AT SX Plus,Mumbai,1582.0,Comprehensive,Automatic,baixa,55603.0,2015.0,Hyundai,Creta 1.6 CRDi AT SX Plus,22.54,5.0,1582.0,SUV,Diesel,55603.0,126.2,Third Owner,8.1,8.697400000000004,0,0,7.375308641975358,0,0.0,87.92867600595385,87.92867600595385
2023 Kia Sonet HTX Plus Turbo iMT BSVI,Bangalore,998.0,Third Party,Manual,baixa,10000.0,2023.0,Kia,Sonet HTX Plus Turbo iMT BSVI,18.9,5.0,998.0,SUV,Petrol,10000.0,118.3,First Owner,13.8,12.278000000000002,0,0,11.028985507246365,1,1.1239615572568822,50.0,100.0
2015 Skoda Rapid 1.6 MPI AT Elegance Plus,Bangalore,1598.0,Comprehensive,Automatic,baixa,77483.0,2015.0,Skoda,Rapid 1.6 MPI AT Elegance Plus,18.9,5.0,1598.0,Sedan,Petrol,77483.0,103.5,First Owner,7.25,6.423599999999999,0,0,11.398620689655191,1,1.1286506009091477,50.0,100.0
2016 Maruti Baleno 1.2 Alpha,Hyderabad,1197.0,Third Party,Manual,baixa,102753.0,2016.0,Maruti,Baleno 1.2 Alpha,19.1,5.0,1197.0,Hatchback,Petrol,102753.0,83.1,Second Owner,5.76,5.6117999999999935,0,0,2.5729166666667767,0,0.0,70.3942155739302,70.3942155739302
2019 Honda Amaze S Petrol BSIV,Jaipur,1199.0,Third Party,Manual,baixa,64983.0,2019.0,Honda,Amaze S Petrol BSIV,17.8,5.0,1199.0,Sedan,Petrol,64983.0,88.7,First Owner,5.91,5.9201000000000015,0,0,0.17089678511000558,0,0.0,61.62397716218852,61.62397716218852
2019 Datsun RediGO A,Chennai,799.0,Third Party,Manual,baixa,51680.0,2019.0,Datsun,RediGO A,23.0,5.0,799.0,Hatchback,Petrol,51680.0,53.6,First Owner,3.4,3.2234999999999974,0,0,5.19117647058831,0,0.0,79.95398769762699,79.95398769762699
2014 Mercedes-Benz S-Class S 350 CDIL,Delhi,2987.0,Comprehensive,Automatic,alta,99000.0,2014.0,Mercedes-Benz,2014  S-Class S 350 CDIL,14.4,5.0,2987.0,Sedan,Diesel,99000.0,282.0,Second Owner,36.25,33.466,0,0,7.679999999999996,0,0.0,89.04116298925956,89.04116298925956
2021 Toyota Glanza G CVT,Bangalore,1197.0,Third Party,Automatic,baixa,27655.0,2021.0,Toyota,Glanza G CVT,18.9,5.0,1197.0,Hatchback,Petrol,27655.0,81.8,First Owner,9.35,8.79820000000001,0,0,5.901604278074753,0,0.0,82.54789680463608,82.54789680463608
2021 Nissan Magnite Turbo XL BSVI,Hyderabad,999.0,Comprehensive,Manual,baixa,30580.0,2021.0,Nissan,Magnite Turbo XL BSVI,16.0,5.0,999.0,SUV,Petrol,30580.0,98.6,First Owner,7.79,8.421400000000006,0,0,8.105263157894807,1,0.9250243427458611,50.0,100.0
2018 Maruti Celerio VXI,Delhi,998.0,Comprehensive,Manual,baixa,78200.0,2018.0,Maruti,Celerio VXI,18.4,5.0,998.0,Hatchback,Petrol,78200.0,67.0,First Owner,3.9,3.955099999999996,0,0,1.4128205128204083,0,0.0,66.15848050450057,66.15848050450057
2020 Maruti S-Presso VXI Plus AT 2019-2022,Chennai,998.0,Third Party,Automatic,baixa,31137.0,2020.0,Maruti,S-Presso VXI Plus AT 2019-2022,25.2,5.0,998.0,Hatchback,Petrol,31137.0,67.0,First Owner,5.2,5.180399999999995,0,0,0.37692307692317206,0,0.0,62.3762189367726,62.3762189367726
2018 Jaguar XF 2.0 Petrol Portfolio,Pune,1997.0,Comprehensive,Automatic,alta,46000.0,2018.0,Jaguar,XF 2.0 Petrol Portfolio,25.8,5.0,1997.0,Sedan,Petrol,46000.0,246.7,First Owner,28.5,32.9575,0,0,15.640350877192994,1,0.864750056891451,50.0,100.0
2010 Honda City 1.5 E MT,Agra,1497.0,Third Party,Manual,baixa,80000.0,2010.0,Honda,City 1.5 E MT,20.51,5.0,1497.0,Sedan,Petrol,80000.0,116.39,First Owner,3.15,2.9616293000000007,0,0,5.980022222222198,0,0.0,82.83421586103208,82.83421586103208
2014 Volkswagen Polo 1.2 MPI Comfortline,Kolkata,1198.0,Third Party,Manual,baixa,60000.0,2014.0,Volkswagen,Polo 1.2 MPI Comfortline,17.4,5.0,1198.0,Hatchback,Petrol,60000.0,74.0,Second Owner,3.3,3.400300000000004,0,0,3.039393939394069,0,0.0,72.09741417228065,72.09741417228065
2021 Hyundai Grand i10 Nios Sportz,Delhi,1197.0,Third Party,Manual,baixa,10000.0,2021.0,Hyundai,Grand i10 Nios Sportz,26.2,5.0,1197.0,Hatchback,Petrol,10000.0,81.8,First Owner,6.0,6.412699999999998,0,0,6.8783333333333045,0,0.0,86.1141231893823,86.1141231893823
2016 Tata Tiago 1.2 Revotron XZ,Bangalore,1199.0,Third Party,Manual,baixa,90000.0,2016.0,Tata,Tiago 1.2 Revotron XZ,15.26,5.0,1199.0,Hatchback,Petrol,90000.0,84.0,Second Owner,5.0,4.5774,0,0,8.452000000000002,1,1.0923231528815485,50.0,100.0
2011 Mahindra Scorpio VLX SE BSIV,Agra,2179.0,Third Party,Manual,baixa,150000.0,2011.0,Mahindra,Scorpio VLX SE BSIV,20.73,8.0,2179.0,SUV,Diesel,150000.0,120.0,Second Owner,3.0,3.819800000000002,0,0,27.32666666666674,1,0.7853814335829097,50.0,100.0
2017 Honda City i VTEC V,Mumbai,1497.0,Comprehensive,Manual,baixa,88319.0,2017.0,Honda,City i VTEC V,20.51,5.0,1497.0,Sedan,Petrol,88319.0,117.3,First Owner,6.68,6.815600000000001,0,0,2.0299401197604947,0,0.0,68.41170335372908,68.41170335372908
2012 Hyundai i10 Magna 1.1L,Ahmedabad,1086.0,Third Party,Manual,baixa,66858.0,2012.0,Hyundai,i10 Magna 1.1L,18.27,5.0,1086.0,Hatchback,Petrol,66858.0,68.0,First Owner,2.68,2.6710000000000025,0,0,0.3358208955223013,0,0.0,62.22614693574709,62.22614693574709
2011 Hyundai i10 Magna 1.1L,Delhi,1086.0,Third Party,Manual,baixa,37984.0,2011.0,Hyundai,i10 Magna 1.1L,24.04,5.0,1086.0,Hatchback,Petrol,37984.0,68.0,Second Owner,1.69,1.779999999999999,0,0,5.325443786982188,0,0.0,80.4442235964722,80.4442235964722
2020 Mahindra XUV500 W7,Agra,2179.0,Third Party,Manual,baixa,50000.0,2020.0,Mahindra,XUV500 W7,19.01,7.0,2179.0,SUV,Diesel,50000.0,152.8,First Owner,12.75,13.8171,0,0,8.369411764705882,1,0.9227696115682741,50.0,100.0
2012 Maruti Swift LXI,Delhi,1197.0,Comprehensive,Manual,baixa,12000.0,2012.0,Maruti,Swift LXI,22.41,5.0,1197.0,Hatchback,Petrol,12000.0,85.8,First Owner,3.25,3.3340000000000005,0,0,2.5846153846154003,0,0.0,70.43692985215452,70.43692985215452
2016 Hyundai i20 Asta Option 1.2,Pune,1197.0,Third Party,Manual,baixa,18774.0,2016.0,Hyundai,i20 Asta Option 1.2,16.42,5.0,1197.0,Hatchback,Petrol,18774.0,81.8,Second Owner,5.33,5.4217999999999975,0,0,1.722326454033723,0,0.0,67.2885464607124,67.2885464607124
2017 Maruti Baleno 1.2 CVT Zeta,Bangalore,1197.0,Comprehensive,Automatic,baixa,23000.0,2017.0,Maruti,Baleno 1.2 CVT Zeta,12.8,5.0,1197.0,Hatchback,Petrol,23000.0,83.1,Second Owner,7.25,6.9128,0,0,4.651034482758623,0,0.0,77.98182499996096,77.98182499996096
2018 Maruti Baleno 1.2 Zeta,Jaipur,1197.0,Comprehensive,Manual,baixa,38000.0,2018.0,Maruti,Baleno 1.2 Zeta,19.3,5.0,1197.0,Hatchback,Petrol,38000.0,83.1,First Owner,6.65,6.5099999999999945,0,0,2.105263157894825,0,0.0,68.68672231065239,68.68672231065239
2018 Hyundai Grand i10 1.2 Kappa Sportz Option AT,Bangalore,1197.0,Third Party,Automatic,baixa,40000.0,2018.0,Hyundai,Grand i10 1.2 Kappa Sportz Option AT,18.2,5.0,1197.0,Hatchback,Petrol,40000.0,81.8,First Owner,6.3,6.218999999999999,0,0,1.285714285714292,0,0.0,65.69439112543384,65.69439112543384
2019 Maruti Alto K10 VXI AGS Optional,Mumbai,998.0,Comprehensive,Automatic,baixa,31335.0,2019.0,Maruti,Alto K10 VXI AGS Optional,18.9,5.0,998.0,Hatchback,Petrol,31335.0,67.1,First Owner,4.35,4.3807000000000045,0,0,0.7057471264368927,0,0.0,63.57681903666879,63.57681903666879
2017 Honda WR-V i-DTEC VX,Hyderabad,1498.0,Third Party,Manual,baixa,30000.0,2017.0,Honda,WR-V i-DTEC VX,32.52,5.0,1498.0,SUV,Diesel,30000.0,98.6,First Owner,7.2,7.213100000000005,0,0,0.18194444444451383,0,0.0,61.664314299694865,61.664314299694865
2014 Honda Amaze VX i-DTEC,Chennai,1498.0,Comprehensive,Manual,baixa,105781.0,2014.0,Honda,Amaze VX i-DTEC,34.05,5.0,1498.0,Sedan,Diesel,105781.0,98.6,First Owner,4.5,4.4087,0,0,2.0288888888888974,0,0.0,68.40786510682676,68.40786510682676
2017 Hyundai i20 1.4 Asta,Agra,1396.0,Third Party,Manual,baixa,80000.0,2017.0,Hyundai,i20 1.4 Asta,20.36,5.0,1396.0,Hatchback,Diesel,80000.0,88.7,First Owner,6.5,6.389899999999999,0,0,1.6938461538461687,0,0.0,67.18455938525118,67.18455938525118
2020 Tata Altroz XZ BSVI,Jaipur,1199.0,Comprehensive,Manual,baixa,32233.0,2020.0,Tata,Altroz XZ BSVI,18.9,5.0,1199.0,Hatchback,Petrol,32233.0,86.8,First Owner,7.25,6.882499999999998,0,0,5.068965517241413,0,0.0,79.50777190832059,79.50777190832059
2016 Maruti Wagon R AMT VXI,Mumbai,998.0,Third Party,Automatic,baixa,60000.0,2016.0,Maruti,Wagon R AMT VXI,17.1,5.0,998.0,Hatchback,Petrol,60000.0,67.0,First Owner,3.47,3.779300000000005,0,0,8.913544668588035,1,0.9181594475167347,50.0,100.0
2021 BMW 2 Series 220d Sportline,Kolkata,1995.0,Comprehensive,Automatic,alta,15111.0,2021.0,BMW,2 Series 220d Sportline,19.15,5.0,1995.0,Sedan,Diesel,15111.0,187.7,First Owner,36.0,38.5041,0,0,6.955833333333336,0,0.0,86.3970906544433,86.3970906544433
2013 Hyundai Verna 1.6 SX VTVT,Kolkata,1591.0,Comprehensive,Manual,baixa,52000.0,2013.0,Hyundai,Verna 1.6 SX VTVT,20.3,5.0,1591.0,Sedan,Petrol,52000.0,121.3,First Owner,3.25,4.786500000000001,0,0,47.27692307692311,1,0.6789930011490649,50.0,100.0
2016 Hyundai Elantra 2.0 SX AT,Bangalore,1999.0,Comprehensive,Automatic,baixa,30445.0,2016.0,Hyundai,Elantra 2.0 SX AT,16.96,5.0,1999.0,Sedan,Petrol,30445.0,149.9,Second Owner,10.75,11.072800000000004,0,0,3.00279069767446,0,0.0,71.9637686687657,71.9637686687657
2020 Hyundai Creta S BSVI,Delhi,1497.0,Third Party,Manual,baixa,30000.0,2020.0,Hyundai,Creta S BSVI,20.3,5.0,1497.0,SUV,Petrol,30000.0,113.1,Second Owner,14.5,13.855900000000002,0,0,4.442068965517229,0,0.0,77.21885154578115,77.21885154578115
2019 Mahindra XUV300 W8 AMT Optional Diesel BSIV,Bangalore,1497.0,Third Party,Automatic,baixa,66595.0,2019.0,Mahindra,XUV300 W8 AMT Optional Diesel BSIV,11.9,5.0,1497.0,SUV,Diesel,66595.0,115.0,First Owner,10.81,10.3385,0,0,4.361702127659581,0,0.0,76.92541670212259,76.92541670212259
2016 Hyundai Grand i10 Magna,Kolkata,1197.0,Comprehensive,Manual,baixa,37165.0,2016.0,Hyundai,Grand i10 Magna,31.2,5.0,1197.0,Hatchback,Petrol,37165.0,82.0,First Owner,3.6,3.875200000000002,0,0,7.6444444444445026,0,0.0,88.91134279023544,88.91134279023544
2014 Maruti Swift Dzire VDI,Gurgaon,1248.0,Third Party,Manual,baixa,82967.0,2014.0,Maruti,Swift Dzire VDI,22.0,5.0,1248.0,Sedan,Diesel,82967.0,74.0,First Owner,3.5,4.003433333333333,0,0,14.383809523809507,1,0.8742496024245857,50.0,100.0
2020 Kia Seltos HTK Plus G,Kolkata,1497.0,Third Party,Manual,baixa,14000.0,2020.0,Kia,Seltos HTK Plus G,18.06,5.0,1497.0,SUV,Petrol,14000.0,113.4,First Owner,10.5,11.691400000000002,0,0,11.346666666666682,1,0.8980960364028259,50.0,100.0
2019 Honda City i-VTEC CVT V,Delhi,1497.0,Third Party,Automatic,baixa,50000.0,2019.0,Honda,City i-VTEC CVT V,25.0,5.0,1497.0,Sedan,Petrol,50000.0,117.6,First Owner,9.0,9.0773,0,0,0.8588888888888806,0,0.0,64.13596918268165,64.13596918268165
2021 Mercedes-Benz S-Class S 350 d,Delhi,2925.0,Comprehensive,Automatic,alta,34000.0,2021.0,Mercedes-Benz,2021  S-Class S 350 d,20.3,5.0,2925.0,Sedan,Diesel,34000.0,281.6,First Owner,89.0,101.23099999999998,0,0,13.74269662921346,1,0.8791773271033578,50.0,100.0
2016 Honda Jazz 1.2 V i VTEC,Bangalore,1199.0,Comprehensive,Manual,baixa,40327.0,2016.0,Honda,Jazz 1.2 V i VTEC,18.9,5.0,1199.0,Hatchback,Petrol,40327.0,88.7,Second Owner,6.25,5.7966,0,0,7.254400000000004,0,0.0,87.4872152069381,87.4872152069381
