mileage,ano,seats,engine_capacity,kms_driven,max_power,body_type_id,modelo_id,marca_id,city_id,insurance_id,owner_type_id,fuel_type_id
23.01,2018.0,5.0,999.0,84020.0,67.0,3,1331,26,7,3,1,4
20.36,2011.0,5.0,1197.0,97351.0,78.9,3,2810,11,10,3,1,4
17.0,2009.0,5.0,1497.0,64000.0,116.39,8,541,10,9,0,1,4
18.9,2017.0,5.0,1197.0,25091.0,81.8,3,1052,11,5,0,1,4
24.3,2019.0,5.0,1248.0,52005.0,88.5,7,2483,20,7,2,1,1
18.9,2017.0,5.0,1197.0,40000.0,82.0,3,1086,11,12,3,1,4
17.42,2022.0,5.0,1998.0,10000.0,187.7,8,93,0,9,3,1,4
18.9,2009.0,5.0,1061.0,70000.0,67.0,3,2515,20,1,3,4,4
22.05,2013.0,5.0,796.0,47606.0,47.3,3,138,20,9,3,1,4
21.1,2013.0,5.0,814.0,70000.0,55.2,3,774,11,8,3,3,4
21.21,2011.0,5.0,1197.0,70000.0,81.8,3,2165,20,2,3,1,4
20.73,2015.0,5.0,1373.0,68413.0,91.1,8,528,20,12,3,3,4
17.0,2019.0,5.0,1497.0,29261.0,121.3,7,807,9,4,3,3,4
15.1,2013.0,7.0,2179.0,90000.0,140.0,7,2700,19,2,3,3,1
16.0,2018.0,5.0,1368.0,56000.0,160.0,7,610,14,5,0,3,4
20.45,2015.0,5.0,1461.0,40000.0,83.8,7,748,26,6,3,3,1
18.0,2016.0,5.0,1198.0,104681.0,86.7,8,222,10,1,3,1,4
12.9,2019.0,7.0,2755.0,75000.0,174.5,7,985,29,5,0,1,1
24.0,2017.0,5.0,1120.0,110000.0,70.0,3,1066,11,1,3,1,1
21.64,2012.0,5.0,1461.0,110000.0,84.8,8,2052,23,11,0,1,1
18.0,2015.0,5.0,1497.0,43358.0,117.3,8,579,10,2,0,3,4
20.0,2012.0,5.0,1399.0,60000.0,68.1,3,970,9,8,3,4,1
18.6,2011.0,5.0,1199.0,40000.0,79.4,3,356,3,9,3,1,4
18.6,2020.0,5.0,1498.0,36000.0,119.3,8,563,10,6,4,1,4
18.6,2017.0,5.0,1197.0,64235.0,81.8,3,2862,11,2,3,3,4
23.84,2017.0,5.0,1199.0,68039.0,84.0,3,2255,28,2,3,3,4
20.85,2015.0,5.0,1197.0,80000.0,83.1,8,2121,20,9,3,1,4
0.0,2020.0,5.0,1493.0,44000.0,113.4,7,2391,11,12,0,1,1
20.52,2020.0,5.0,1197.0,41000.0,81.8,3,2535,20,5,0,1,4
16.95,2012.0,5.0,1197.0,63000.0,78.9,3,2812,11,5,0,3,4
14.53,2012.0,5.0,1794.0,51863.0,138.1,8,661,29,5,0,1,4
19.33,2022.0,5.0,1199.0,20000.0,86.8,3,186,28,7,3,1,4
24.39,2010.0,5.0,998.0,41987.0,65.7,3,161,20,2,0,1,4
17.5,2018.0,5.0,1199.0,52000.0,88.7,7,2499,10,5,3,3,4
16.0,2017.0,7.0,2179.0,95000.0,140.0,7,2678,19,2,0,1,1
17.03,2020.0,5.0,1462.0,20000.0,103.2,7,2474,20,5,3,1,4
24.3,2018.0,5.0,1248.0,32000.0,88.5,7,2484,20,9,0,1,1
25.83,2017.0,5.0,1498.0,50000.0,99.0,8,271,9,0,3,1,1
22.38,2014.0,5.0,1197.0,33181.0,88.5,3,2180,20,12,0,3,4
17.3,2019.0,7.0,1497.0,50000.0,121.0,4,1450,19,2,3,1,1
17.4,2020.0,5.0,1197.0,30000.0,81.8,3,2922,11,12,3,1,4
18.5,2016.0,5.0,1197.0,51817.0,82.8,3,2910,11,7,3,1,4
18.6,2015.0,5.0,1197.0,44258.0,81.8,3,2888,11,9,3,4,4
13.0,2018.0,5.0,1591.0,105133.0,121.3,7,705,11,1,3,1,4
12.4,2020.0,7.0,1996.0,44989.0,167.6,7,876,9,7,3,1,1
0.0,2022.0,5.0,998.0,20000.0,118.4,7,2397,11,4,3,1,4
18.9,2015.0,5.0,1197.0,74060.0,82.0,3,1061,11,12,3,4,4
16.0,2009.0,5.0,995.0,60000.0,62.14,3,2042,3,0,3,3,4
25.6,2017.0,5.0,1498.0,38000.0,97.9,8,589,10,11,0,1,1
18.9,2015.0,5.0,1197.0,30000.0,82.0,3,1068,11,0,3,1,4
19.1,2014.0,5.0,1197.0,81000.0,82.0,8,2733,11,12,3,1,4
15.9,2015.0,5.0,1496.0,18500.0,120.6,7,801,9,2,3,1,4
20.45,2013.0,5.0,1461.0,65000.0,83.8,7,748,26,9,3,1,1
0.0,2022.0,4.0,998.0,10000.0,58.3,3,1848,20,11,3,1,0
17.74,2019.0,5.0,999.0,31372.0,75.1,3,1638,30,1,3,3,4
19.09,2016.0,5.0,1405.0,70000.0,69.0,8,1198,28,5,3,1,1
26.68,2014.0,5.0,998.0,28577.0,65.7,3,452,20,2,0,4,4
20.73,2016.0,5.0,1373.0,62000.0,91.1,8,528,20,11,0,1,4
23.01,2018.0,5.0,999.0,45333.0,67.0,3,1340,26,4,0,1,4
15.96,2016.0,7.0,2523.0,42000.0,62.1,7,377,19,2,0,1,1
18.64,2021.0,5.0,1995.0,11700.0,187.7,8,3,1,9,3,1,1
20.3,2022.0,5.0,1086.0,11000.0,68.0,3,1915,11,5,0,1,4
20.54,2012.0,5.0,1598.0,123000.0,103.6,8,2362,30,7,3,1,1
16.7,2011.0,5.0,1198.0,120000.0,88.8,3,1293,10,1,3,3,4
17.8,2017.0,5.0,1497.0,70289.0,117.3,8,583,10,4,2,1,4
15.04,2018.0,7.0,2755.0,50000.0,174.5,7,989,29,11,3,1,1
0.0,2020.0,4.0,1997.0,50000.0,150.0,7,2240,19,5,3,1,4
16.95,2013.0,5.0,1197.0,53812.0,78.9,3,2828,11,12,3,4,4
0.0,2022.0,5.0,1451.0,7500.0,141.0,7,1125,18,5,0,1,4
22.32,2014.0,5.0,1582.0,94009.0,126.3,8,2420,11,6,2,1,1
20.52,2011.0,5.0,1197.0,74000.0,81.8,3,2535,20,5,0,3,4
20.89,2020.0,5.0,1197.0,14956.0,81.8,3,1147,20,7,4,1,4
21.1,2010.0,5.0,1197.0,63000.0,85.8,3,1795,20,12,0,3,4
22.7,2016.0,5.0,799.0,49722.0,53.6,3,1783,6,7,3,1,4
20.36,2008.0,5.0,1197.0,80198.0,78.9,3,2824,11,2,2,3,4
18.5,2010.0,5.0,1197.0,47500.0,78.91,3,2835,11,9,0,1,4
15.1,2018.0,7.0,2179.0,58000.0,152.8,7,2705,19,7,3,1,1
11.36,2016.0,7.0,2755.0,94526.0,171.5,4,1271,29,11,4,1,1
20.45,2014.0,5.0,1461.0,50000.0,83.8,7,749,26,5,0,1,1
12.9,2020.0,7.0,2755.0,45000.0,174.5,7,985,29,11,0,1,1
20.73,2016.0,5.0,1373.0,52000.0,91.1,8,534,20,5,3,1,4
21.46,2022.0,5.0,999.0,10000.0,67.0,3,1330,26,5,3,1,4
20.5,2018.0,5.0,1582.0,121406.0,126.2,7,696,11,1,0,1,1
18.24,2020.0,5.0,999.0,56000.0,108.6,3,1641,30,6,0,1,4
18.7,2015.0,5.0,1199.0,78814.0,88.7,3,1276,10,6,3,4,4
23.1,2017.0,5.0,998.0,30544.0,67.0,3,480,20,4,3,1,4
18.9,2014.0,5.0,1197.0,60412.0,82.0,3,1068,11,2,0,1,4
17.0,2011.0,5.0,1197.0,69000.0,78.91,3,2861,11,12,0,3,4
23.65,2016.0,5.0,1248.0,110000.0,88.5,7,1870,20,3,3,1,1
22.9,2013.0,5.0,1248.0,91653.0,74.0,3,2157,20,9,3,1,1
18.07,2022.0,5.0,999.0,25207.0,113.9,8,2012,27,1,3,1,4
23.4,2017.0,5.0,1248.0,30000.0,74.0,8,2104,20,5,3,1,1
23.01,2019.0,5.0,999.0,51237.0,67.0,3,1341,26,7,3,3,4
19.4,2012.0,5.0,1198.0,64000.0,86.8,3,392,10,5,3,1,4
17.0,2011.0,5.0,1197.0,110000.0,78.91,3,2838,11,12,3,4,4
11.88,2014.0,5.0,1086.0,70000.0,62.1,3,1929,11,6,3,3,0
25.17,2017.0,5.0,799.0,8855.0,53.3,3,1349,26,11,3,1,4
22.0,2018.0,5.0,1197.0,50000.0,81.8,8,2097,20,10,3,1,4
17.01,2016.0,5.0,1591.0,40000.0,121.3,8,2431,11,9,3,1,4
20.89,2018.0,5.0,1197.0,43000.0,81.8,3,1159,20,4,0,1,4
23.84,2018.0,5.0,1199.0,25730.0,84.0,3,2260,28,12,0,3,4
22.9,2012.0,5.0,1248.0,99479.0,74.0,3,2179,20,12,0,1,1
11.3,2011.0,5.0,2360.0,80000.0,167.67,7,1621,22,0,3,3,4
21.63,2018.0,5.0,998.0,42174.0,67.0,3,469,20,2,0,1,4
12.99,2013.0,8.0,2494.0,100000.0,100.0,4,1223,29,2,3,1,1
19.61,2009.0,5.0,1405.0,80000.0,70.0,8,1202,28,9,3,1,1
16.09,2016.0,5.0,1598.0,63000.0,103.2,8,2356,30,1,0,1,4
27.03,2014.0,5.0,1969.0,78000.0,190.0,8,1856,31,2,3,3,1
18.6,2020.0,5.0,1197.0,51216.0,81.8,3,2920,11,7,3,1,4
32.52,2020.0,5.0,998.0,42649.0,58.3,3,2505,20,10,3,1,0
26.6,2018.0,5.0,998.0,94153.0,58.1,3,2521,20,1,3,1,0
15.04,2013.0,5.0,1598.0,89797.0,103.6,8,2367,30,1,0,3,4
16.0,2018.0,7.0,2179.0,72000.0,140.0,7,2670,19,12,0,1,1
20.65,2022.0,5.0,1462.0,20000.0,103.2,8,511,20,7,3,1,4
13.5,2018.0,5.0,1999.0,40000.0,246.7,8,2615,13,5,3,1,4
17.57,2021.0,5.0,1199.0,17429.0,118.3,7,1560,28,2,0,1,4
22.05,2018.0,5.0,796.0,17672.0,47.3,3,138,20,5,0,1,4
17.8,2017.0,5.0,1198.0,115293.0,86.7,8,223,10,5,3,1,4
20.3,2021.0,5.0,1086.0,20837.0,68.0,3,1904,11,7,4,3,4
18.7,2017.0,5.0,1199.0,70235.0,88.7,3,1280,10,2,0,1,4
19.15,2017.0,5.0,1198.0,12723.0,75.9,3,1473,23,9,0,1,4
16.55,2017.0,6.0,2498.0,63510.0,105.0,7,2231,19,10,3,1,1
17.01,2014.0,5.0,1591.0,100000.0,121.3,8,2423,11,11,3,1,4
18.4,2021.0,5.0,1197.0,40233.0,81.8,7,2028,15,3,2,3,4
18.0,2015.0,5.0,1198.0,93755.0,86.7,8,225,10,4,0,1,4
16.5,2022.0,5.0,1197.0,10000.0,108.6,7,2647,19,7,3,1,4
14.53,2011.0,5.0,1798.0,150000.0,138.0,8,655,29,12,3,3,0
26.11,2022.0,7.0,1462.0,10000.0,86.6,4,908,20,12,3,1,0
22.05,2016.0,5.0,796.0,34721.0,47.3,3,138,20,11,0,1,4
16.5,2019.0,5.0,1353.0,36392.0,138.0,7,1990,15,9,0,1,4
21.21,2020.0,5.0,1197.0,16374.0,81.8,3,2165,20,11,4,1,4
19.7,2008.0,5.0,796.0,70000.0,46.3,3,171,20,7,3,4,4
15.63,2016.0,5.0,1499.0,39441.0,110.4,7,820,9,2,0,3,4
13.0,2016.0,5.0,1591.0,44306.0,121.3,7,705,11,11,0,3,4
19.0,2019.0,5.0,1199.0,45560.0,88.7,8,240,10,2,3,1,4
26.0,2016.0,5.0,1498.0,87100.0,98.6,8,577,10,7,3,1,1
14.62,2019.0,5.0,1999.0,64882.0,149.9,8,854,11,12,0,1,4
23.84,2017.0,5.0,1199.0,65287.0,84.0,3,2258,28,4,3,1,4
13.68,2018.0,8.0,2393.0,44000.0,147.5,4,1253,29,11,0,1,1
16.8,2011.0,5.0,1497.0,47745.0,116.3,8,558,10,2,0,1,4
15.1,2012.0,7.0,2179.0,90000.0,140.0,7,2697,19,3,3,4,1
24.04,2017.0,5.0,999.0,52528.0,67.0,3,1344,26,12,0,1,4
20.14,2018.0,5.0,1197.0,7000.0,81.8,8,2739,11,5,0,1,4
18.6,2018.0,5.0,1197.0,48250.0,81.8,3,2836,11,6,3,1,4
18.9,2019.0,5.0,1197.0,25304.0,81.8,3,1052,11,11,3,1,4
18.15,2019.0,5.0,998.0,50000.0,118.3,7,2400,11,5,3,3,4
18.4,2022.0,5.0,1498.0,22910.0,119.3,8,562,10,11,3,1,4
21.4,2017.0,5.0,1197.0,17624.0,83.1,3,319,20,2,0,1,4
14.16,2017.0,5.0,1968.0,70000.0,174.3,7,1716,0,7,3,1,1
21.72,2016.0,5.0,1498.0,114247.0,108.6,8,1750,27,11,3,3,1
17.5,2017.0,5.0,1199.0,60000.0,88.7,7,2500,10,5,3,1,4
20.3,2017.0,5.0,1199.0,73344.0,84.0,8,2287,28,3,3,3,4
22.38,2017.0,5.0,1197.0,39046.0,88.5,3,2165,20,6,0,1,4
18.5,2013.0,5.0,1197.0,53737.0,85.8,3,1800,20,12,3,1,4
18.9,2016.0,5.0,1197.0,26923.0,82.0,3,1060,11,2,4,1,4
24.3,2016.0,5.0,1248.0,80000.0,88.5,7,2477,20,5,3,1,1
18.5,2014.0,5.0,1197.0,94611.0,85.8,3,1802,20,7,0,3,4
11.67,2022.0,6.0,1451.0,30000.0,141.0,7,1120,18,6,3,1,4
16.09,2017.0,5.0,1598.0,64000.0,103.2,8,2356,30,1,4,1,4
25.8,2014.0,5.0,1498.0,51438.0,98.6,8,205,10,4,3,1,1
22.41,2014.0,5.0,1197.0,60708.0,88.5,8,2107,20,10,0,1,4
15.0,2015.0,5.0,1598.0,80759.0,105.0,8,1765,27,11,0,1,4
16.13,2020.0,5.0,1998.0,26000.0,254.7,8,22,1,11,0,1,4
20.4,2021.0,7.0,1493.0,23155.0,113.9,7,120,11,11,4,1,1
18.2,2008.0,5.0,998.0,60000.0,67.1,3,2783,20,5,3,4,4
21.4,2016.0,5.0,1197.0,100894.0,83.1,3,319,20,2,0,1,4
24.0,2014.0,5.0,1120.0,78000.0,70.0,3,1066,11,8,0,1,1
21.1,2010.0,5.0,1248.0,90000.0,73.9,3,1798,20,8,3,3,1
25.0,2021.0,5.0,1493.0,82213.0,113.4,8,2456,11,7,3,1,1
18.5,2016.0,5.0,1197.0,31391.0,83.1,8,2126,20,2,0,3,4
24.04,2019.0,5.0,999.0,31000.0,67.0,3,1327,26,5,0,1,4
18.9,2009.0,5.0,1061.0,95682.0,67.0,3,2526,20,8,2,1,4
17.3,2014.0,7.0,1497.0,50000.0,117.3,4,1482,10,12,3,3,4
26.3,2013.0,5.0,998.0,90000.0,67.1,3,2784,20,5,3,2,0
14.49,2008.0,5.0,1399.0,80000.0,92.7,8,300,3,4,3,4,4
20.34,2013.0,5.0,1498.0,74000.0,103.2,8,2350,30,12,0,1,1
21.7,2017.0,5.0,1498.0,51126.0,98.9,7,794,9,5,3,1,1
33.44,2014.0,5.0,796.0,90000.0,40.3,3,135,20,5,3,1,0
18.07,2022.0,5.0,999.0,10000.0,113.9,8,2014,27,7,3,1,4
14.4,2011.0,5.0,1598.0,61100.0,103.6,8,2368,30,5,3,1,4
15.4,2017.0,7.0,1997.0,120000.0,120.0,7,1940,19,4,3,1,1
22.32,2012.0,5.0,1582.0,90000.0,126.3,8,2420,11,1,3,4,1
14.1,2019.0,5.0,1368.0,38200.0,160.7,7,611,14,5,0,3,4
19.1,2009.0,5.0,1405.0,71000.0,70.0,3,1183,28,4,0,1,1
24.7,2019.0,5.0,796.0,3315.0,47.3,3,149,20,2,3,3,4
19.5,2018.0,5.0,1199.0,35849.0,88.7,8,232,10,7,0,1,4
15.04,2011.0,5.0,1598.0,4057.0,103.6,8,2367,30,6,0,1,4
19.0,2017.0,5.0,1199.0,60000.0,88.7,3,1278,10,11,3,1,4
18.0,2014.0,5.0,1497.0,55320.0,117.3,8,578,10,11,3,1,4
19.83,2018.0,5.0,1198.0,50000.0,67.0,3,1026,6,1,3,1,4
15.04,2021.0,5.0,1598.0,16049.0,103.6,8,2367,30,7,3,1,4
22.3,2020.0,5.0,799.0,22660.0,53.2,3,1352,26,7,3,1,4
13.96,2020.0,5.0,1451.0,77283.0,141.0,7,1126,18,1,3,1,4
22.0,2020.0,5.0,999.0,24521.0,67.0,3,1335,26,2,3,1,4
20.36,2013.0,5.0,1197.0,15000.0,78.9,3,2818,11,9,0,1,4
16.5,2021.0,5.0,1199.0,6000.0,88.5,7,2496,10,12,0,1,4
24.3,2016.0,5.0,1248.0,105562.0,88.5,7,2480,20,7,3,1,1
24.3,2018.0,5.0,1248.0,20000.0,88.5,7,2475,20,5,0,1,1
18.9,2013.0,5.0,998.0,44807.0,67.1,3,2542,20,2,3,1,4
18.9,2017.0,5.0,1197.0,40570.0,81.8,3,1057,11,7,4,1,4
18.5,2011.0,5.0,1197.0,70000.0,78.91,3,2835,11,7,3,3,4
18.9,2014.0,5.0,1197.0,60008.0,82.0,3,1086,11,2,0,3,4
17.5,2017.0,5.0,1199.0,32844.0,88.7,7,2500,10,9,3,3,4
24.7,2019.0,5.0,796.0,56339.0,47.3,3,145,20,7,3,3,4
24.39,2016.0,5.0,998.0,59423.0,65.7,3,161,20,6,0,1,4
20.52,2021.0,5.0,1197.0,11453.0,81.8,3,2549,20,2,0,1,4
13.7,2015.0,7.0,1399.0,150000.0,98.7,5,878,3,11,3,1,4
17.0,2016.0,5.0,1198.0,31116.0,73.7,8,254,30,2,0,1,4
20.77,2013.0,7.0,1248.0,100000.0,88.8,4,902,20,11,3,1,1
15.96,2013.0,7.0,2523.0,83078.0,62.1,7,373,19,3,3,3,1
22.1,2018.0,5.0,1396.0,34500.0,88.7,7,681,11,11,0,1,1
23.4,2014.0,5.0,1248.0,120000.0,74.0,8,2118,20,5,3,4,1
21.01,2021.0,5.0,1197.0,15991.0,81.8,3,344,20,8,4,1,4
18.97,2020.0,5.0,999.0,44867.0,108.6,8,1738,27,3,3,3,4
11.25,2017.0,7.0,2694.0,69000.0,163.7,4,1264,29,5,3,1,4
19.0,2010.0,5.0,998.0,46559.0,66.1,3,67,20,9,3,1,4
17.03,2020.0,5.0,1462.0,22389.0,103.2,7,2336,29,10,3,1,4
15.4,2018.0,7.0,1997.0,65000.0,120.0,7,1938,19,5,0,1,1
18.7,2016.0,5.0,1199.0,65888.0,88.7,3,1275,10,2,3,1,4
19.0,2018.0,5.0,1199.0,29256.0,88.7,8,229,10,2,0,1,4
18.06,2017.0,5.0,1198.0,90000.0,74.9,3,1666,26,10,3,1,4
16.8,2009.0,5.0,1497.0,90000.0,116.39,8,540,10,2,3,4,4
13.68,2019.0,7.0,2393.0,30000.0,147.8,4,1260,29,4,3,3,1
21.21,2019.0,5.0,1197.0,56893.0,81.8,3,2165,20,2,0,1,4
18.2,2021.0,5.0,998.0,30000.0,118.3,7,2036,15,2,3,1,4
19.81,2011.0,5.0,1086.0,70000.0,68.0,3,2814,11,5,3,1,4
14.7,2015.0,5.0,1496.0,64000.0,120.6,7,802,9,11,3,1,4
21.13,2017.0,5.0,1498.0,76592.0,108.6,8,1756,27,2,2,1,1
19.33,2020.0,5.0,1199.0,60000.0,86.8,3,186,28,5,3,1,4
14.95,2015.0,7.0,2489.0,150000.0,93.7,4,2750,19,11,3,1,1
12.05,2014.0,9.0,2179.0,98000.0,120.0,7,1952,19,11,0,3,1
19.7,2007.0,5.0,796.0,10000.0,46.3,3,169,20,1,3,3,4
15.1,2017.0,5.0,1798.0,65000.0,177.0,8,1593,27,5,0,3,4
25.8,2014.0,5.0,1498.0,90000.0,98.6,8,202,10,6,3,3,1
22.38,2011.0,5.0,1197.0,75932.0,88.5,3,2149,20,7,0,3,4
11.18,2013.0,7.0,2696.0,65890.0,184.0,7,2047,19,2,2,1,1
22.41,2012.0,5.0,1197.0,44074.0,88.5,8,2121,20,2,3,1,4
16.02,2014.0,7.0,1373.0,120000.0,93.7,4,895,20,9,3,1,4
23.0,2019.0,5.0,1498.0,30000.0,98.9,7,795,9,4,3,1,1
20.89,2021.0,5.0,1197.0,28148.0,81.8,3,1147,20,5,0,1,4
21.21,2020.0,5.0,1197.0,50000.0,81.8,8,2102,20,7,3,4,4
19.4,2012.0,5.0,1198.0,60000.0,86.8,3,392,10,9,3,3,4
19.4,2012.0,5.0,1198.0,60203.0,86.8,3,392,10,12,3,3,4
19.7,2008.0,5.0,796.0,90000.0,46.3,3,170,20,3,3,1,4
16.11,2022.0,5.0,1196.0,20000.0,72.4,5,838,20,8,3,1,4
21.12,2011.0,5.0,1248.0,70000.0,88.8,8,1436,28,7,3,1,1
21.7,2015.0,5.0,1498.0,65000.0,98.9,7,794,9,8,0,3,1
18.9,2019.0,5.0,1197.0,42474.0,81.8,3,1052,11,3,3,1,4
26.83,2012.0,5.0,796.0,74530.0,38.4,3,153,20,12,0,1,0
18.3,2021.0,5.0,1199.0,20000.0,88.7,8,228,10,11,3,3,4
0.0,2022.0,5.0,1956.0,12900.0,167.6,7,1127,18,11,3,1,1
19.33,2021.0,5.0,1199.0,8000.0,86.8,3,186,28,11,0,1,4
21.4,2018.0,5.0,1197.0,63662.0,83.1,3,320,20,8,3,1,4
18.0,2016.0,5.0,1497.0,92430.0,117.3,8,579,10,5,3,1,4
30.46,2014.0,5.0,796.0,50000.0,47.3,3,135,20,10,3,1,0
18.0,2016.0,5.0,1198.0,26985.0,86.7,8,222,10,1,3,1,4
18.9,2012.0,5.0,998.0,30000.0,67.1,3,2542,20,9,3,3,4
17.4,2018.0,5.0,1197.0,55601.0,81.8,3,2905,11,4,3,1,4
18.2,2015.0,5.0,1199.0,33152.0,88.7,3,1291,10,11,3,3,4
17.1,2014.0,5.0,1591.0,60000.0,121.3,8,2424,11,12,3,3,4
20.92,2011.0,5.0,998.0,90000.0,67.1,3,156,20,12,3,3,4
18.5,2013.0,5.0,1197.0,60000.0,85.8,3,1802,20,5,3,3,4
22.38,2013.0,5.0,1197.0,55718.0,88.5,3,2165,20,11,0,1,4
23.56,2022.0,5.0,1197.0,10000.0,88.5,3,2559,20,5,3,1,4
22.0,2019.0,5.0,1498.0,70000.0,108.6,8,263,30,5,3,1,1
18.6,2016.0,5.0,1197.0,71000.0,81.8,3,2917,11,1,3,1,4
20.51,2017.0,5.0,998.0,54763.0,67.0,3,2542,20,12,0,1,4
0.0,2021.0,5.0,1451.0,38000.0,141.0,7,1129,18,2,0,1,4
18.6,2018.0,5.0,1197.0,30264.0,81.8,3,2830,11,1,3,1,4
18.6,2016.0,5.0,1197.0,120094.0,81.8,3,2910,11,8,2,1,4
20.89,2018.0,5.0,1197.0,35050.0,81.8,3,1150,20,2,0,1,4
18.0,2017.0,5.0,1497.0,40000.0,117.6,8,590,10,5,3,1,4
18.6,2019.0,5.0,1197.0,38500.0,81.8,3,2920,11,2,0,1,4
18.9,2017.0,5.0,1197.0,60637.0,81.8,3,1052,11,1,3,1,4
14.9,2021.0,5.0,1956.0,26100.0,167.6,7,624,14,9,3,3,1
12.0,2015.0,5.0,2354.0,74016.0,187.4,7,409,10,11,3,1,4
18.6,2018.0,5.0,1197.0,14362.0,81.8,3,2836,11,6,4,1,4
18.3,2020.0,5.0,1498.0,20984.0,119.3,8,564,10,1,0,1,4
27.3,2015.0,5.0,1498.0,120000.0,98.6,3,1284,10,6,3,1,1
15.85,2015.0,5.0,1499.0,50000.0,110.4,7,822,9,8,3,3,4
17.71,2015.0,5.0,1197.0,63775.0,78.9,3,931,29,5,3,1,4
22.38,2019.0,5.0,1197.0,40535.0,88.5,3,2165,20,9,3,1,4
18.0,2014.0,5.0,1198.0,42500.0,86.7,8,222,10,5,0,1,4
25.32,2017.0,6.0,1198.0,40000.0,77.0,3,1305,19,11,3,1,1
17.01,2011.0,5.0,1591.0,37758.0,121.3,8,2423,11,6,0,1,4
12.4,2020.0,7.0,1996.0,51000.0,167.6,7,876,9,2,0,3,1
18.16,2018.0,5.0,1196.0,77155.0,86.8,8,268,9,6,2,1,4
14.69,2017.0,5.0,2993.0,40000.0,258.0,8,40,1,2,0,1,1
23.0,2017.0,5.0,1498.0,63000.0,98.9,7,797,9,2,3,3,1
20.73,2015.0,5.0,1373.0,46738.0,91.1,8,528,20,12,3,1,4
21.38,2017.0,5.0,1396.0,80000.0,88.7,7,680,11,5,3,1,1
17.5,2010.0,5.0,1298.0,158638.0,85.8,8,2130,20,8,2,1,4
20.04,2020.0,5.0,1462.0,20636.0,103.2,8,508,20,1,3,1,4
11.5,2009.0,7.0,2982.0,150000.0,168.66,7,991,29,11,3,3,1
15.26,2011.0,5.0,1150.0,79835.0,74.9,3,306,3,6,3,3,4
16.0,2010.0,5.0,1198.0,79000.0,90.0,3,1288,10,5,3,1,4
22.05,2015.0,5.0,796.0,31493.0,47.3,3,148,20,5,0,1,4
16.1,2008.0,5.0,1197.0,63000.0,85.0,3,2078,20,2,0,1,4
20.89,2017.0,5.0,1197.0,30000.0,81.8,3,1149,20,11,3,3,4
22.0,2021.0,5.0,999.0,18707.0,67.0,3,1335,26,2,3,1,4
21.63,2018.0,5.0,998.0,23219.0,67.0,3,469,20,2,0,1,4
21.4,2016.0,5.0,1197.0,60000.0,83.1,3,325,20,2,3,1,4
18.9,2015.0,5.0,1197.0,39922.0,82.0,3,1086,11,4,0,1,4
17.0,2017.0,5.0,1497.0,40000.0,121.3,7,803,9,6,3,3,4
20.51,2015.0,5.0,998.0,38892.0,67.0,3,2542,20,8,3,1,4
14.08,2022.0,7.0,1956.0,20000.0,167.6,7,1515,28,12,3,1,1
16.8,2011.0,5.0,1497.0,80000.0,116.39,8,542,10,12,3,4,4
35.6,2014.0,5.0,998.0,80963.0,55.9,3,458,20,11,0,1,0
14.8,2017.0,5.0,1497.0,50000.0,121.3,7,806,9,5,3,4,4
20.37,2023.0,5.0,1995.0,6500.0,147.5,7,2569,1,5,0,1,1
21.1,2015.0,5.0,814.0,26541.0,55.2,3,776,11,2,0,1,4
17.01,2016.0,5.0,1591.0,41188.0,121.3,8,2429,11,11,3,1,4
19.7,2010.0,5.0,796.0,24533.0,46.3,3,169,20,5,3,1,4
26.68,2014.0,5.0,998.0,50714.0,65.7,3,452,20,9,0,1,4
21.4,2016.0,5.0,1197.0,36624.0,83.1,3,323,20,11,0,1,4
15.4,2017.0,7.0,1497.0,88155.0,117.3,7,315,10,1,3,1,4
18.6,2016.0,5.0,1197.0,49922.0,81.8,3,2875,11,9,3,1,4
21.01,2020.0,5.0,1197.0,22610.0,81.8,3,334,20,5,3,1,4
17.3,2008.0,5.0,1061.0,20000.0,64.0,3,2513,20,12,3,1,4
17.92,2012.0,5.0,1086.0,49000.0,62.1,3,1926,11,5,3,1,4
18.9,2014.0,5.0,1197.0,41120.0,82.0,3,1086,11,2,0,1,4
22.41,2014.0,5.0,1197.0,84122.0,88.5,8,2121,20,6,0,1,4
22.07,2014.0,5.0,1199.0,70000.0,73.9,3,1651,30,5,0,1,1
12.07,2007.0,7.0,2967.0,61000.0,241.4,7,1723,0,2,0,3,1
11.67,2020.0,6.0,1451.0,20000.0,141.0,7,1123,18,5,3,3,4
21.21,2019.0,5.0,1197.0,40000.0,81.8,3,2165,20,5,3,1,4
18.6,2015.0,5.0,1199.0,21978.0,88.7,8,245,10,4,0,1,4
27.4,2019.0,5.0,1498.0,70000.0,98.6,8,243,10,5,3,1,1
19.33,2020.0,5.0,1199.0,49000.0,86.8,3,181,28,2,0,1,4
16.02,2014.0,7.0,1373.0,86797.0,93.7,4,895,20,6,3,1,4
28.4,2018.0,5.0,1248.0,97025.0,74.0,8,2118,20,1,0,3,1
17.8,2012.0,5.0,1497.0,52543.0,117.3,8,583,10,6,0,3,4
18.6,2012.0,5.0,1197.0,67900.0,81.8,3,2910,11,4,3,1,4
20.7,2020.0,5.0,1197.0,26500.0,81.8,3,1073,11,9,3,1,4
14.16,2014.0,5.0,1968.0,70000.0,174.3,7,1709,0,5,0,1,1
14.28,2017.0,5.0,1798.0,49531.0,138.0,8,670,29,3,3,1,4
