full_name,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,resale_price_Lakh,ano,marca,modelo,fuel_type_id,owner_type_id,insurance_id,city_id,marca_id,modelo_id,body_type_id,transmission_type_id
2016 Hyundai Grand i10 Sportz,Nov 2016,1197.0,Third Party,Manual,42000.0,First Owner,Petrol,82.0,5.0,18.9,Hatchback,Kolkata,3.95,2016.0,Hyundai,Grand i10 Sportz,4,1,3,9,11,1086,3,1
2019 Maruti Baleno 1.2 Delta,Apr 2019,1197.0,Zero Dep,Manual,97494.0,First Owner,Petrol,83.1,5.0,21.4,Hatchback,Gurgaon,5.12,2019.0,Maruti,Baleno 1.2 Delta,4,1,4,6,20,323,3,1
2022 Tata Nexon XM BSVI,Jun 2022,1199.0,Comprehensive,Manual,5212.0,First Owner,Petrol,118.3,5.0,17.33,SUV,Mumbai,8.36,2022.0,Tata,Nexon XM BSVI,4,1,0,11,28,1552,7,1
2006 Honda New Accord VTi-L MT,2006,2354.0,Third Party,Manual,100000.0,Second Owner,Petrol,144.0,5.0,11.9,Sedan,Hyderabad,2.0,2006.0,Honda,New Accord VTi-L MT,4,3,3,7,10,1504,8,1
2016 Hyundai i20 Active 1.2 S,May 2016,1197.0,Third Party,Manual,102621.0,Second Owner,Petrol,81.8,5.0,17.19,Hatchback,Kolkata,4.14,2016.0,Hyundai,i20 Active 1.2 S,4,3,3,9,11,2853,3,1
2018 Maruti Ciaz 1.3 Alpha,Jun 2018,1248.0,Third Party,Manual,102407.0,First Owner,Diesel,88.5,5.0,28.09,Sedan,Bangalore,8.2,2018.0,Maruti,Ciaz 1.3 Alpha,1,1,3,2,20,489,8,1
2017 Maruti Swift Dzire VXI,Jun 2017,1197.0,Third Party,Manual,53392.0,First Owner,Petrol,83.1,5.0,20.85,Sedan,Pune,6.47,2017.0,Maruti,Swift Dzire VXI,4,1,3,12,20,2121,8,1
2020 Honda Jazz ZX CVT,Oct 2020,1199.0,Zero Dep,Automatic,17500.0,First Owner,Petrol,88.5,5.0,17.1,Hatchback,Pune,9.3,2020.0,Honda,Jazz ZX CVT,4,1,4,12,10,1295,3,0
2016 Honda Amaze S Diesel,Feb 2016,1498.0,Comprehensive,Manual,58000.0,First Owner,Diesel,97.8,5.0,24.7,Sedan,Ahmedabad,5.5,2016.0,Honda,Amaze S Diesel,1,1,0,1,10,213,8,1
2020 Toyota Innova Crysta 2.7 VX MT,Jul 2020,2694.0,Comprehensive,Manual,45000.0,First Owner,Petrol,163.7,7.0,11.25,MUV,Delhi,19.0,2020.0,Toyota,Innova Crysta 2.7 VX MT,4,1,0,5,29,1266,4,1
2021 Nissan Magnite XL BSVI,2021,999.0,Third Party,Manual,50000.0,First Owner,Petrol,71.0,5.0,18.75,SUV,Hyderabad,7.5,2021.0,Nissan,Magnite XL BSVI,4,1,3,7,23,1429,7,1
2011 Volkswagen Polo Diesel Comfortline 1.2L,2011,1199.0,Third Party,Manual,80000.0,Third Owner,Diesel,73.9,5.0,22.07,Hatchback,Mumbai,2.25,2011.0,Volkswagen,Polo Diesel Comfortline 1.2L,1,4,3,11,30,1650,3,1
2010 Maruti Omni 8 Seater BSII,2010,796.0,Third Party,Manual,100000.0,Third Owner,Petrol,35.0,8.0,19.7,Minivans,Jaipur,0.65,2010.0,Maruti,Omni 8 Seater BSII,4,4,3,8,20,1610,5,1
2017 Honda Amaze E Option i-DTEC,Jul 2018,1498.0,Comprehensive,Manual,66000.0,First Owner,Diesel,98.6,5.0,25.8,Sedan,Jaipur,5.25,2017.0,Honda,Amaze E Option i-DTEC,1,1,0,8,10,199,8,1
2010 Ford Fiesta 1.6 ZXi Leather,Aug 2010,1596.0,Third Party,Manual,23000.0,First Owner,Petrol,101.0,5.0,15.3,Sedan,Kolkata,1.98,2010.0,Ford,Fiesta 1.6 ZXi Leather,4,1,3,9,9,957,8,1
2019 Renault Triber RXZ,Nov 2019,999.0,Zero Dep,Manual,30714.0,First Owner,Petrol,71.0,7.0,20.0,MUV,Delhi,6.09,2019.0,Renault,Triber RXZ,4,1,4,5,26,2319,4,1
2015 Maruti Swift VXI,Jul 2015,1197.0,Comprehensive,Manual,21542.0,First Owner,Petrol,85.8,5.0,18.6,Hatchback,Chennai,4.9,2015.0,Maruti,Swift VXI,4,1,0,4,20,2165,3,1
2016 Mahindra Bolero Plus - Non-AC BSIII PS,2016,2523.0,Third Party,Manual,150000.0,First Owner,Diesel,63.0,9.0,15.96,SUV,Delhi,3.4,2016.0,Mahindra,Bolero Plus - Non-AC BSIII PS,1,1,3,5,19,368,7,1
2016 BMW X1 sDrive 20d Sportline,Jul 2016,1995.0,Comprehensive,Automatic,100811.0,Second Owner,Diesel,184.0,5.0,17.05,SUV,Delhi,15.9,2016.0,BMW,X1 sDrive 20d Sportline,1,3,0,5,1,2567,7,0
2016 Mahindra TUV 300 T8,Sept 2016,1493.0,Comprehensive,Manual,36000.0,First Owner,Diesel,100.0,7.0,18.49,SUV,Chennai,7.9,2016.0,Mahindra,TUV 300 T8,1,1,0,4,19,2204,7,1
2015 Hyundai i20 Asta Option 1.4 CRDi,Jan 2016,1396.0,Zero Dep,Manual,112978.0,First Owner,Diesel,88.7,5.0,22.54,Hatchback,Bangalore,5.59,2015.0,Hyundai,i20 Asta Option 1.4 CRDi,1,1,4,2,11,2876,3,1
2022 MG Hector Sharp Diesel MT,2022,1956.0,Third Party,Manual,10000.0,First Owner,Diesel,167.6,5.0,0.0,SUV,Delhi,20.9,2022.0,MG,Hector Sharp Diesel MT,1,1,3,5,18,1127,7,1
2020 Maruti S-Presso VXI Plus AT 2019-2022,Feb 2020,998.0,Third Party,Automatic,3803.0,Second Owner,Petrol,67.0,5.0,21.7,Hatchback,Bangalore,5.23,2020.0,Maruti,S-Presso VXI Plus AT 2019-2022,4,3,3,2,20,1850,3,0
2021 Hyundai Verna SX IVT,Mar 2021,1497.0,Zero Dep,Automatic,10740.0,First Owner,Petrol,113.1,5.0,18.45,Sedan,Chandigarh,12.5,2021.0,Hyundai,Verna SX IVT,4,1,4,3,11,2452,8,0
2022 Maruti Eeco 5 Seater AC BSVI,Jul 2022,1197.0,Comprehensive,Manual,10000.0,First Owner,Petrol,79.6,5.0,19.71,Minivans,Delhi,5.85,2022.0,Maruti,Eeco 5 Seater AC BSVI,4,1,0,5,20,840,5,1
2014 BMW 5 Series 520d Modern Line,Dec 2014,1995.0,Comprehensive,Automatic,56774.0,First Owner,Diesel,184.0,5.0,18.84,Sedan,Ahmedabad,20.0,2014.0,BMW,5 Series 520d Modern Line,1,1,0,1,1,32,8,0
2021 Honda City V MT,Jul 2021,1498.0,Comprehensive,Manual,5590.0,First Owner,Petrol,119.3,5.0,18.6,Sedan,Pune,11.9,2021.0,Honda,City V MT,4,1,0,12,10,557,8,1
2022 Maruti Wagon R VXI CNG BSVI,Mar 2022,998.0,Third Party,Manual,3084.0,First Owner,CNG,55.9,5.0,34.05,Hatchback,Bangalore,7.07,2022.0,Maruti,Wagon R VXI CNG BSVI,0,1,3,2,20,2546,3,1
2011 Maruti Wagon R LXI BS IV,2011,998.0,Third Party,Manual,100000.0,Second Owner,Petrol,67.1,5.0,18.9,Hatchback,Mumbai,1.75,2011.0,Maruti,Wagon R LXI BS IV,4,3,3,11,20,2518,3,1
2015 Maruti Wagon R VXI BS IV,Jul 2015,998.0,Third Party,Manual,64749.0,First Owner,Petrol,67.0,5.0,20.51,Hatchback,Pune,3.6,2015.0,Maruti,Wagon R VXI BS IV,4,1,3,12,20,2542,3,1
2020 Skoda Rapid 1.5 TDI Ambition BSIV,2020,1498.0,Third Party,Manual,80000.0,Second Owner,Diesel,108.6,5.0,21.13,Sedan,Hyderabad,10.0,2020.0,Skoda,Rapid 1.5 TDI Ambition BSIV,1,3,3,7,27,1754,8,1
2016 Maruti Baleno 1.2 CVT Zeta,Dec 2016,1197.0,Comprehensive,Automatic,110497.0,First Owner,Petrol,83.1,5.0,21.4,Hatchback,Mumbai,5.44,2016.0,Maruti,Baleno 1.2 CVT Zeta,4,1,0,11,20,322,3,0
2017 Skoda Rapid 1.5 TDI Ambition BSIV,Nov 2017,1498.0,Third Party,Manual,115000.0,First Owner,Diesel,108.6,5.0,21.13,Sedan,Jaipur,6.75,2017.0,Skoda,Rapid 1.5 TDI Ambition BSIV,1,1,3,8,27,1754,8,1
2012 Toyota Etios Liva G SP,Jun 2012,1197.0,Comprehensive,Manual,70000.0,Second Owner,Petrol,78.9,5.0,17.71,Hatchback,Delhi,2.85,2012.0,Toyota,Etios Liva G SP,4,3,0,5,29,932,3,1
2012 Maruti Swift Dzire LXI,2012,1197.0,Third Party,Manual,80000.0,Third Owner,Petrol,85.8,5.0,19.1,Sedan,Jaipur,2.5,2012.0,Maruti,Swift Dzire LXI,4,4,3,8,20,2107,8,1
2018 Honda Amaze V CVT Petrol BSIV,Jul 2018,1199.0,Comprehensive,Automatic,23990.0,Second Owner,Petrol,88.7,5.0,19.0,Sedan,Pune,7.48,2018.0,Honda,Amaze V CVT Petrol BSIV,4,3,0,12,10,229,8,0
2016 Maruti Ciaz ZXi Plus,May 2016,1373.0,Third Party,Manual,85507.0,First Owner,Petrol,91.1,5.0,20.73,Sedan,Lucknow,5.13,2016.0,Maruti,Ciaz ZXi Plus,4,1,3,10,20,534,8,1
2013 Toyota Etios G,May 2013,1496.0,Third Party,Manual,92278.0,First Owner,Petrol,88.7,5.0,16.78,Sedan,Mumbai,3.5,2013.0,Toyota,Etios G,4,1,3,11,29,921,8,1
2013 Hyundai EON Era Plus,Sept 2013,814.0,Comprehensive,Manual,29168.0,First Owner,Petrol,55.2,5.0,21.1,Hatchback,Pune,2.31,2013.0,Hyundai,EON Era Plus,4,1,0,12,11,776,3,1
2022 Renault KWID 1.0 RXT AMT Opt,2022,999.0,Third Party,Automatic,10000.0,First Owner,Petrol,67.0,5.0,22.0,Hatchback,Kolkata,5.4,2022.0,Renault,KWID 1.0 RXT AMT Opt,4,1,3,9,26,1335,3,0
2012 Maruti Alto LXi,Aug 2012,796.0,Comprehensive,Manual,11969.0,First Owner,Petrol,46.3,5.0,19.7,Hatchback,Pune,1.81,2012.0,Maruti,Alto LXi,4,1,0,12,20,169,3,1
2017 BMW 5 Series 520d Luxury Line,Nov 2017,1995.0,Comprehensive,Automatic,32344.0,First Owner,Diesel,187.7,5.0,20.37,Sedan,Kolkata,36.0,2017.0,BMW,5 Series 520d Luxury Line,1,1,0,9,1,31,8,0
2014 Ford Figo Diesel LXI,2014,1399.0,Third Party,Manual,80000.0,Second Owner,Diesel,68.0,5.0,20.0,Hatchback,Delhi,1.9,2014.0,Ford,Figo Diesel LXI,1,3,3,5,9,972,3,1
2017 Maruti Swift Dzire LDI,2017,1248.0,Third Party,Manual,120000.0,First Owner,Diesel,74.0,5.0,23.4,Sedan,Mumbai,2.9,2017.0,Maruti,Swift Dzire LDI,1,1,3,11,20,2104,8,1
2014 Maruti Ritz VXi,Jul 2014,1197.0,Comprehensive,Manual,28555.0,Second Owner,Petrol,85.8,5.0,18.5,Hatchback,Pune,3.75,2014.0,Maruti,Ritz VXi,4,3,0,12,20,1800,3,1
2014 Hyundai Verna 1.4 CRDi,Jun 2014,1396.0,Not Available,Manual,133673.0,Second Owner,Diesel,88.7,5.0,24.8,Sedan,Lucknow,3.2,2014.0,Hyundai,Verna 1.4 CRDi,1,3,2,10,11,2407,8,1
2018 Volkswagen Polo GT TSI,Aug 2018,1197.0,Comprehensive,Automatic,26000.0,First Owner,Petrol,103.5,5.0,17.21,Hatchback,Mumbai,8.9,2018.0,Volkswagen,Polo GT TSI,4,1,0,11,30,1657,3,0
2017 Hyundai Creta 1.6 VTVT AT SX Plus,Mar 2017,1591.0,Zero Dep,Automatic,79634.0,First Owner,Petrol,121.3,5.0,13.0,SUV,Ahmedabad,9.13,2017.0,Hyundai,Creta 1.6 VTVT AT SX Plus,4,1,4,1,11,701,7,0
2018 Tata Hexa XT,2018,2179.0,Third Party,Manual,40000.0,First Owner,Diesel,153.8,7.0,17.6,SUV,Delhi,10.0,2018.0,Tata,Hexa XT,1,1,3,5,28,1139,7,1
2018 Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,May 2018,1497.0,Comprehensive,Automatic,53505.0,First Owner,Petrol,121.3,5.0,14.8,SUV,Kolkata,7.31,2018.0,Ford,Ecosport 1.5 Petrol Titanium Plus AT BSIV,4,1,0,9,9,806,7,0
2016 Hyundai i10 Magna 1.1L,Nov 2016,1086.0,Comprehensive,Manual,45000.0,First Owner,Petrol,68.0,5.0,19.81,Hatchback,Kolkata,2.79,2016.0,Hyundai,i10 Magna 1.1L,4,1,0,9,11,2821,3,1
2016 Honda Mobilio S i-DTEC,Feb 2016,1498.0,Third Party,Manual,19000.0,Second Owner,Diesel,98.6,7.0,24.2,MUV,Delhi,5.45,2016.0,Honda,Mobilio S i-DTEC,1,3,3,5,10,1477,4,1
2018 Ford Ecosport 1.5 Petrol Titanium BSIV,Jul 2018,1497.0,Third Party,Manual,57000.0,First Owner,Petrol,121.3,5.0,17.0,SUV,Delhi,7.1,2018.0,Ford,Ecosport 1.5 Petrol Titanium BSIV,4,1,3,5,9,803,7,1
2017 Skoda Rapid 1.5 TDI Ambition BSIV,Jun 2017,1498.0,Third Party,Manual,43000.0,First Owner,Diesel,108.6,5.0,21.13,Sedan,Bangalore,8.4,2017.0,Skoda,Rapid 1.5 TDI Ambition BSIV,1,1,3,2,27,1754,8,1
2017 Ford Aspire 1.2 Ti-VCT Titanium Plus,Aug 2017,1196.0,Comprehensive,Manual,44000.0,First Owner,Petrol,86.8,5.0,18.16,Sedan,Bangalore,5.5,2017.0,Ford,Aspire 1.2 Ti-VCT Titanium Plus,4,1,0,2,9,268,8,1
2019 Maruti Wagon R ZXI 1.2,2019,1197.0,Third Party,Manual,20000.0,First Owner,Petrol,81.8,5.0,20.52,Hatchback,Agra,4.95,2019.0,Maruti,Wagon R ZXI 1.2,4,1,3,0,20,2555,3,1
2016 Volvo V40 D3 R Design,Nov 2016,1969.0,Third Party,Automatic,81000.0,First Owner,Diesel,150.0,5.0,16.8,Hatchback,Hyderabad,16.99,2016.0,Volvo,V40 D3 R Design,1,1,3,7,31,2340,3,0
2018 Nissan Sunny XE D,2018,1461.0,Third Party,Manual,70000.0,First Owner,Diesel,84.8,5.0,22.71,Sedan,Chandigarh,6.0,2018.0,Nissan,Sunny XE D,1,1,3,3,23,2055,8,1
2016 Honda City i VTEC V,Jan 2016,1497.0,Comprehensive,Manual,71665.0,First Owner,Petrol,117.3,5.0,17.8,Sedan,Mumbai,5.97,2016.0,Honda,City i VTEC V,4,1,0,11,10,583,8,1
2020 Renault KWID RXT,Dec 2020,799.0,Third Party,Manual,19715.0,Second Owner,Petrol,53.2,5.0,22.3,Hatchback,Kolkata,4.0,2020.0,Renault,KWID RXT,4,3,3,9,26,1352,3,1
2015 Hyundai Verna 1.6 SX VTVT AT,Mar 2015,1591.0,Comprehensive,Automatic,58557.0,Second Owner,Petrol,121.3,5.0,15.74,Sedan,Mumbai,5.5,2015.0,Hyundai,Verna 1.6 SX VTVT AT,4,3,0,11,11,2426,8,0
2018 Honda City i-VTEC CVT VX,Oct 2018,1497.0,Zero Dep,Automatic,80673.0,Second Owner,Petrol,117.6,5.0,18.0,Sedan,Delhi,8.22,2018.0,Honda,City i-VTEC CVT VX,4,3,4,5,10,591,8,0
2017 Datsun GO Anniversary Edition,Feb 2018,1198.0,Third Party,Manual,32611.0,First Owner,Petrol,67.0,5.0,20.63,Hatchback,Gurgaon,2.92,2017.0,Datsun,GO Anniversary Edition,4,1,3,6,6,1014,3,1
2019 Toyota Innova Crysta 2.4 VX MT 8S BSIV,2019,2393.0,Third Party,Manual,80000.0,First Owner,Diesel,147.8,8.0,13.68,MUV,Jaipur,19.0,2019.0,Toyota,Innova Crysta 2.4 VX MT 8S BSIV,1,1,3,8,29,1254,4,1
2018 Maruti Ciaz 1.4 Alpha,Feb 2018,1373.0,Comprehensive,Manual,21000.0,Second Owner,Petrol,91.1,5.0,20.73,Sedan,Delhi,7.9,2018.0,Maruti,Ciaz 1.4 Alpha,4,3,0,5,20,497,8,1
2020 Volvo XC60 Inscription D5 BSIV,Aug 2020,1969.0,Third Party,Automatic,19500.0,Second Owner,Diesel,235.0,5.0,11.2,SUV,Kolkata,49.0,2020.0,Volvo,XC60 Inscription D5 BSIV,1,3,3,9,31,2612,7,0
2016 Hyundai Grand i10 CRDi Sportz,Jul 2016,1120.0,Third Party,Manual,85000.0,First Owner,Diesel,70.0,5.0,24.0,Hatchback,Hyderabad,4.99,2016.0,Hyundai,Grand i10 CRDi Sportz,1,1,3,7,11,1066,3,1
2020 Toyota Fortuner 2.8 4WD AT,Dec 2020,2755.0,Third Party,Automatic,54000.0,First Owner,Diesel,174.5,7.0,15.04,SUV,Mumbai,36.45,2020.0,Toyota,Fortuner 2.8 4WD AT,1,1,3,11,29,988,7,0
2015 Honda Mobilio V i-VTEC,Jun 2015,1497.0,Third Party,Manual,71000.0,First Owner,Petrol,117.3,7.0,17.3,MUV,Mumbai,5.15,2015.0,Honda,Mobilio V i-VTEC,4,1,3,11,10,1482,4,1
2016 Honda City i DTec VX Option,Oct 2016,1498.0,Comprehensive,Manual,65123.0,First Owner,Diesel,98.6,5.0,26.0,Sedan,Mumbai,6.99,2016.0,Honda,City i DTec VX Option,1,1,0,11,10,577,8,1
2017 Maruti Wagon R VXI,Jul 2017,998.0,Third Party,Manual,37000.0,First Owner,Petrol,67.0,5.0,21.79,Hatchback,Pune,4.25,2017.0,Maruti,Wagon R VXI,4,1,3,12,20,2534,3,1
2019 Mahindra XUV300 W8 Option BSVI,May 2019,1197.0,Third Party,Manual,57202.0,First Owner,Petrol,108.6,5.0,16.82,SUV,Bangalore,9.25,2019.0,Mahindra,XUV300 W8 Option BSVI,4,1,3,2,19,2663,7,1
2014 Volkswagen Polo 1.2 MPI Highline,Jan 2014,1198.0,Third Party,Manual,55664.0,First Owner,Petrol,74.0,5.0,16.47,Hatchback,Chennai,4.6,2014.0,Volkswagen,Polo 1.2 MPI Highline,4,1,3,4,30,1644,3,1
2012 Maruti Zen Estilo LXI Green (CNG),Jun 2012,998.0,Third Party,Manual,102915.0,First Owner,CNG,67.1,5.0,26.3,Hatchback,Delhi,2.02,2012.0,Maruti,Zen Estilo LXI Green (CNG),0,1,3,5,20,2784,3,1
2017 Hyundai EON Magna Plus Option,May 2017,814.0,Third Party,Manual,49229.0,First Owner,Petrol,55.2,5.0,21.1,Hatchback,Hyderabad,3.65,2017.0,Hyundai,EON Magna Plus Option,4,1,3,7,11,781,3,1
2016 Tata Zest Quadrajet 1.3 XTA,Jun 2016,1248.0,Comprehensive,Automatic,90000.0,First Owner,Diesel,88.7,5.0,21.58,Sedan,Chennai,5.5,2016.0,Tata,Zest Quadrajet 1.3 XTA,1,1,0,4,28,2800,8,0
2010 Hyundai i20 1.2 Asta,2010,1197.0,Third Party,Manual,110000.0,Second Owner,Petrol,78.91,5.0,17.0,Hatchback,Chennai,2.9,2010.0,Hyundai,i20 1.2 Asta,4,3,3,4,11,2830,3,1
2017 Ford Ecosport 1.5 Ti VCT AT Titanium BSIV,Feb 2017,1499.0,Comprehensive,Automatic,22000.0,First Owner,Petrol,110.4,5.0,15.63,SUV,Mumbai,7.25,2017.0,Ford,Ecosport 1.5 Ti VCT AT Titanium BSIV,4,1,0,11,9,820,7,0
2012 Maruti Alto K10 2010-2014 VXI,2012,998.0,Third Party,Manual,40000.0,Second Owner,Petrol,67.1,5.0,20.92,Hatchback,Jaipur,2.45,2012.0,Maruti,Alto K10 2010-2014 VXI,4,3,3,8,20,154,3,1
2017 Skoda Kodiaq 2.0 TDI Style,Jan 2018,1968.0,Third Party,Automatic,95000.0,First Owner,Diesel,148.0,7.0,16.25,SUV,Pune,23.95,2017.0,Skoda,Kodiaq 2.0 TDI Style,1,1,3,12,27,1375,7,0
2021 Honda City VX MT,Jun 2021,1497.0,Comprehensive,Manual,44000.0,First Owner,Petrol,117.6,5.0,17.4,Sedan,Pune,11.0,2021.0,Honda,City VX MT,4,1,0,12,10,563,8,1
2011 Hyundai i10 Sportz AT,Jul 2011,1197.0,Comprehensive,Automatic,58000.0,First Owner,Petrol,78.9,5.0,16.95,Hatchback,Ahmedabad,3.25,2011.0,Hyundai,i10 Sportz AT,4,1,0,1,11,2828,3,0
2017 Volvo S60 D4 KINETIC,Jun 2017,1984.0,Comprehensive,Automatic,81715.0,First Owner,Diesel,181.0,5.0,9.0,Sedan,Bangalore,18.95,2017.0,Volvo,S60 D4 KINETIC,1,1,0,2,31,1856,8,0
2019 Hyundai Grand i10 1.2 Kappa Sportz BSIV,Sept 2019,1197.0,Third Party,Manual,42976.0,First Owner,Petrol,81.8,5.0,18.9,Hatchback,Bangalore,5.77,2019.0,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,4,1,3,2,11,1054,3,1
2022 Mahindra Thar LX 4-Str Hard Top Diesel AT BSVI,Jul 2022,2184.0,Comprehensive,Automatic,11000.0,First Owner,Diesel,130.0,4.0,0.0,SUV,Delhi,17.21,2022.0,Mahindra,Thar LX 4-Str Hard Top Diesel AT BSVI,1,1,0,5,19,2244,7,0
2014 Hyundai Santro Xing GLS,Jun 2014,1086.0,Third Party,Manual,76954.0,First Owner,Petrol,62.1,5.0,17.92,Hatchback,Bangalore,2.95,2014.0,Hyundai,Santro Xing GLS,4,1,3,2,11,1927,3,1
2019 Audi Q3 30 TDI Premium FWD,2019,1968.0,Third Party,Automatic,50000.0,First Owner,Diesel,147.5,5.0,18.51,SUV,Gurgaon,23.5,2019.0,Audi,Q3 30 TDI Premium FWD,1,1,3,6,0,1701,7,0
2019 Datsun RediGO A,Jul 2019,799.0,Third Party,Manual,21541.0,First Owner,Petrol,53.6,5.0,22.7,Hatchback,Chennai,3.17,2019.0,Datsun,RediGO A,4,1,3,4,6,1780,3,1
2020 Volkswagen Polo 1.0 TSI Highline Plus,Oct 2020,999.0,Comprehensive,Manual,31862.0,First Owner,Petrol,108.6,5.0,18.24,Hatchback,Bangalore,9.55,2020.0,Volkswagen,Polo 1.0 TSI Highline Plus,4,1,0,2,30,1641,3,1
2013 Mahindra XUV500 W6 2WD,2013,2179.0,Third Party,Manual,100000.0,Second Owner,Diesel,140.0,7.0,15.1,SUV,Delhi,4.2,2013.0,Mahindra,XUV500 W6 2WD,1,3,3,5,19,2691,7,1
2020 Hyundai i20 Asta Option,Jun 2020,1197.0,Third Party,Manual,36582.0,Second Owner,Petrol,81.8,5.0,18.6,Hatchback,Delhi,8.28,2020.0,Hyundai,i20 Asta Option,4,3,3,5,11,2874,3,1
2018 Honda City V MT,Aug 2018,1497.0,Third Party,Manual,68900.0,First Owner,Petrol,117.6,5.0,17.4,Sedan,Hyderabad,8.5,2018.0,Honda,City V MT,4,1,3,7,10,557,8,1
2015 Maruti Swift Dzire LDI Optional,2015,1248.0,Third Party,Manual,120000.0,Second Owner,Diesel,74.0,5.0,26.59,Sedan,Jaipur,2.95,2015.0,Maruti,Swift Dzire LDI Optional,1,3,3,8,20,2105,8,1
2020 Hyundai Venue SX Turbo BSIV,Sept 2020,998.0,Zero Dep,Manual,10710.0,First Owner,Petrol,118.3,5.0,18.27,SUV,Bangalore,9.64,2020.0,Hyundai,Venue SX Turbo BSIV,4,1,4,2,11,2403,7,1
2010 Hyundai Santro Xing GL,May 2010,1086.0,Third Party,Manual,81753.0,First Owner,Petrol,62.0,5.0,0.0,Hatchback,Hyderabad,1.78,2010.0,Hyundai,Santro Xing GL,4,1,3,7,11,1925,3,1
2017 Maruti Swift Dzire VXI,Mar 2017,1197.0,Zero Dep,Manual,65798.0,First Owner,Petrol,88.5,5.0,22.41,Sedan,Gurgaon,4.8,2017.0,Maruti,Swift Dzire VXI,4,1,4,6,20,2121,8,1
2019 BMW 5 Series 520d Luxury Line,Apr 2019,1995.0,Zero Dep,Automatic,15500.0,First Owner,Diesel,187.7,5.0,20.37,Sedan,Mumbai,45.0,2019.0,BMW,5 Series 520d Luxury Line,1,1,4,11,1,31,8,0
2021 Audi RS5 Sportback BSVI,Dec 2021,2894.0,Third Party,Automatic,5600.0,First Owner,Petrol,443.8,4.0,8.8,Coupe,Gurgaon,94.9,2021.0,Audi,RS5 Sportback BSVI,4,1,3,6,0,1736,2,0
2017 Maruti Baleno 1.2 Zeta,Nov 2017,1197.0,Zero Dep,Manual,34559.0,First Owner,Petrol,83.1,5.0,21.4,Hatchback,Pune,6.09,2017.0,Maruti,Baleno 1.2 Zeta,4,1,4,12,20,325,3,1
2017 Maruti Celerio ZXI Optional AMT BSIV,2017,998.0,Third Party,Automatic,50000.0,Third Owner,Petrol,67.0,5.0,23.1,Hatchback,Mumbai,5.25,2017.0,Maruti,Celerio ZXI Optional AMT BSIV,4,4,3,11,20,484,3,0
2019 Ford Ecosport Signature Edition Petrol BSIV,Jun 2019,1497.0,Third Party,Manual,21155.0,First Owner,Petrol,121.3,5.0,17.0,SUV,Delhi,9.42,2019.0,Ford,Ecosport Signature Edition Petrol BSIV,4,1,3,5,9,832,7,1
2011 Hyundai Santro Xing GLS,Jan 2012,1086.0,Not Available,Manual,112180.0,Fifth Owner,Petrol,62.1,5.0,17.92,Hatchback,Gurgaon,0.92,2011.0,Hyundai,Santro Xing GLS,4,0,2,6,11,1927,3,1
2015 Maruti Wagon R VXI BS IV,Jun 2015,998.0,Third Party,Manual,68176.0,Third Owner,Petrol,67.0,5.0,20.51,Hatchback,Pune,3.22,2015.0,Maruti,Wagon R VXI BS IV,4,4,3,12,20,2542,3,1
2016 Maruti Ciaz VXi Plus,Jun 2016,1373.0,Third Party,Manual,54662.0,First Owner,Petrol,91.1,5.0,20.73,Sedan,Delhi,5.85,2016.0,Maruti,Ciaz VXi Plus,4,1,3,5,20,528,8,1
2017 Tata Tigor 1.2 Revotron XT,Nov 2017,1199.0,Third Party,Manual,28382.0,Second Owner,Petrol,84.0,5.0,20.3,Sedan,Delhi,4.29,2017.0,Tata,Tigor 1.2 Revotron XT,4,3,3,5,28,2288,8,1
2012 Hyundai i10 Magna,Jan 2013,1197.0,Comprehensive,Manual,93968.0,First Owner,Petrol,78.9,5.0,20.36,Hatchback,Chennai,3.08,2012.0,Hyundai,i10 Magna,4,1,0,4,11,2818,3,1
2014 Volvo V40 Cross Country D3,May 2014,1984.0,Comprehensive,Automatic,74000.0,Second Owner,Diesel,150.0,5.0,23.3,Hatchback,Pune,12.75,2014.0,Volvo,V40 Cross Country D3,1,3,0,12,31,2339,3,0
2019 Datsun RediGO A,Mar 2020,799.0,Third Party,Manual,29103.0,First Owner,Petrol,53.6,5.0,22.7,Hatchback,Delhi,2.84,2019.0,Datsun,RediGO A,4,1,3,5,6,1780,3,1
2018 Hyundai Elantra 2.0 SX Option AT,2018,1999.0,Third Party,Automatic,60000.0,First Owner,Petrol,149.9,5.0,14.62,Sedan,Chennai,15.5,2018.0,Hyundai,Elantra 2.0 SX Option AT,4,1,3,4,11,854,8,0
2015 Honda Amaze VX i-Vtech,Aug 2015,1198.0,Comprehensive,Manual,41833.0,First Owner,Petrol,86.7,5.0,18.0,Sedan,Delhi,4.7,2015.0,Honda,Amaze VX i-Vtech,4,1,0,5,10,250,8,1
2021 Maruti S-Presso VXI AT 2019-2022,2021,998.0,Third Party,Automatic,60000.0,First Owner,Petrol,67.0,5.0,21.7,Hatchback,Hyderabad,5.25,2021.0,Maruti,S-Presso VXI AT 2019-2022,4,1,3,7,20,1843,3,0
