full_name,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,resale_price_Lakh
2019 Hyundai Venue SX Plus Turbo DCT BSIV,2019,998 cc,Third Party insurance,Automatic,"50,000 Kms",Second Owner,Petrol,118.35bhp,5.0,18.15 kmpl,SUV,Delhi,8.5
2022 Honda City VX CVT,Jul 2022,1498 cc,Third Party,Automatic,"22,910 Kms",First Owner,Petrol,119.35bhp,5.0,18.4 kmpl,Sedan,Mumbai,13.99
2017 Maruti Baleno 1.2 Alpha,Mar 2018,1197 cc,Comprehensive,Manual,"17,624 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Bangalore,8.69
2017 Audi Q5 30 TDI quattro Premium,2017,1968 cc,Third Party insurance,Automatic,"70,000 Kms",First Owner,Diesel,174.3bhp,5.0,14.16 kmpl,SUV,Hyderabad,42.0
2016 Skoda Rapid 1.5 TDI AT Style BSIV,Apr 2016,1498 cc,Third Party insurance,Automatic,"1,14,247 Kms",Second Owner,Diesel,108.6bhp,5.0,21.72 kmpl,Sedan,Mumbai,6.31
2017 Honda WR-V i-VTEC VX,2017,1199 cc,Third Party insurance,Manual,"60,000 Kms",First Owner,Petrol,88.7bhp,5.0,17.5 kmpl,SUV,Delhi,6.5
2017 Tata Tigor 1.2 Revotron XM,Dec 2017,1199 cc,Third Party,Manual,"73,344 Kms",Second Owner,Petrol,84bhp,5.0,20.3 kmpl,Sedan,Chandigarh,3.99
2021 Mercedes-Benz GLC 220d 4MATIC,Aug 2021,1950 cc,Comprehensive,Automatic,"12,000 Kms",Second Owner,Diesel,194bhp,5.0,,SUV,Delhi,53.0
2017 Maruti Swift VXI,Jun 2017,1197 cc,Comprehensive,Manual,"39,046 Kms",First Owner,Petrol,88.50bhp,5.0,22.38 kmpl,Hatchback,Gurgaon,4.81
2013 Maruti Ritz VXi,Jul 2013,1197 cc,Third Party insurance,Manual,"53,737 Kms",First Owner,Petrol,85.80bhp,5.0,18.5 kmpl,Hatchback,Pune,3.24
2016 Hyundai Grand i10 Asta,May 2016,1197 cc,Zero Dep,Manual,"26,923 Kms",First Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Bangalore,5.05
2016 Maruti Vitara Brezza VDi Option,2016,1248 cc,Third Party insurance,Manual,"80,000 Kms",First Owner,Diesel,88.5bhp,5.0,24.3 kmpl,SUV,Delhi,5.81
2014 Maruti Ritz ZXi,Jan 2015,1197 cc,Comprehensive,Manual,"94,611 Kms",Second Owner,Petrol,85.80bhp,5.0,18.5 kmpl,Hatchback,Hyderabad,3.82
2015 Mercedes-Benz GLA Class 200 CDI 4MATIC,Feb 2016,2143 cc,Comprehensive,Automatic,"22,500 Kms",First Owner,Diesel,134.1bhp,5.0,13 kmpl,SUV,Chennai,21.4
2022 MG Hector Plus Sharp DCT,2022,1451 cc,Third Party insurance,Automatic,"30,000 Kms",First Owner,Petrol,141bhp,6.0,11.67 kmpl,SUV,Gurgaon,20.0
2017 Volkswagen Vento 1.6 Highline,Oct 2017,1598 cc,Zero Dep,Manual,"64,000 Kms",First Owner,Petrol,103.2bhp,5.0,16.09 kmpl,Sedan,Ahmedabad,6.9
2014 Honda Amaze EX i-Dtech,Jun 2014,1498 cc,Third Party insurance,Manual,"51,438 Kms",First Owner,Diesel,98.6bhp,5.0,25.8 kmpl,Sedan,Chennai,5.3
2014 Maruti Swift Dzire LXI,May 2014,1197 cc,Comprehensive,Manual,"60,708 Kms",First Owner,Petrol,88.50bhp,5.0,22.41 kmpl,Sedan,Lucknow,3.55
2015 Skoda Rapid 1.6 MPI Ambition,Mar 2015,1598 cc,Comprehensive,Manual,"80,759 Kms",First Owner,Petrol,105bhp,5.0,15 kmpl,Sedan,Mumbai,4.65
2020 BMW 3 Series 330i Sport,Dec 2020,1998 cc,Comprehensive,Automatic,"26,000 Kms",First Owner,Petrol,254.79bhp,5.0,16.13 kmpl,Sedan,Mumbai,38.45
2021 Hyundai Alcazar Platinum 7-Seater Diesel BSVI,Aug 2021,1493 cc,Zero Dep,Manual,"23,155 Kms",First Owner,Diesel,113.98bhp,7.0,20.4 kmpl,SUV,Mumbai,17.56
2008 Maruti Zen Estilo LXI BSIII,2008,998 cc,Third Party insurance,Manual,"60,000 Kms",Third Owner,Petrol,67.1bhp,5.0,18.2 kmpl,Hatchback,Delhi,0.75
2016 Maruti Baleno 1.2 Alpha,Mar 2016,1197 cc,Comprehensive,Manual,"1,00,894 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Bangalore,5.92
2014 Hyundai Grand i10 CRDi Sportz,Jul 2014,1120 cc,Comprehensive,Manual,"78,000 Kms",First Owner,Diesel,70bhp,5.0,24 kmpl,Hatchback,Jaipur,3.75
2010 Maruti Ritz VDi,2010,1248 cc,Third Party insurance,Manual,"90,000 Kms",Second Owner,Diesel,73.9bhp,5.0,21.1 kmpl,Hatchback,Jaipur,2.0
2021 Hyundai Verna SX Opt Diesel,Aug 2021,1493 cc,Third Party insurance,Manual,"82,213 Kms",First Owner,Diesel,113.45bhp,5.0,25 kmpl,Sedan,Hyderabad,13.0
2016 Maruti Swift Dzire VXI AT Optional,Jun 2016,1197 cc,Comprehensive,Automatic,"31,391 Kms",Second Owner,Petrol,83.14bhp,5.0,18.5 kmpl,Sedan,Bangalore,5.84
2019 Renault KWID 1.0 AMT RXT,Dec 2019,999 cc,Comprehensive,Automatic,"31,000 Kms",First Owner,Petrol,67bhp,5.0,24.04 kmpl,Hatchback,Delhi,4.25
2009 Maruti Wagon R LXI Minor,Sept 2009,1061 cc,Not Available,Manual,"95,682 Kms",First Owner,Petrol,67bhp,5.0,18.9 kmpl,Hatchback,Jaipur,1.15
2014 Honda Mobilio V i-VTEC,2014,1497 cc,Third Party insurance,Manual,"50,000 Kms",Second Owner,Petrol,117.3bhp,7.0,17.3 kmpl,MUV,Pune,5.5
2013 Maruti Zen Estilo LXI Green (CNG),2013,998 cc,Third Party insurance,Manual,"90,000 Kms",Fourth Owner,CNG,67.1bhp,5.0,26.3 kmpl,Hatchback,Delhi,1.2
2008 Chevrolet Aveo 1.4 LS,2008,1399 cc,Third Party insurance,Manual,"80,000 Kms",Third Owner,Petrol,92.7bhp,5.0,14.49 kmpl,Sedan,Chennai,1.4
2013 Volkswagen Vento 1.5 TDI Highline,Dec 2013,1498 cc,Comprehensive,Manual,"74,000 Kms",First Owner,Diesel,103.2bhp,5.0,20.34 kmpl,Sedan,Pune,3.5
2017 Ford Ecosport 1.5 Diesel Titanium,Jul 2017,1498 cc,Third Party insurance,Manual,"51,126 Kms",First Owner,Diesel,98.96bhp,5.0,21.7 kmpl,SUV,Delhi,6.0
2014 Maruti Alto 800 CNG LXI,2014,796 cc,Third Party insurance,Manual,"90,000 Kms",First Owner,CNG,40.3bhp,5.0,33.44 kmpl,Hatchback,Delhi,2.0
2022 Skoda Slavia 1.0 TSI Style AT BSVI,2022,999 cc,Third Party insurance,Automatic,"10,000 Kms",First Owner,Petrol,113.98bhp,5.0,18.07 kmpl,Sedan,Hyderabad,17.0
2011 Volkswagen Vento Petrol Highline AT,Aug 2011,1598 cc,Third Party insurance,Automatic,"61,100 Kms",First Owner,Petrol,103.6bhp,5.0,14.4 kmpl,Sedan,Delhi,3.54
2017 Mahindra Scorpio 1.99 S6 Plus,2017,1997 cc,Third Party insurance,Manual,"1,20,000 Kms",First Owner,Diesel,120bhp,7.0,15.4 kmpl,SUV,Chennai,10.0
2012 Hyundai Verna 1.6 SX,2012,1582 cc,Third Party insurance,Manual,"90,000 Kms",Third Owner,Diesel,126.32bhp,5.0,22.32 kmpl,Sedan,Ahmedabad,3.6
2019 Jeep Compass 1.4 Limited Plus,Oct 2019,1368 cc,Comprehensive,Automatic,"38,200 Kms",Second Owner,Petrol,160.77bhp,5.0,14.1 kmpl,SUV,Delhi,16.9
2009 Tata Indica TDI LS,Jul 2009,1405 cc,Comprehensive,Manual,"71,000 Kms",First Owner,Diesel,70bhp,5.0,19.1 kmpl,Hatchback,Chennai,1.55
2019 Maruti Alto 800 VXI BSIV,Dec 2019,796 cc,Third Party,Manual,"3,315 Kms",Second Owner,Petrol,47.3bhp,5.0,24.7 kmpl,Hatchback,Bangalore,3.85
2018 Honda Amaze V Petrol BSIV,Sept 2018,1199 cc,Comprehensive,Manual,"35,849 Kms",First Owner,Petrol,88.76bhp,5.0,19.5 kmpl,Sedan,Hyderabad,7.2
2011 Volkswagen Vento Petrol Highline,Mar 2011,1598 cc,Comprehensive,Manual,"4,057 Kms",First Owner,Petrol,103.6bhp,5.0,15.04 kmpl,Sedan,Gurgaon,3.55
2018 Mercedes-Benz C-Class Progressive C 200,Nov 2018,1950 cc,Comprehensive,Automatic,"36,000 Kms",First Owner,Petrol,201.15bhp,5.0,11.9 kmpl,Sedan,Delhi,35.9
2017 Honda Jazz 1.2 V AT i VTEC Privilege,Jan 2017,1199 cc,Third Party insurance,Automatic,"60,000 Kms",First Owner,Petrol,88.7bhp,5.0,19 kmpl,Hatchback,Mumbai,6.9
2014 Honda City i VTEC CVT SV,Jul 2014,1497 cc,Third Party,Automatic,"55,320 Kms",First Owner,Petrol,117.3bhp,5.0,18 kmpl,Sedan,Mumbai,5.05
2018 Datsun GO T Petrol,2018,1198 cc,Third Party insurance,Manual,"50,000 Kms",First Owner,Petrol,67bhp,5.0,19.83 kmpl,Hatchback,Ahmedabad,2.8
2021 Volkswagen Vento Petrol Highline,Apr 2021,1598 cc,Third Party insurance,Manual,"16,049 Kms",First Owner,Petrol,103.6bhp,5.0,15.04 kmpl,Sedan,Hyderabad,14.85
2020 Renault KWID RXT,Nov 2020,799 cc,Third Party,Manual,"22,660 Kms",First Owner,Petrol,53.26bhp,5.0,22.3 kmpl,Hatchback,Hyderabad,4.51
2020 Mercedes-Benz C-Class Progressive C 200,2020,1950 cc,Third Party insurance,Automatic,"40,000 Kms",First Owner,Petrol,201.15bhp,5.0,11.9 kmpl,Sedan,Delhi,39.0
2020 MG Hector Sharp DCT,Jun 2020,1451 cc,Third Party,Automatic,"77,283 Kms",First Owner,Petrol,141bhp,5.0,13.96 kmpl,SUV,Ahmedabad,13.58
2020 Renault KWID 1.0 RXT AMT Opt,Jun 2020,999 cc,Third Party insurance,Automatic,"24,521 Kms",First Owner,Petrol,67bhp,5.0,22 kmpl,Hatchback,Bangalore,5.38
2013 Hyundai i10 Magna,Jul 2013,1197 cc,Comprehensive,Manual,"15,000 Kms",First Owner,Petrol,78.9bhp,5.0,20.36 kmpl,Hatchback,Kolkata,2.76
2021 Honda WR-V VX,Feb 2021,1199 cc,Comprehensive,Manual,"6,000 Kms",First Owner,Petrol,88.50bhp,5.0,16.5 kmpl,SUV,Pune,7.99
2016 Maruti Vitara Brezza ZDi,Jul 2016,1248 cc,Third Party insurance,Manual,"1,05,562 Kms",First Owner,Diesel,88.5bhp,5.0,24.3 kmpl,SUV,Hyderabad,7.89
2018 Maruti Vitara Brezza VDi,Nov 2018,1248 cc,Comprehensive,Manual,"20,000 Kms",First Owner,Diesel,88.5bhp,5.0,24.3 kmpl,SUV,Delhi,7.5
2013 Maruti Wagon R VXI BS IV,Jul 2013,998 cc,Third Party,Manual,"44,807 Kms",First Owner,Petrol,67.1bhp,5.0,18.9 kmpl,Hatchback,Bangalore,3.55
2017 Hyundai Grand i10 1.2 Kappa Sportz Option AT,Nov 2017,1197 cc,Zero Dep,Automatic,"40,570 Kms",First Owner,Petrol,81.86bhp,5.0,18.9 kmpl,Hatchback,Hyderabad,5.9
2011 Hyundai i20 1.2 Magna,2011,1197 cc,Third Party insurance,Manual,"70,000 Kms",Second Owner,Petrol,80 PS at 5200 rpm,5.0,18.5 kmpl,Hatchback,Hyderabad,3.5
2014 Hyundai Grand i10 Sportz,Jun 2014,1197 cc,Comprehensive,Manual,"60,008 Kms",Second Owner,Petrol,82bhp,5.0,18.9 kmpl,Hatchback,Bangalore,3.99
2017 Honda WR-V i-VTEC VX,Nov 2018,1199 cc,Third Party,Manual,"32,844 Kms",Second Owner,Petrol,88.7bhp,5.0,17.5 kmpl,SUV,Kolkata,6.27
2019 Maruti Alto 800 LXI Optional,Jun 2019,796 cc,Third Party,Manual,"56,339 Kms",Second Owner,Petrol,47.3bhp,5.0,24.7 kmpl,Hatchback,Hyderabad,3.73
2016 Maruti Alto K10 VXI,Mar 2016,998 cc,Comprehensive,Manual,"59,423 Kms",First Owner,Petrol,65.71bhp,5.0,24.39 kmpl,Hatchback,Gurgaon,2.89
2021 Maruti Wagon R VXI Opt 1.2,Jun 2021,1197 cc,Comprehensive,Manual,"11,453 Kms",First Owner,Petrol,81.80bhp,5.0,20.52 kmpl,Hatchback,Bangalore,6.02
2015 Chevrolet Enjoy 1.4 LS 7,2015,1399 cc,Third Party insurance,Manual,"1,50,000 Kms",First Owner,Petrol,98.79bhp,7.0,13.7 kmpl,Chevrolet,Mumbai,1.7
2016 Volkswagen Ameo 1.2 MPI Comfortline,Jun 2016,1198 cc,Comprehensive,Manual,"31,116 Kms",First Owner,Petrol,73.75bhp,5.0,17 kmpl,Sedan,Bangalore,5.32
2013 Maruti Ertiga ZDI,2013,1248 cc,Third Party insurance,Manual,"1,00,000 Kms",First Owner,Diesel,88.8bhp,7.0,20.77 kmpl,MUV,Mumbai,5.45
2013 Mahindra Bolero SLX,Apr 2013,2523 cc,Third Party,Manual,"83,078 Kms",Second Owner,Diesel,62.1bhp,7.0,15.96 kmpl,SUV,Chandigarh,3.99
2018 Hyundai Creta 1.4 E Plus,May 2018,1396 cc,Comprehensive,Manual,"34,500 Kms",First Owner,Diesel,88.7bhp,5.0,22.1 kmpl,SUV,Mumbai,9.75
2010 Maruti Estilo LXI,2010,1061 cc,Third Party insurance,Manual,"50,000 Kms",Second Owner,Petrol,,,19.5 kmpl,Hatchback,Kolkata,1.15
2014 Maruti Swift Dzire VDI,2014,1248 cc,Third Party insurance,Manual,"1,20,000 Kms",Third Owner,Diesel,74bhp,5.0,23.4 kmpl,Sedan,Delhi,3.4
2021 Maruti Baleno Zeta,Apr 2021,1197 cc,Zero Dep,Manual,"15,991 Kms",First Owner,Petrol,81.80bhp,5.0,21.01 kmpl,Hatchback,Jaipur,7.28
2020 Skoda Rapid 1.0 TSI Ambition,Jul 2020,999 cc,Third Party,Manual,"44,867 Kms",Second Owner,Petrol,108.62bhp,5.0,18.97 kmpl,Sedan,Chandigarh,7.19
2017 Toyota Innova Crysta 2.7 GX MT BSIV,Jan 2017,2694 cc,Third Party insurance,Manual,"69,000 Kms",First Owner,Petrol,163.7bhp,7.0,11.25 kmpl,MUV,Delhi,12.21
2010 Maruti A-Star Vxi,Sept 2010,998 cc,Third Party,Manual,"46,559 Kms",First Owner,Petrol,66.1bhp,5.0,19 kmpl,Hatchback,Kolkata,1.62
2020 Toyota Urban cruiser Mid,Oct 2020,1462 cc,Third Party,Manual,"22,389 Kms",First Owner,Petrol,103.26bhp,5.0,17.03 kmpl,SUV,Lucknow,8.21
2018 Mahindra Scorpio 1.99 S4 Plus,May 2018,1997 cc,Comprehensive,Manual,"65,000 Kms",First Owner,Diesel,120bhp,7.0,15.4 kmpl,SUV,Delhi,10.45
2016 Honda Jazz 1.2 S i VTEC,Aug 2016,1199 cc,Third Party insurance,Manual,"65,888 Kms",First Owner,Petrol,88.7bhp,5.0,18.7 kmpl,Hatchback,Bangalore,6.75
2018 Honda Amaze V CVT Petrol BSIV,Nov 2018,1199 cc,Comprehensive,Automatic,"29,256 Kms",First Owner,Petrol,88.76bhp,5.0,19 kmpl,Sedan,Bangalore,7.6
2017 Renault Pulse Petrol RxL,2017,1198 cc,Third Party insurance,Manual,"90,000 Kms",First Owner,Petrol,74.93bhp,5.0,18.06 kmpl,Hatchback,Lucknow,2.8
2009 Honda City 1.5 S AT,2009,1497 cc,Third Party insurance,Automatic,"90,000 Kms",Third Owner,Petrol,"118PS at 6,600 rpm",5.0,16.8 kmpl,Sedan,Bangalore,3.0
2019 Toyota Innova Crysta 2.4 ZX MT BSIV,2019,2393 cc,Third Party insurance,Manual,"30,000 Kms",Second Owner,Diesel,147.8bhp,7.0,13.68 kmpl,MUV,Chennai,23.0
2019 Maruti Swift VXI,Mar 2019,1197 cc,Comprehensive,Manual,"56,893 Kms",First Owner,Petrol,81.80bhp,5.0,21.21 kmpl,Hatchback,Bangalore,6.3
2021 Kia Sonet HTX Turbo iMT BSVI,2021,998 cc,Third Party insurance,Manual,"30,000 Kms",First Owner,Petrol,118.36bhp,5.0,18.2 kmpl,SUV,Bangalore,10.1
2011 Hyundai i10 Era,2011,1086 cc,Third Party insurance,Manual,"70,000 Kms",First Owner,Petrol,68.05bhp,5.0,19.81 kmpl,Hatchback,Delhi,1.55
2015 Ford Ecosport 1.5 Petrol Titanium AT,Jun 2015,1496 cc,Third Party insurance,Automatic,"64,000 Kms",First Owner,Petrol,120.69bhp,5.0,14.7 kmpl,SUV,Mumbai,5.15
2017 Skoda Rapid 1.5 TDI Style BSIV,Apr 2017,1498 cc,Not Available,Manual,"76,592 Kms",First Owner,Diesel,108.6bhp,5.0,21.13 kmpl,Sedan,Bangalore,7.5
2020 Tata Altroz XZ BSVI,2020,1199 cc,Third Party insurance,Manual,"60,000 Kms",First Owner,Petrol,86.83bhp,5.0,19.33 kmpl,Hatchback,Delhi,6.5
2015 Mahindra Xylo D2 BS IV,2015,2489 cc,Third Party insurance,Manual,"1,50,000 Kms",First Owner,Diesel,93.7bhp,7.0,14.95 kmpl,MUV,Mumbai,3.0
2014 Mahindra Scorpio LX,Jul 2014,2179 cc,Comprehensive,Manual,"98,000 Kms",Second Owner,Diesel,120bhp,9.0,12.05 kmpl,SUV,Mumbai,4.85
2007 Maruti Alto LXi,2007,796 cc,Third Party insurance,Manual,"10,000 Kms",Second Owner,Petrol,46.3bhp,5.0,19.7 kmpl,Hatchback,Ahmedabad,0.85
2017 Skoda Octavia 1.8 TSI AT Style Plus,Mar 2017,1798 cc,Comprehensive,Automatic,"65,000 Kms",Second Owner,Petrol,177bhp,5.0,15.1 kmpl,Sedan,Delhi,11.0
2014 Honda Amaze E i-Dtech,2014,1498 cc,Third Party insurance,Manual,"90,000 Kms",Second Owner,Diesel,98.6bhp,5.0,25.8 kmpl,Sedan,Gurgaon,3.5
2011 Maruti Swift LXI,Nov 2011,1197 cc,Comprehensive,Manual,"75,932 Kms",Second Owner,Petrol,88.50bhp,5.0,22.38 kmpl,Hatchback,Hyderabad,3.33
2013 Mahindra Ssangyong Rexton RX7,May 2013,2696 cc,Not Available,Automatic,"65,890 Kms",First Owner,Diesel,184bhp,7.0,11.18 kmpl,SUV,Bangalore,8.37
2012 Maruti Swift Dzire VXI,Aug 2012,1197 cc,Third Party,Manual,"44,074 Kms",First Owner,Petrol,88.50bhp,5.0,22.41 kmpl,Sedan,Bangalore,4.18
2014 Maruti Ertiga VXI,2014,1373 cc,Third Party insurance,Manual,"1,20,000 Kms",First Owner,Petrol,93.7bhp,7.0,16.02 kmpl,MUV,Kolkata,3.0
2008 Mercedes-Benz C-Class 220 CDI AT,Jan 2008,2143 cc,Comprehensive,Automatic,"1,07,000 Kms",Second Owner,Diesel,170bhp,5.0,14.84 kmpl,Sedan,Chennai,8.5
2019 Ford Ecosport 1.5 Diesel Titanium BSIV,2019,1498 cc,Third Party insurance,Manual,"30,000 Kms",First Owner,Diesel,98.96bhp,5.0,23 kmpl,SUV,Chennai,9.5
2021 Maruti Ignis 1.2 AMT Zeta BSIV,Aug 2021,1197 cc,Comprehensive,Automatic,"28,148 Kms",First Owner,Petrol,81.80bhp,5.0,20.89 kmpl,Hatchback,Delhi,6.33
2020 Maruti Swift Dzire AMT ZXI Plus,2020,1197 cc,Third Party insurance,Automatic,"50,000 Kms",Third Owner,Petrol,81.80bhp,5.0,21.21 kmpl,Sedan,Hyderabad,7.8
2012 Honda Brio S MT,2012,1198 cc,Third Party insurance,Manual,"60,000 Kms",Second Owner,Petrol,86.8bhp,5.0,19.4 kmpl,Hatchback,Kolkata,2.2
2012 Honda Brio S MT,Apr 2012,1198 cc,Third Party,Manual,"60,203 Kms",Second Owner,Petrol,86.8bhp,5.0,19.4 kmpl,Hatchback,Pune,2.68
2008 Maruti Alto LXi BSIII,2008,796 cc,Third Party insurance,Manual,"90,000 Kms",First Owner,Petrol,46.3bhp,5.0,19.7 kmpl,Hatchback,Chandigarh,1.28
2022 Maruti Eeco 5 Seater AC 2020-2022,2022,1196 cc,Third Party insurance,Manual,"20,000 Kms",First Owner,Petrol,72.41bhp,5.0,16.11 kmpl,Minivans,Jaipur,5.4
2011 Tata Manza Aura (ABS) Quadrajet BS IV,2011,1248 cc,Third Party insurance,Manual,"70,000 Kms",First Owner,Diesel,88.8bhp,5.0,21.12 kmpl,Sedan,Hyderabad,3.0
2015 Ford Ecosport 1.5 Diesel Titanium,Mar 2015,1498 cc,Comprehensive,Manual,"65,000 Kms",Second Owner,Diesel,98.96bhp,5.0,21.7 kmpl,SUV,Jaipur,5.9
2019 Hyundai Grand i10 1.2 Kappa Magna BSIV,Apr 2019,1197 cc,Third Party insurance,Manual,"42,474 Kms",First Owner,Petrol,81.86bhp,5.0,18.9 kmpl,Hatchback,Chandigarh,5.59
2012 Maruti Alto Green LXi (CNG),Jun 2012,796 cc,Comprehensive,Manual,"74,530 Kms",First Owner,CNG,38.4bhp,5.0,26.83 kmpl,Hatchback,Pune,2.08
2021 Honda Amaze V CVT Petrol,2021,1199 cc,Third Party insurance,Automatic,"20,000 Kms",Second Owner,Petrol,88.76bhp,5.0,18.3 kmpl,Sedan,Mumbai,8.3
2022 MG Hector Sharp Diesel MT,May 2022,1956 cc,Third Party insurance,Manual,"12,900 Kms",First Owner,Diesel,167.68bhp,5.0,,SUV,Mumbai,19.75
2021 Tata Altroz XZ BSVI,Jan 2021,1199 cc,Comprehensive,Manual,"8,000 Kms",First Owner,Petrol,86.83bhp,5.0,19.33 kmpl,Hatchback,Mumbai,7.99
2018 Maruti Baleno 1.2 CVT Alpha,Apr 2018,1197 cc,Third Party insurance,Automatic,"63,662 Kms",First Owner,Petrol,83.1bhp,5.0,21.4 kmpl,Hatchback,Jaipur,7.78
2016 Honda City i VTEC CVT VX,Jun 2016,1497 cc,Third Party,Automatic,"92,430 Kms",First Owner,Petrol,117.3bhp,5.0,18 kmpl,Sedan,Delhi,7.02
2014 Maruti Alto 800 CNG LXI,2014,796 cc,Third Party insurance,Manual,"50,000 Kms",First Owner,CNG,47.3bhp,5.0,30.46 kmpl,Hatchback,Lucknow,2.0
2016 Honda Amaze S i-Vtech,Apr 2016,1198 cc,Third Party insurance,Manual,"26,985 Kms",First Owner,Petrol,86.7bhp,5.0,18 kmpl,Sedan,Ahmedabad,4.91
2012 Maruti Wagon R VXI BS IV,2012,998 cc,Third Party insurance,Manual,"30,000 Kms",Second Owner,Petrol,67.1bhp,5.0,18.9 kmpl,Hatchback,Kolkata,2.5
2018 Hyundai i20 Petrol CVT Asta,Jun 2018,1197 cc,Third Party,Automatic,"55,601 Kms",First Owner,Petrol,81.86bhp,5.0,17.4 kmpl,Hatchback,Chennai,6.73
2020 Mercedes-Benz C-Class Progressive C 220d,Jan 2020,1950 cc,Third Party insurance,Automatic,"27,000 Kms",First Owner,Diesel,194bhp,5.0,12.6 kmpl,Sedan,Mumbai,42.95
2015 Honda Jazz VX,Aug 2015,1199 cc,Third Party insurance,Manual,"33,152 Kms",Second Owner,Petrol,88.7bhp,5.0,18.2 kmpl,Hatchback,Mumbai,5.0
2013 Mercedes-Benz A Class A180 Sport Edition,Jul 2013,1595 cc,Comprehensive,Automatic,"34,500 Kms",Third Owner,Petrol,122bhp,5.0,15.5 kmpl,Hatchback,Bangalore,14.5
2014 Hyundai Verna 1.6 SX VTVT (O),2014,1591 cc,Third Party insurance,Manual,"60,000 Kms",Second Owner,Petrol,121.3bhp,5.0,17.1 kmpl,Sedan,Pune,5.0
2011 Maruti Alto K10 LXI,2011,998 cc,Third Party insurance,Manual,"90,000 Kms",Second Owner,Petrol,67.1bhp,5.0,20.92 kmpl,Hatchback,Pune,1.6
2013 Maruti Ritz ZXi,2013,1197 cc,Third Party insurance,Manual,"60,000 Kms",Second Owner,Petrol,85.80bhp,5.0,18.5 kmpl,Hatchback,Delhi,2.5
2021 Mercedes-Benz E-Class Exclusive E 220d,Nov 2021,1950 cc,Comprehensive,Automatic,"32,500 Kms",First Owner,Diesel,191.76bhp,5.0,16.1 kmpl,Sedan,Mumbai,69.0
2013 Maruti Swift VXI,Oct 2013,1197 cc,Comprehensive,Manual,"55,718 Kms",First Owner,Petrol,88.50bhp,5.0,22.38 kmpl,Hatchback,Mumbai,3.94
2022 Maruti Wagon R ZXI Plus BSVI,2022,1197 cc,Third Party insurance,Manual,"10,000 Kms",First Owner,Petrol,88.50bhp,5.0,23.56 kmpl,Hatchback,Delhi,5.9
2019 Volkswagen Ameo 1.5 TDI Highline Plus AT,2019,1498 cc,Third Party insurance,Automatic,"70,000 Kms",First Owner,Diesel,108.62bhp,5.0,22 kmpl,Sedan,Delhi,7.0
2016 Hyundai i20 Sportz Option 1.2,Aug 2016,1197 cc,Third Party insurance,Manual,"71,000 Kms",First Owner,Petrol,81.83bhp,5.0,18.6 kmpl,Hatchback,Ahmedabad,6.6
2017 Maruti Wagon R VXI BS IV,Apr 2017,998 cc,Comprehensive,Manual,"54,763 Kms",First Owner,Petrol,67.04bhp,5.0,20.51 kmpl,Hatchback,Pune,4.33
2021 MG Hector Shine CVT,Aug 2021,1451 cc,Comprehensive,Automatic,"38,000 Kms",First Owner,Petrol,141bhp,5.0,,SUV,Bangalore,16.9
2018 Hyundai i20 1.2 Asta,Mar 2019,1197 cc,Third Party insurance,Manual,"30,264 Kms",First Owner,Petrol,81.83bhp,5.0,18.6 kmpl,Hatchback,Ahmedabad,6.65
2016 Hyundai i20 Sportz 1.2,Dec 2016,1197 cc,Not Available,Manual,"1,20,094 Kms",First Owner,Petrol,81.83bhp,5.0,18.6 kmpl,Hatchback,Jaipur,5.0
2018 Maruti Ignis 1.2 Sigma BSIV,Aug 2018,1197 cc,Comprehensive,Manual,"35,050 Kms",First Owner,Petrol,81.80bhp,5.0,20.89 kmpl,Hatchback,Bangalore,4.95
2017 Honda City i-VTEC CVT V,Aug 2017,1497 cc,Third Party,Automatic,"40,000 Kms",First Owner,Petrol,117.6bhp,5.0,18 kmpl,Sedan,Delhi,8.65
2019 Hyundai i20 Sportz Plus,Jun 2019,1197 cc,Comprehensive,Manual,"38,500 Kms",First Owner,Petrol,81.86bhp,5.0,18.6 kmpl,Hatchback,Bangalore,8.25
2017 Hyundai Grand i10 1.2 Kappa Magna BSIV,Sept 2017,1197 cc,Third Party insurance,Manual,"60,637 Kms",First Owner,Petrol,81.86bhp,5.0,18.9 kmpl,Hatchback,Ahmedabad,4.39
2021 Jeep Compass 2.0 Limited 4X4 Opt Diesel AT BSVI,Mar 2021,1956 cc,Third Party insurance,Automatic,"26,100 Kms",Second Owner,Diesel,167.67bhp,5.0,14.9 kmpl,SUV,Kolkata,20.95
2015 Honda CR-V 2.4L 4WD AT,Oct 2015,2354 cc,Third Party insurance,Automatic,"74,016 Kms",First Owner,Petrol,187.4bhp,5.0,12 kmpl,SUV,Mumbai,11.75
2018 Hyundai i20 1.2 Magna Executive,Jun 2018,1197 cc,Zero Dep,Manual,"14,362 Kms",First Owner,Petrol,81.83bhp,5.0,18.6 kmpl,Hatchback,Gurgaon,5.87
2020 Honda City ZX CVT,Sept 2020,1498 cc,Comprehensive,Automatic,"20,984 Kms",First Owner,Petrol,119.35bhp,5.0,18.3 kmpl,Sedan,Ahmedabad,12.23
